Well,Content,Raw Data (600),
A01,Sample X1,0.162,
A02,Sample X2,0.165,
A03,Sample X3,0.187,
A04,Sample X4,0.194,
A05,Sample X5,0.201,
A06,Sample X6,0.356,
A07,Sample X7,0.211,
A08,Sample X8,0.250,
A09,Sample X9,0.253,
A10,Sample X10,0.276,
A11,Sample X11,0.270,
A12,Sample X12,0.777,
A13,Sample X13,0.209,
A14,Sample X14,0.235,
A15,Sample X15,0.213,
A16,Sample X16,0.224,
A17,Sample X17,0.226,
A18,Sample X18,1.513,
A19,Sample X19,1.978,
A20,Sample X20,1.671,
A21,Sample X21,2.604,
A22,Sample X22,1.651,
A23,Sample X23,0.169,
A24,Sample X24,0.160,
B01,Sample X25,0.166,
B02,Sample X26,0.175,
B03,Sample X27,2.850,
B04,Sample X28,1.864,
B05,Sample X29,1.992,
B06,Sample X30,1.631,
B07,Sample X31,1.448,
B08,Sample X32,1.646,
B09,Sample X33,1.527,
B10,Sample X34,1.480,
B11,Sample X35,1.502,
B12,Sample X36,1.816,
B13,Sample X37,1.466,
B14,Sample X38,1.624,
B15,Sample X39,1.519,
B16,Sample X40,1.543,
B17,Sample X41,1.540,
B18,Sample X42,1.320,
B19,Sample X43,1.296,
B20,Sample X44,1.481,
B21,Sample X45,1.240,
B22,Sample X46,1.032,
B23,Sample X47,0.157,
B24,Sample X48,0.157,
C01,Sample X49,0.176,
C02,Sample X50,0.166,
C03,Sample X51,0.170,
C04,Sample X52,0.698,
C05,Sample X53,1.245,
C06,Sample X54,0.181,
C07,Sample X55,1.150,
C08,Sample X56,0.361,
C09,Sample X57,1.286,
C10,Sample X58,1.455,
C11,Sample X59,1.396,
C12,Sample X60,1.660,
C13,Sample X61,3.101,
C14,Sample X62,2.234,
C15,Sample X63,0.763,
C16,Sample X64,0.161,
C17,Sample X65,1.607,
C18,Sample X66,0.307,
C19,Sample X67,0.170,
C20,Sample X68,1.505,
C21,Sample X69,1.849,
C22,Sample X70,1.049,
C23,Sample X71,0.155,
C24,Sample X72,0.162,
D01,Sample X73,0.187,
D02,Sample X74,0.163,
D03,Sample X75,1.237,
D04,Sample X76,1.861,
D05,Sample X77,1.298,
D06,Sample X78,1.476,
D07,Sample X79,1.695,
D08,Sample X80,1.457,
D09,Sample X81,1.254,
D10,Sample X82,1.558,
D11,Sample X83,1.137,
D12,Sample X84,1.677,
D13,Sample X85,0.256,
D14,Sample X86,1.357,
D15,Sample X87,1.573,
D16,Sample X88,1.992,
D17,Sample X89,1.312,
D18,Sample X90,1.218,
D19,Sample X91,0.927,
D20,Sample X92,1.329,
D21,Sample X93,0.973,
D22,Sample X94,0.972,
D23,Sample X95,0.152,
D24,Sample X96,0.153,
E01,Sample X97,0.166,
E02,Sample X98,0.189,
E03,Sample X99,1.073,
E04,Sample X100,1.190,
E05,Sample X101,1.249,
E06,Sample X102,1.857,
E07,Sample X103,1.201,
E08,Sample X104,1.468,
E09,Sample X105,1.447,
E10,Sample X106,3.044,
E11,Sample X107,1.864,
E12,Sample X108,0.240,
E13,Sample X109,2.009,
E14,Sample X110,0.223,
E15,Sample X111,1.217,
E16,Sample X112,2.364,
E17,Sample X113,0.677,
E18,Sample X114,1.204,
E19,Sample X115,0.163,
E20,Sample X116,0.152,
E21,Sample X117,1.782,
E22,Sample X118,1.417,
E23,Sample X119,0.151,
E24,Sample X120,0.147,
F01,Sample X121,0.162,
F02,Sample X122,0.187,
F03,Sample X123,0.212,
F04,Sample X124,1.430,
F05,Sample X125,1.166,
F06,Sample X126,1.317,
F07,Sample X127,0.747,
F08,Sample X128,1.427,
