Well,Content,Well Scan: Average (600),
A01,Sample X1,0.081,
A02,Sample X2,0.086,
A03,Sample X3,0.112,
A04,Sample X4,0.102,
A05,Sample X5,0.097,
A06,Sample X6,0.099,
A07,Sample X7,0.100,
A08,Sample X8,0.124,
A09,Sample X9,0.333,
A10,Sample X10,0.124,
A11,Sample X11,0.117,
A12,Sample X12,0.152,
A13,Sample X13,0.140,
A14,Sample X14,0.125,
A15,Sample X15,0.140,
A16,Sample X16,0.121,
A17,Sample X17,0.135,
A18,Sample X18,0.325,
A19,Sample X19,0.293,
A20,Sample X20,0.298,
A21,Sample X21,0.293,
A22,Sample X22,0.269,
A23,Sample X23,0.087,
A24,Sample X24,0.080,
B01,Sample X25,0.091,
B02,Sample X26,0.083,
B03,Sample X27,0.318,
B04,Sample X28,0.125,
B05,Sample X29,0.315,
B06,Sample X30,0.319,
B07,Sample X31,0.322,
B08,Sample X32,0.342,
B09,Sample X33,0.181,
B10,Sample X34,0.306,
B11,Sample X35,0.308,
B12,Sample X36,0.315,
B13,Sample X37,0.319,
B14,Sample X38,0.303,
B15,Sample X39,0.317,
B16,Sample X40,0.340,
B17,Sample X41,0.334,
B18,Sample X42,0.298,
B19,Sample X43,0.289,
B20,Sample X44,0.262,
B21,Sample X45,0.257,
B22,Sample X46,0.243,
B23,Sample X47,0.080,
B24,Sample X48,0.075,
C01,Sample X49,0.097,
C02,Sample X50,0.090,
C03,Sample X51,0.312,
C04,Sample X52,0.295,
C05,Sample X53,0.284,
C06,Sample X54,0.301,
C07,Sample X55,0.129,
C08,Sample X56,0.278,
C09,Sample X57,0.285,
C10,Sample X58,0.311,
C11,Sample X59,0.152,
C12,Sample X60,0.146,
C13,Sample X61,0.257,
C14,Sample X62,0.299,
C15,Sample X63,0.289,
C16,Sample X64,0.298,
C17,Sample X65,0.179,
C18,Sample X66,0.272,
C19,Sample X67,0.281,
C20,Sample X68,0.243,
C21,Sample X69,0.262,
C22,Sample X70,0.232,
C23,Sample X71,0.083,
C24,Sample X72,0.075,
