Well,Content,Well Scan: Average (600),
A01,Sample X1,0.083,
A02,Sample X2,0.088,
A03,Sample X3,0.089,
A04,Sample X4,0.093,
A05,Sample X5,0.082,
A06,Sample X6,0.084,
A07,Sample X7,0.078,
A08,Sample X8,0.118,
A09,Sample X9,0.325,
A10,Sample X10,0.114,
A11,Sample X11,0.104,
A12,Sample X12,0.144,
A13,Sample X13,0.126,
A14,Sample X14,0.110,
A15,Sample X15,0.125,
A16,Sample X16,0.105,
A17,Sample X17,0.125,
A18,Sample X18,0.483,
A19,Sample X19,0.438,
A20,Sample X20,0.456,
A21,Sample X21,0.444,
A22,Sample X22,0.401,
A23,Sample X23,0.081,
A24,Sample X24,0.069,
B01,Sample X25,0.086,
B02,Sample X26,0.080,
B03,Sample X27,0.485,
B04,Sample X28,0.115,
B05,Sample X29,0.468,
B06,Sample X30,0.475,
B07,Sample X31,0.474,
B08,Sample X32,0.495,
B09,Sample X33,0.329,
B10,Sample X34,0.471,
B11,Sample X35,0.467,
B12,Sample X36,0.456,
B13,Sample X37,0.481,
B14,Sample X38,0.474,
B15,Sample X39,0.474,
B16,Sample X40,0.487,
B17,Sample X41,0.488,
B18,Sample X42,0.471,
B19,Sample X43,0.442,
B20,Sample X44,0.424,
B21,Sample X45,0.407,
B22,Sample X46,0.394,
B23,Sample X47,0.076,
B24,Sample X48,0.070,
C01,Sample X49,0.098,
C02,Sample X50,0.093,
C03,Sample X51,0.464,
C04,Sample X52,0.437,
C05,Sample X53,0.538,
C06,Sample X54,0.465,
C07,Sample X55,0.132,
C08,Sample X56,0.410,
C09,Sample X57,0.408,
C10,Sample X58,0.434,
C11,Sample X59,0.142,
C12,Sample X60,0.120,
C13,Sample X61,0.383,
C14,Sample X62,0.490,
C15,Sample X63,0.308,
C16,Sample X64,0.443,
C17,Sample X65,0.152,
C18,Sample X66,0.436,
C19,Sample X67,0.440,
C20,Sample X68,0.416,
C21,Sample X69,0.404,
C22,Sample X70,0.376,
C23,Sample X71,0.067,
C24,Sample X72,0.069,
D01,Sample X73,0.085,
D02,Sample X74,0.088,
D03,Sample X75,0.483,
D04,Sample X76,0.113,
D05,Sample X77,0.118,
D06,Sample X78,0.109,
D07,Sample X79,0.462,
D08,Sample X80,0.138,
D09,Sample X81,0.128,
D10,Sample X82,0.464,
D11,Sample X83,0.420,
D12,Sample X84,0.468,
D13,Sample X85,0.363,
D14,Sample X86,0.449,
D15,Sample X87,0.444,
D16,Sample X88,0.472,
D17,Sample X89,0.449,
D18,Sample X90,0.441,
D19,Sample X91,0.334,
D20,Sample X92,0.104,
D21,Sample X93,0.113,
D22,Sample X94,0.172,
D23,Sample X95,0.071,
D24,Sample X96,0.067,
E01,Sample X97,0.077,
E02,Sample X98,0.081,
E03,Sample X99,0.442,
E04,Sample X100,0.412,
E05,Sample X101,0.255,
E06,Sample X102,0.400,
E07,Sample X103,0.407,
E08,Sample X104,0.149,
E09,Sample X105,0.409,
E10,Sample X106,0.525,
E11,Sample X107,0.229,
E12,Sample X108,0.431,
E13,Sample X109,0.487,
E14,Sample X110,0.456,
E15,Sample X111,0.309,
E16,Sample X112,0.382,
E17,Sample X113,0.138,
E18,Sample X114,0.136,
E19,Sample X115,0.100,
E20,Sample X116,0.130,
E21,Sample X117,0.122,
E22,Sample X118,0.142,
E23,Sample X119,0.075,
E24,Sample X120,0.078,
F01,Sample X121,0.078,
F02,Sample X122,0.087,
F03,Sample X123,0.558,
F04,Sample X124,0.410,
F05,Sample X125,0.412,
F06,Sample X126,0.332,
F07,Sample X127,0.569,
F08,Sample X128,0.129,
F09,Sample X129,0.116,
F10,Sample X130,0.113,
F11,Sample X131,0.436,
F12,Sample X132,0.132,
F13,Sample X133,0.368,
F14,Sample X134,0.121,
F15,Sample X135,0.354,
F16,Sample X136,0.287,
F17,Sample X137,0.132,
F18,Sample X138,0.121,
F19,Sample X139,0.124,
F20,Sample X140,0.148,
F21,Sample X141,0.134,
F22,Sample X142,0.131,
F23,Sample X143,0.078,
F24,Sample X144,0.078,
G01,Sample X145,0.082,
