Well,Content,Well Scan: Average (600),
A01,Sample X1,0.055,
A02,Sample X2,0.057,
A03,Sample X3,0.092,
A04,Sample X4,0.094,
A05,Sample X5,0.079,
A06,Sample X6,0.073,
A07,Sample X7,0.086,
A08,Sample X8,0.085,
A09,Sample X9,0.113,
A10,Sample X10,0.091,
A11,Sample X11,0.091,
A12,Sample X12,0.103,
A13,Sample X13,0.117,
A14,Sample X14,0.112,
A15,Sample X15,0.108,
A16,Sample X16,0.099,
A17,Sample X17,0.080,
A18,Sample X18,0.100,
A19,Sample X19,0.082,
A20,Sample X20,0.093,
A21,Sample X21,0.086,
A22,Sample X22,0.085,
A23,Sample X23,0.077,
A24,Sample X24,0.103,
B01,Sample X25,0.061,
B02,Sample X26,0.108,
B03,Sample X27,0.092,
B04,Sample X28,0.087,
B05,Sample X29,0.072,
B06,Sample X30,0.090,
B07,Sample X31,0.079,
B08,Sample X32,0.097,
B09,Sample X33,0.084,
B10,Sample X34,0.069,
B11,Sample X35,0.075,
B12,Sample X36,0.074,
B13,Sample X37,0.103,
B14,Sample X38,0.081,
B15,Sample X39,0.079,
B16,Sample X40,0.088,
B17,Sample X41,0.098,
B18,Sample X42,0.080,
B19,Sample X43,0.093,
B20,Sample X44,0.080,
B21,Sample X45,0.102,
B22,Sample X46,0.092,
B23,Sample X47,0.080,
B24,Sample X48,0.067,
C01,Sample X49,0.051,
C02,Sample X50,0.054,
C03,Sample X51,0.083,
C04,Sample X52,0.092,
C05,Sample X53,0.078,
C06,Sample X54,0.079,
C07,Sample X55,0.083,
C08,Sample X56,0.089,
C09,Sample X57,0.075,
C10,Sample X58,0.091,
C11,Sample X59,0.098,
C12,Sample X60,0.087,
C13,Sample X61,0.121,
C14,Sample X62,0.085,
C15,Sample X63,0.089,
C16,Sample X64,0.093,
C17,Sample X65,0.098,
C18,Sample X66,0.082,
C19,Sample X67,0.094,
C20,Sample X68,0.081,
C21,Sample X69,0.112,
C22,Sample X70,0.070,
C23,Sample X71,0.070,
C24,Sample X72,0.096,
D01,Sample X73,0.054,
D02,Sample X74,0.058,
D03,Sample X75,0.085,
D04,Sample X76,0.095,
D05,Sample X77,0.087,
D06,Sample X78,0.072,
D07,Sample X79,0.102,
D08,Sample X80,0.108,
D09,Sample X81,0.094,
D10,Sample X82,0.083,
D11,Sample X83,0.080,
D12,Sample X84,0.085,
