Well,Content,Well Scan: Average (600),
A01,Sample X1,0.056,
A02,Sample X2,0.057,
A03,Sample X3,0.109,
A04,Sample X4,0.121,
A05,Sample X5,0.094,
A06,Sample X6,0.101,
A07,Sample X7,0.101,
A08,Sample X8,0.096,
A09,Sample X9,0.118,
A10,Sample X10,0.089,
A11,Sample X11,0.088,
A12,Sample X12,0.098,
A13,Sample X13,0.108,
A14,Sample X14,0.091,
A15,Sample X15,0.102,
A16,Sample X16,0.093,
A17,Sample X17,0.084,
A18,Sample X18,0.114,
A19,Sample X19,0.090,
A20,Sample X20,0.093,
A21,Sample X21,0.103,
A22,Sample X22,0.109,
A23,Sample X23,0.049,
A24,Sample X24,0.050,
B01,Sample X25,0.060,
B02,Sample X26,0.100,
B03,Sample X27,0.092,
B04,Sample X28,0.100,
B05,Sample X29,0.104,
B06,Sample X30,0.104,
B07,Sample X31,0.090,
B08,Sample X32,0.099,
B09,Sample X33,0.106,
B10,Sample X34,0.092,
B11,Sample X35,0.093,
B12,Sample X36,0.101,
B13,Sample X37,0.132,
B14,Sample X38,0.095,
B15,Sample X39,0.101,
B16,Sample X40,0.129,
B17,Sample X41,0.114,
B18,Sample X42,0.100,
B19,Sample X43,0.096,
B20,Sample X44,0.100,
B21,Sample X45,0.093,
B22,Sample X46,0.109,
B23,Sample X47,0.078,
B24,Sample X48,0.067,
C01,Sample X49,0.050,
C02,Sample X50,0.051,
C03,Sample X51,0.097,
C04,Sample X52,0.101,
C05,Sample X53,0.088,
C06,Sample X54,0.092,
C07,Sample X55,0.107,
C08,Sample X56,0.107,
C09,Sample X57,0.089,
C10,Sample X58,0.097,
C11,Sample X59,0.095,
C12,Sample X60,0.107,
C13,Sample X61,0.129,
C14,Sample X62,0.109,
C15,Sample X63,0.096,
C16,Sample X64,0.094,
C17,Sample X65,0.108,
C18,Sample X66,0.076,
C19,Sample X67,0.094,
C20,Sample X68,0.073,
C21,Sample X69,0.120,
C22,Sample X70,0.077,
C23,Sample X71,0.060,
C24,Sample X72,0.086,
D01,Sample X73,0.053,
D02,Sample X74,0.056,
D03,Sample X75,0.105,
D04,Sample X76,0.090,
D05,Sample X77,0.107,
D06,Sample X78,0.081,
D07,Sample X79,0.105,
