Well,Content,Well Scan: Average (600),
A01,Sample X1,0.061,
A02,Sample X2,0.059,
A03,Sample X3,0.123,
A04,Sample X4,0.137,
A05,Sample X5,0.124,
A06,Sample X6,0.110,
A07,Sample X7,0.095,
A08,Sample X8,0.098,
A09,Sample X9,0.118,
A10,Sample X10,0.099,
A11,Sample X11,0.090,
A12,Sample X12,0.107,
A13,Sample X13,0.111,
A14,Sample X14,0.112,
A15,Sample X15,0.111,
A16,Sample X16,0.099,
A17,Sample X17,0.094,
A18,Sample X18,0.121,
A19,Sample X19,0.100,
A20,Sample X20,0.106,
A21,Sample X21,0.119,
A22,Sample X22,0.120,
A23,Sample X23,0.049,
A24,Sample X24,0.045,
B01,Sample X25,0.059,
B02,Sample X26,0.101,
B03,Sample X27,0.109,
B04,Sample X28,0.113,
B05,Sample X29,0.115,
B06,Sample X30,0.123,
B07,Sample X31,0.112,
B08,Sample X32,0.118,
B09,Sample X33,0.131,
B10,Sample X34,0.112,
B11,Sample X35,0.108,
B12,Sample X36,0.111,
B13,Sample X37,0.146,
B14,Sample X38,0.130,
B15,Sample X39,0.123,
B16,Sample X40,0.125,
B17,Sample X41,0.146,
B18,Sample X42,0.122,
B19,Sample X43,0.146,
B20,Sample X44,0.092,
B21,Sample X45,0.095,
B22,Sample X46,0.122,
B23,Sample X47,0.065,
B24,Sample X48,0.053,
C01,Sample X49,0.052,
C02,Sample X50,0.053,
C03,Sample X51,0.113,
C04,Sample X52,0.110,
C05,Sample X53,0.105,
C06,Sample X54,0.099,
C07,Sample X55,0.111,
C08,Sample X56,0.100,
C09,Sample X57,0.101,
C10,Sample X58,0.113,
C11,Sample X59,0.105,
C12,Sample X60,0.109,
C13,Sample X61,0.137,
C14,Sample X62,0.113,
C15,Sample X63,0.106,
C16,Sample X64,0.101,
C17,Sample X65,0.117,
C18,Sample X66,0.086,
C19,Sample X67,0.100,
C20,Sample X68,0.080,
C21,Sample X69,0.124,
C22,Sample X70,0.088,
C23,Sample X71,0.052,
C24,Sample X72,0.075,
D01,Sample X73,0.056,
D02,Sample X74,0.062,
D03,Sample X75,0.114,
D04,Sample X76,0.101,
D05,Sample X77,0.116,
D06,Sample X78,0.093,
D07,Sample X79,0.115,
D08,Sample X80,0.133,
D09,Sample X81,0.126,
D10,Sample X82,0.111,
D11,Sample X83,0.117,
D12,Sample X84,0.126,
D13,Sample X85,0.138,
D14,Sample X86,0.086,
D15,Sample X87,0.114,
D16,Sample X88,0.113,
D17,Sample X89,0.111,
D18,Sample X90,0.115,
D19,Sample X91,0.089,
D20,Sample X92,0.111,
D21,Sample X93,0.094,
D22,Sample X94,0.110,
D23,Sample X95,0.052,
D24,Sample X96,0.050,
E01,Sample X97,0.063,
E02,Sample X98,0.107,
E03,Sample X99,0.106,
E04,Sample X100,0.101,
E05,Sample X101,0.110,
E06,Sample X102,0.116,
E07,Sample X103,0.099,
E08,Sample X104,0.131,
E09,Sample X105,0.103,
E10,Sample X106,0.105,
E11,Sample X107,0.099,
E12,Sample X108,0.110,
E13,Sample X109,0.117,
E14,Sample X110,0.106,
E15,Sample X111,0.089,
E16,Sample X112,0.096,
E17,Sample X113,0.118,
E18,Sample X114,0.096,
E19,Sample X115,0.120,
E20,Sample X116,0.096,
E21,Sample X117,0.099,
E22,Sample X118,0.084,
E23,Sample X119,0.062,
E24,Sample X120,0.056,
F01,Sample X121,0.064,
F02,Sample X122,0.055,
F03,Sample X123,0.110,
F04,Sample X124,0.118,
F05,Sample X125,0.109,
F06,Sample X126,0.108,
F07,Sample X127,0.093,
F08,Sample X128,0.133,
F09,Sample X129,0.102,
F10,Sample X130,0.122,
F11,Sample X131,0.108,
F12,Sample X132,0.117,
F13,Sample X133,0.133,
F14,Sample X134,0.105,
F15,Sample X135,0.097,
F16,Sample X136,0.090,
F17,Sample X137,0.081,
F18,Sample X138,0.102,
F19,Sample X139,0.109,
F20,Sample X140,0.093,
F21,Sample X141,0.096,
F22,Sample X142,0.106,
F23,Sample X143,0.055,
F24,Sample X144,0.056,
G01,Sample X145,0.073,
G02,Sample X146,0.055,
G03,Sample X147,0.102,
G04,Sample X148,0.110,
G05,Sample X149,0.084,
G06,Sample X150,0.108,
G07,Sample X151,0.097,
G08,Sample X152,0.112,
G09,Sample X153,0.098,
G10,Sample X154,0.104,
G11,Sample X155,0.108,
G12,Sample X156,0.099,
G13,Sample X157,0.124,
G14,Sample X158,0.103,
G15,Sample X159,0.102,
G16,Sample X160,0.102,
G17,Sample X161,0.099,
G18,Sample X162,0.116,
G19,Sample X163,0.110,
G20,Sample X164,0.104,
G21,Sample X165,0.123,
G22,Sample X166,0.087,
G23,Sample X167,0.066,
G24,Sample X168,0.061,
H01,Sample X169,0.064,
H02,Sample X170,0.056,
H03,Sample X171,0.119,
H04,Sample X172,0.097,
H05,Sample X173,0.096,
H06,Sample X174,0.112,
H07,Sample X175,0.107,
H08,Sample X176,0.117,
H09,Sample X177,0.097,
H10,Sample X178,0.122,
H11,Sample X179,0.110,
H12,Sample X180,0.097,
H13,Sample X181,0.117,
H14,Sample X182,0.084,
H15,Sample X183,0.087,
H16,Sample X184,0.094,
H17,Sample X185,0.101,
H18,Sample X186,0.090,
H19,Sample X187,0.076,
H20,Sample X188,0.096,
H21,Sample X189,0.127,
H22,Sample X190,0.101,
H23,Sample X191,0.059,
H24,Sample X192,0.051,
I01,Sample X193,0.075,
I02,Sample X194,0.055,
I03,Sample X195,0.096,
I04,Sample X196,0.108,
I05,Sample X197,0.084,
I06,Sample X198,0.097,
I07,Sample X199,0.104,
I08,Sample X200,0.125,
I09,Sample X201,0.102,
I10,Sample X202,0.106,
I11,Sample X203,0.112,
I12,Sample X204,0.104,
I13,Sample X205,0.111,
I14,Sample X206,0.092,
I15,Sample X207,0.098,
I16,Sample X208,0.095,
I17,Sample X209,0.095,
I18,Sample X210,0.082,
I19,Sample X211,0.106,
I20,Sample X212,0.080,
I21,Sample X213,0.083,
I22,Sample X214,0.109,
I23,Sample X215,0.050,
I24,Sample X216,0.051,
J01,Sample X217,0.056,
J02,Sample X218,0.050,
J03,Sample X219,0.095,
J04,Sample X220,0.099,
J05,Sample X221,0.077,
J06,Sample X222,0.116,
J07,Sample X223,0.093,
J08,Sample X224,0.118,
J09,Sample X225,0.094,
J10,Sample X226,0.090,
J11,Sample X227,0.080,
J12,Sample X228,0.078,
J13,Sample X229,0.090,
J14,Sample X230,0.097,
J15,Sample X231,0.111,
J16,Sample X232,0.106,
J17,Sample X233,0.092,
J18,Sample X234,0.093,
J19,Sample X235,0.080,
J20,Sample X236,0.076,
J21,Sample X237,0.090,
J22,Sample X238,0.094,
J23,Sample X239,0.044,
J24,Sample X240,0.054,
K01,Sample X241,0.053,
K02,Sample X242,0.060,
K03,Sample X243,0.101,
K04,Sample X244,0.105,
K05,Sample X245,0.108,
K06,Sample X246,0.102,
K07,Sample X247,0.100,
K08,Sample X248,0.120,
K09,Sample X249,0.106,
K10,Sample X250,0.102,
K11,Sample X251,0.088,
K12,Sample X252,0.088,
K13,Sample X253,0.112,
K14,Sample X254,0.095,
K15,Sample X255,0.103,
K16,Sample X256,0.103,
K17,Sample X257,0.105,
K18,Sample X258,0.105,
K19,Sample X259,0.103,
K20,Sample X260,0.095,
K21,Sample X261,0.089,
K22,Sample X262,0.104,
K23,Sample X263,0.051,
K24,Sample X264,0.054,
L01,Sample X265,0.050,
L02,Sample X266,0.050,
L03,Sample X267,0.113,
L04,Sample X268,0.093,
L05,Sample X269,0.087,
L06,Sample X270,0.094,
L07,Sample X271,0.119,
L08,Sample X272,0.130,
L09,Sample X273,0.098,
L10,Sample X274,0.103,
L11,Sample X275,0.094,
L12,Sample X276,0.103,
L13,Sample X277,0.105,
L14,Sample X278,0.119,
L15,Sample X279,0.074,
L16,Sample X280,0.085,
L17,Sample X281,0.102,
L18,Sample X282,0.108,
L19,Sample X283,0.123,
L20,Sample X284,0.099,
L21,Sample X285,0.110,
L22,Sample X286,0.095,
L23,Sample X287,0.048,
L24,Sample X288,0.055,
M01,Sample X289,0.049,
M02,Sample X290,0.054,
M03,Sample X291,0.111,
M04,Sample X292,0.172,
M05,Sample X293,0.073,
M06,Sample X294,0.117,
M07,Sample X295,0.122,
M08,Sample X296,0.335,
M09,Sample X297,0.118,
M10,Sample X298,0.109,
M11,Sample X299,0.100,
M12,Sample X300,0.120,
M13,Sample X301,0.154,
M14,Sample X302,0.103,
M15,Sample X303,0.098,
M16,Sample X304,0.114,
M17,Sample X305,0.092,
M18,Sample X306,0.089,
M19,Sample X307,0.088,
M20,Sample X308,0.098,
M21,Sample X309,0.089,
M22,Sample X310,0.094,
M23,Sample X311,0.049,
M24,Sample X312,0.051,
N01,Sample X313,0.078,
N02,Sample X314,0.054,
N03,Sample X315,0.110,
N04,Sample X316,0.099,
N05,Sample X317,0.106,
N06,Sample X318,0.099,
N07,Sample X319,0.154,
N08,Sample X320,0.132,
N09,Sample X321,0.107,
N10,Sample X322,0.117,
N11,Sample X323,0.146,
N12,Sample X324,0.090,
N13,Sample X325,0.126,
N14,Sample X326,0.106,
N15,Sample X327,0.137,
N16,Sample X328,0.121,
N17,Sample X329,0.128,
N18,Sample X330,0.088,
N19,Sample X331,0.281,
N20,Sample X332,0.080,
N21,Sample X333,0.113,
N22,Sample X334,0.106,
N23,Sample X335,0.066,
N24,Sample X336,0.056,
O01,Sample X337,0.082,
O02,Sample X338,0.073,
O03,Sample X339,0.126,
O04,Sample X340,0.100,
O05,Sample X341,0.119,
O06,Sample X342,0.123,
O07,Sample X343,0.130,
O08,Sample X344,0.122,
O09,Sample X345,0.131,
O10,Sample X346,0.121,
O11,Sample X347,0.136,
O12,Sample X348,0.127,
O13,Sample X349,0.127,
O14,Sample X350,0.109,
O15,Sample X351,0.117,
O16,Sample X352,0.146,
O17,Sample X353,0.124,
O18,Sample X354,0.103,
O19,Sample X355,0.110,
O20,Sample X356,0.108,
O21,Sample X357,0.112,
O22,Sample X358,0.099,
O23,Sample X359,0.059,
O24,Sample X360,0.058,
P01,Sample X361,0.071,
P02,Sample X362,0.052,
P03,Sample X363,0.161,
P04,Sample X364,0.099,
P05,Sample X365,0.121,
P06,Sample X366,0.108,
P07,Sample X367,0.139,
P08,Sample X368,0.145,
P09,Sample X369,0.097,
P10,Sample X370,0.115,
P11,Sample X371,0.093,
P12,Sample X372,0.104,
P13,Sample X373,0.131,
P14,Sample X374,0.122,
P15,Sample X375,0.113,
P16,Sample X376,0.139,
P17,Sample X377,0.117,
P18,Sample X378,0.121,
P19,Sample X379,0.123,
P20,Sample X380,0.148,
P21,Sample X381,0.108,
P22,Sample X382,0.107,
P23,Sample X383,0.046,
P24,Sample X384,0.092,
