Well,Content,Well Scan: Average (600),
A01,Sample X1,0.065,
A02,Sample X2,0.069,
A03,Sample X3,0.134,
A04,Sample X4,0.141,
A05,Sample X5,0.121,
A06,Sample X6,0.133,
A07,Sample X7,0.097,
A08,Sample X8,0.103,
A09,Sample X9,0.121,
A10,Sample X10,0.099,
A11,Sample X11,0.092,
A12,Sample X12,0.108,
A13,Sample X13,0.113,
A14,Sample X14,0.098,
A15,Sample X15,0.112,
A16,Sample X16,0.102,
A17,Sample X17,0.098,
A18,Sample X18,0.132,
A19,Sample X19,0.112,
A20,Sample X20,0.115,
A21,Sample X21,0.128,
A22,Sample X22,0.123,
A23,Sample X23,0.050,
A24,Sample X24,0.045,
B01,Sample X25,0.060,
B02,Sample X26,0.103,
B03,Sample X27,0.121,
B04,Sample X28,0.128,
B05,Sample X29,0.138,
B06,Sample X30,0.138,
B07,Sample X31,0.124,
B08,Sample X32,0.128,
B09,Sample X33,0.145,
B10,Sample X34,0.144,
B11,Sample X35,0.139,
B12,Sample X36,0.136,
B13,Sample X37,0.154,
B14,Sample X38,0.137,
B15,Sample X39,0.127,
B16,Sample X40,0.146,
B17,Sample X41,0.152,
B18,Sample X42,0.122,
B19,Sample X43,0.239,
B20,Sample X44,0.106,
B21,Sample X45,0.096,
B22,Sample X46,0.120,
B23,Sample X47,0.064,
B24,Sample X48,0.052,
C01,Sample X49,0.052,
C02,Sample X50,0.053,
C03,Sample X51,0.121,
C04,Sample X52,0.113,
C05,Sample X53,0.114,
C06,Sample X54,0.111,
C07,Sample X55,0.119,
C08,Sample X56,0.107,
C09,Sample X57,0.110,
C10,Sample X58,0.111,
C11,Sample X59,0.112,
C12,Sample X60,0.117,
C13,Sample X61,0.141,
C14,Sample X62,0.122,
C15,Sample X63,0.108,
C16,Sample X64,0.100,
C17,Sample X65,0.123,
C18,Sample X66,0.091,
C19,Sample X67,0.106,
C20,Sample X68,0.085,
C21,Sample X69,0.125,
C22,Sample X70,0.094,
C23,Sample X71,0.051,
C24,Sample X72,0.077,
D01,Sample X73,0.058,
D02,Sample X74,0.061,
D03,Sample X75,0.128,
D04,Sample X76,0.108,
D05,Sample X77,0.120,
D06,Sample X78,0.100,
D07,Sample X79,0.121,
D08,Sample X80,0.142,
D09,Sample X81,0.130,
D10,Sample X82,0.117,
D11,Sample X83,0.115,
D12,Sample X84,0.134,
D13,Sample X85,0.142,
D14,Sample X86,0.093,
D15,Sample X87,0.124,
D16,Sample X88,0.117,
D17,Sample X89,0.113,
D18,Sample X90,0.120,
D19,Sample X91,0.095,
D20,Sample X92,0.113,
