Well,Content,Well Scan: Average (600),
A01,Sample X1,0.068,
A02,Sample X2,0.322,
A03,Sample X3,0.174,
A04,Sample X4,0.173,
A05,Sample X5,0.138,
A06,Sample X6,0.131,
A07,Sample X7,0.098,
A08,Sample X8,0.104,
A09,Sample X9,0.120,
A10,Sample X10,0.101,
A11,Sample X11,0.094,
A12,Sample X12,0.108,
A13,Sample X13,0.115,
A14,Sample X14,0.100,
A15,Sample X15,0.112,
A16,Sample X16,0.106,
A17,Sample X17,0.104,
A18,Sample X18,0.155,
A19,Sample X19,0.148,
A20,Sample X20,0.149,
A21,Sample X21,0.170,
A22,Sample X22,0.161,
A23,Sample X23,0.052,
A24,Sample X24,0.048,
B01,Sample X25,0.063,
B02,Sample X26,0.106,
B03,Sample X27,0.155,
B04,Sample X28,0.169,
B05,Sample X29,0.167,
B06,Sample X30,0.179,
B07,Sample X31,0.161,
B08,Sample X32,0.147,
B09,Sample X33,0.168,
B10,Sample X34,0.184,
B11,Sample X35,0.177,
B12,Sample X36,0.177,
B13,Sample X37,0.154,
B14,Sample X38,0.151,
B15,Sample X39,0.152,
B16,Sample X40,0.172,
B17,Sample X41,0.176,
B18,Sample X42,0.146,
B19,Sample X43,0.487,
B20,Sample X44,0.120,
B21,Sample X45,0.112,
B22,Sample X46,0.143,
B23,Sample X47,0.063,
B24,Sample X48,0.053,
C01,Sample X49,0.053,
C02,Sample X50,0.055,
C03,Sample X51,0.151,
C04,Sample X52,0.133,
C05,Sample X53,0.145,
C06,Sample X54,0.132,
C07,Sample X55,0.149,
C08,Sample X56,0.120,
C09,Sample X57,0.210,
C10,Sample X58,0.115,
C11,Sample X59,0.136,
C12,Sample X60,0.127,
C13,Sample X61,0.163,
C14,Sample X62,0.125,
C15,Sample X63,0.105,
C16,Sample X64,0.111,
C17,Sample X65,0.132,
C18,Sample X66,0.113,
C19,Sample X67,0.121,
C20,Sample X68,0.097,
C21,Sample X69,0.144,
C22,Sample X70,0.119,
C23,Sample X71,0.057,
C24,Sample X72,0.078,
D01,Sample X73,0.057,
D02,Sample X74,0.065,
D03,Sample X75,0.146,
D04,Sample X76,0.118,
D05,Sample X77,0.145,
D06,Sample X78,0.119,
D07,Sample X79,0.131,
D08,Sample X80,0.154,
D09,Sample X81,0.134,
D10,Sample X82,0.133,
D11,Sample X83,0.108,
D12,Sample X84,0.148,
D13,Sample X85,0.138,
D14,Sample X86,0.101,
D15,Sample X87,0.144,
D16,Sample X88,0.119,
D17,Sample X89,0.115,
D18,Sample X90,0.129,
D19,Sample X91,0.105,
D20,Sample X92,0.121,
D21,Sample X93,0.118,
D22,Sample X94,0.114,
D23,Sample X95,0.051,
D24,Sample X96,0.053,
E01,Sample X97,0.060,
E02,Sample X98,0.102,
E03,Sample X99,0.118,
E04,Sample X100,0.117,
E05,Sample X101,0.115,
E06,Sample X102,0.140,
E07,Sample X103,0.110,
E08,Sample X104,0.156,
E09,Sample X105,0.175,
E10,Sample X106,0.120,
E11,Sample X107,0.107,
E12,Sample X108,0.126,
E13,Sample X109,0.131,
E14,Sample X110,0.125,
E15,Sample X111,0.096,
E16,Sample X112,0.109,
E17,Sample X113,0.120,
E18,Sample X114,0.112,
E19,Sample X115,0.132,
E20,Sample X116,0.110,
E21,Sample X117,0.120,
E22,Sample X118,0.083,
E23,Sample X119,0.056,
E24,Sample X120,0.053,
F01,Sample X121,0.064,
F02,Sample X122,0.056,
F03,Sample X123,0.122,
F04,Sample X124,0.119,
F05,Sample X125,0.125,
F06,Sample X126,0.127,
F07,Sample X127,0.095,
F08,Sample X128,0.151,
F09,Sample X129,0.127,
F10,Sample X130,0.117,
F11,Sample X131,0.131,
F12,Sample X132,0.138,
F13,Sample X133,0.138,
F14,Sample X134,0.109,
F15,Sample X135,0.118,
F16,Sample X136,0.080,
F17,Sample X137,0.078,
F18,Sample X138,0.118,
F19,Sample X139,0.114,
F20,Sample X140,0.100,
F21,Sample X141,0.101,
F22,Sample X142,0.120,
F23,Sample X143,0.052,
F24,Sample X144,0.055,
G01,Sample X145,0.076,
G02,Sample X146,0.056,
G03,Sample X147,0.121,
G04,Sample X148,0.147,
G05,Sample X149,0.088,
G06,Sample X150,0.121,
G07,Sample X151,0.109,
G08,Sample X152,0.134,
G09,Sample X153,0.124,
G10,Sample X154,0.127,
G11,Sample X155,0.125,
G12,Sample X156,0.123,
G13,Sample X157,0.143,
G14,Sample X158,0.135,
G15,Sample X159,0.117,
G16,Sample X160,0.114,
G17,Sample X161,0.118,
G18,Sample X162,0.133,
G19,Sample X163,0.132,
G20,Sample X164,0.116,
G21,Sample X165,0.139,
G22,Sample X166,0.084,
G23,Sample X167,0.059,
G24,Sample X168,0.058,
H01,Sample X169,0.066,
H02,Sample X170,0.058,
H03,Sample X171,0.133,
H04,Sample X172,0.102,
H05,Sample X173,0.107,
H06,Sample X174,0.121,
H07,Sample X175,0.132,
H08,Sample X176,0.129,
H09,Sample X177,0.114,
H10,Sample X178,0.152,
H11,Sample X179,0.137,
H12,Sample X180,0.116,
H13,Sample X181,0.139,
H14,Sample X182,0.094,
H15,Sample X183,0.096,
