Well,Content,Well Scan: Average (600),
A01,Sample X1,0.088,
A02,Sample X2,0.087,
A03,Sample X3,0.140,
A04,Sample X4,0.138,
A05,Sample X5,0.126,
A06,Sample X6,0.126,
A07,Sample X7,0.128,
A08,Sample X8,0.133,
A09,Sample X9,0.141,
A10,Sample X10,0.122,
A11,Sample X11,0.120,
A12,Sample X12,0.137,
A13,Sample X13,0.147,
A14,Sample X14,0.127,
A15,Sample X15,0.128,
A16,Sample X16,0.130,
A17,Sample X17,0.127,
A18,Sample X18,0.199,
A19,Sample X19,0.203,
A20,Sample X20,0.203,
A21,Sample X21,0.215,
A22,Sample X22,0.219,
A23,Sample X23,0.080,
A24,Sample X24,0.075,
B01,Sample X25,0.082,
B02,Sample X26,0.092,
B03,Sample X27,0.108,
B04,Sample X28,0.163,
B05,Sample X29,0.207,
B06,Sample X30,0.211,
B07,Sample X31,0.221,
B08,Sample X32,0.218,
B09,Sample X33,0.210,
B10,Sample X34,0.220,
B11,Sample X35,0.131,
B12,Sample X36,0.212,
B13,Sample X37,0.234,
B14,Sample X38,0.207,
B15,Sample X39,0.211,
B16,Sample X40,0.225,
B17,Sample X41,0.237,
B18,Sample X42,0.209,
B19,Sample X43,0.224,
B20,Sample X44,0.207,
B21,Sample X45,0.213,
B22,Sample X46,0.217,
B23,Sample X47,0.074,
B24,Sample X48,0.066,
C01,Sample X49,0.076,
C02,Sample X50,0.084,
C03,Sample X51,0.201,
C04,Sample X52,0.203,
C05,Sample X53,0.199,
C06,Sample X54,0.198,
C07,Sample X55,0.210,
C08,Sample X56,0.152,
C09,Sample X57,0.171,
C10,Sample X58,0.194,
C11,Sample X59,0.211,
C12,Sample X60,0.122,
C13,Sample X61,0.147,
C14,Sample X62,0.132,
C15,Sample X63,0.200,
C16,Sample X64,0.216,
C17,Sample X65,0.240,
C18,Sample X66,0.223,
C19,Sample X67,0.207,
C20,Sample X68,0.208,
C21,Sample X69,0.218,
C22,Sample X70,0.206,
C23,Sample X71,0.077,
C24,Sample X72,0.067,
D01,Sample X73,0.086,
D02,Sample X74,0.086,
D03,Sample X75,0.134,
D04,Sample X76,0.216,
D05,Sample X77,0.211,
D06,Sample X78,0.211,
D07,Sample X79,0.221,
D08,Sample X80,0.229,
D09,Sample X81,0.095,
D10,Sample X82,0.215,
D11,Sample X83,0.213,
D12,Sample X84,0.212,
D13,Sample X85,0.148,
D14,Sample X86,0.213,
D15,Sample X87,0.173,
D16,Sample X88,0.219,
D17,Sample X89,0.165,
D18,Sample X90,0.196,
D19,Sample X91,0.180,
D20,Sample X92,0.140,
D21,Sample X93,0.130,
D22,Sample X94,0.132,
D23,Sample X95,0.070,
D24,Sample X96,0.077,
E01,Sample X97,0.080,
E02,Sample X98,0.076,
E03,Sample X99,0.121,
E04,Sample X100,0.209,
E05,Sample X101,0.131,
E06,Sample X102,0.203,
E07,Sample X103,0.135,
E08,Sample X104,0.142,
E09,Sample X105,0.209,
E10,Sample X106,0.126,
E11,Sample X107,0.132,
E12,Sample X108,0.146,
E13,Sample X109,0.217,
E14,Sample X110,0.213,
E15,Sample X111,0.133,
E16,Sample X112,0.205,
E17,Sample X113,0.228,
E18,Sample X114,0.130,
E19,Sample X115,0.097,
E20,Sample X116,0.136,
E21,Sample X117,0.212,
E22,Sample X118,0.126,
E23,Sample X119,0.080,
E24,Sample X120,0.073,
F01,Sample X121,0.091,
F02,Sample X122,0.078,
F03,Sample X123,0.138,
F04,Sample X124,0.133,
F05,Sample X125,0.184,
F06,Sample X126,0.134,
F07,Sample X127,0.186,
F08,Sample X128,0.238,
F09,Sample X129,0.129,
F10,Sample X130,0.213,
F11,Sample X131,0.213,
F12,Sample X132,0.202,
F13,Sample X133,0.138,
F14,Sample X134,0.215,
