Well,Content,Well Scan: Average (600),
A01,Sample X1,0.095,
A02,Sample X2,0.102,
A03,Sample X3,0.148,
A04,Sample X4,0.147,
A05,Sample X5,0.134,
A06,Sample X6,0.126,
A07,Sample X7,0.131,
A08,Sample X8,0.138,
A09,Sample X9,0.160,
A10,Sample X10,0.145,
A11,Sample X11,0.245,
A12,Sample X12,0.178,
A13,Sample X13,0.198,
A14,Sample X14,0.246,
A15,Sample X15,0.169,
A16,Sample X16,0.199,
A17,Sample X17,0.213,
A18,Sample X18,0.264,
A19,Sample X19,0.272,
A20,Sample X20,0.213,
A21,Sample X21,0.194,
A22,Sample X22,0.188,
A23,Sample X23,0.102,
A24,Sample X24,0.093,
B01,Sample X25,0.118,
B02,Sample X26,0.118,
B03,Sample X27,0.132,
B04,Sample X28,0.165,
B05,Sample X29,0.192,
B06,Sample X30,0.243,
B07,Sample X31,0.244,
B08,Sample X32,0.357,
B09,Sample X33,0.357,
B10,Sample X34,0.357,
B11,Sample X35,0.331,
B12,Sample X36,0.372,
B13,Sample X37,0.413,
B14,Sample X38,0.350,
B15,Sample X39,0.390,
B16,Sample X40,0.421,
B17,Sample X41,0.341,
B18,Sample X42,0.361,
B19,Sample X43,0.367,
B20,Sample X44,0.365,
B21,Sample X45,0.261,
B22,Sample X46,0.268,
B23,Sample X47,0.120,
B24,Sample X48,0.078,
C01,Sample X49,0.098,
C02,Sample X50,0.102,
C03,Sample X51,0.185,
C04,Sample X52,0.184,
C05,Sample X53,0.245,
C06,Sample X54,0.252,
C07,Sample X55,0.313,
C08,Sample X56,0.232,
C09,Sample X57,0.266,
C10,Sample X58,0.332,
C11,Sample X59,0.364,
C12,Sample X60,0.367,
C13,Sample X61,0.398,
C14,Sample X62,0.353,
C15,Sample X63,0.389,
C16,Sample X64,0.424,
C17,Sample X65,0.470,
C18,Sample X66,0.356,
C19,Sample X67,0.404,
C20,Sample X68,0.336,
C21,Sample X69,0.265,
C22,Sample X70,0.250,
C23,Sample X71,0.125,
C24,Sample X72,0.108,
D01,Sample X73,0.120,
D02,Sample X74,0.118,
D03,Sample X75,0.178,
D04,Sample X76,0.218,
D05,Sample X77,0.258,
D06,Sample X78,0.276,
D07,Sample X79,0.360,
D08,Sample X80,0.403,
D09,Sample X81,0.265,
D10,Sample X82,0.397,
D11,Sample X83,0.404,
D12,Sample X84,0.366,
D13,Sample X85,0.373,
D14,Sample X86,0.397,
D15,Sample X87,0.371,
D16,Sample X88,0.510,
D17,Sample X89,0.412,
D18,Sample X90,0.383,
D19,Sample X91,0.398,
D20,Sample X92,0.360,
D21,Sample X93,0.269,
D22,Sample X94,0.213,
D23,Sample X95,0.129,
D24,Sample X96,0.115,
E01,Sample X97,0.109,
E02,Sample X98,0.109,
