Well,Content,Well Scan: Average (600),
A01,Sample X1,0.094,
A02,Sample X2,0.091,
A03,Sample X3,0.120,
A04,Sample X4,0.124,
A05,Sample X5,0.109,
A06,Sample X6,0.106,
A07,Sample X7,0.106,
A08,Sample X8,0.110,
A09,Sample X9,0.117,
A10,Sample X10,0.105,
A11,Sample X11,0.107,
A12,Sample X12,0.124,
A13,Sample X13,0.121,
A14,Sample X14,0.100,
A15,Sample X15,0.112,
A16,Sample X16,0.112,
A17,Sample X17,0.117,
A18,Sample X18,0.478,
A19,Sample X19,0.411,
A20,Sample X20,0.418,
A21,Sample X21,0.487,
A22,Sample X22,0.442,
A23,Sample X23,0.077,
A24,Sample X24,0.072,
B01,Sample X25,0.087,
B02,Sample X26,0.096,
B03,Sample X27,0.108,
B04,Sample X28,0.336,
B05,Sample X29,0.455,
B06,Sample X30,0.469,
B07,Sample X31,0.493,
B08,Sample X32,0.478,
B09,Sample X33,0.513,
B10,Sample X34,0.528,
B11,Sample X35,0.116,
B12,Sample X36,0.527,
B13,Sample X37,0.590,
B14,Sample X38,0.497,
B15,Sample X39,0.606,
B16,Sample X40,0.505,
B17,Sample X41,0.489,
B18,Sample X42,0.482,
B19,Sample X43,0.475,
B20,Sample X44,0.468,
B21,Sample X45,0.503,
B22,Sample X46,0.461,
B23,Sample X47,0.071,
B24,Sample X48,0.067,
C01,Sample X49,0.081,
C02,Sample X50,0.089,
C03,Sample X51,0.419,
C04,Sample X52,0.442,
C05,Sample X53,0.508,
C06,Sample X54,0.393,
C07,Sample X55,0.421,
C08,Sample X56,0.133,
C09,Sample X57,0.394,
C10,Sample X58,0.403,
C11,Sample X59,0.445,
C12,Sample X60,0.108,
C13,Sample X61,0.124,
C14,Sample X62,0.115,
C15,Sample X63,0.590,
C16,Sample X64,0.417,
C17,Sample X65,0.437,
C18,Sample X66,0.449,
C19,Sample X67,0.393,
C20,Sample X68,0.450,
C21,Sample X69,0.443,
C22,Sample X70,0.312,
C23,Sample X71,0.071,
C24,Sample X72,0.063,
D01,Sample X73,0.090,
D02,Sample X74,0.089,
D03,Sample X75,0.115,
D04,Sample X76,0.511,
D05,Sample X77,0.438,
D06,Sample X78,0.422,
D07,Sample X79,0.449,
D08,Sample X80,0.468,
D09,Sample X81,0.092,
D10,Sample X82,0.475,
D11,Sample X83,0.495,
D12,Sample X84,0.450,
D13,Sample X85,0.125,
D14,Sample X86,0.445,
D15,Sample X87,0.166,
D16,Sample X88,0.288,
D17,Sample X89,0.150,
D18,Sample X90,0.265,
D19,Sample X91,0.194,
D20,Sample X92,0.122,
D21,Sample X93,0.120,
D22,Sample X94,0.110,
D23,Sample X95,0.068,
D24,Sample X96,0.069,
E01,Sample X97,0.084,
E02,Sample X98,0.082,
E03,Sample X99,0.112,
E04,Sample X100,0.462,
E05,Sample X101,0.127,
E06,Sample X102,0.288,
E07,Sample X103,0.124,
E08,Sample X104,0.131,
E09,Sample X105,0.413,
E10,Sample X106,0.119,
E11,Sample X107,0.113,
E12,Sample X108,0.119,
E13,Sample X109,0.472,
E14,Sample X110,0.453,
E15,Sample X111,0.108,
E16,Sample X112,0.402,
E17,Sample X113,0.448,
E18,Sample X114,0.115,
E19,Sample X115,0.095,
E20,Sample X116,0.117,
E21,Sample X117,0.417,
E22,Sample X118,0.110,
E23,Sample X119,0.073,
E24,Sample X120,0.074,
F01,Sample X121,0.094,
F02,Sample X122,0.083,
F03,Sample X123,0.119,
F04,Sample X124,0.120,
F05,Sample X125,0.230,
F06,Sample X126,0.130,
F07,Sample X127,0.303,
F08,Sample X128,0.483,
F09,Sample X129,0.119,
F10,Sample X130,0.476,
F11,Sample X131,0.421,
F12,Sample X132,0.435,
F13,Sample X133,0.135,
F14,Sample X134,0.438,
F15,Sample X135,0.305,
F16,Sample X136,0.420,
F17,Sample X137,0.434,
F18,Sample X138,0.129,
F19,Sample X139,0.419,
F20,Sample X140,0.425,
F21,Sample X141,0.420,
F22,Sample X142,0.458,
F23,Sample X143,0.076,
F24,Sample X144,0.077,
G01,Sample X145,0.098,
G02,Sample X146,0.077,
G03,Sample X147,0.381,
G04,Sample X148,0.367,
G05,Sample X149,0.394,
G06,Sample X150,0.439,
G07,Sample X151,0.120,
G08,Sample X152,0.286,
G09,Sample X153,0.260,
G10,Sample X154,0.118,
G11,Sample X155,0.391,
G12,Sample X156,0.465,
G13,Sample X157,0.199,
G14,Sample X158,0.429,
G15,Sample X159,0.325,
G16,Sample X160,0.397,
G17,Sample X161,0.410,
G18,Sample X162,0.453,
G19,Sample X163,0.222,
G20,Sample X164,0.399,
G21,Sample X165,0.132,
G22,Sample X166,0.144,
G23,Sample X167,0.070,
G24,Sample X168,0.094,
H01,Sample X169,0.082,
H02,Sample X170,0.080,
H03,Sample X171,0.120,
H04,Sample X172,0.120,
H05,Sample X173,0.405,
H06,Sample X174,0.445,
H07,Sample X175,0.412,
H08,Sample X176,0.451,
H09,Sample X177,0.129,
H10,Sample X178,0.442,
H11,Sample X179,0.403,
H12,Sample X180,0.436,
H13,Sample X181,0.450,
H14,Sample X182,0.418,
H15,Sample X183,0.400,
H16,Sample X184,0.174,
H17,Sample X185,0.114,
H18,Sample X186,0.412,
H19,Sample X187,0.284,
H20,Sample X188,0.461,
H21,Sample X189,0.388,
H22,Sample X190,0.428,
H23,Sample X191,0.072,
H24,Sample X192,0.070,
I01,Sample X193,0.098,
I02,Sample X194,0.074,
I03,Sample X195,0.126,
I04,Sample X196,0.404,
