Well,Content,Well Scan: Average (600),
A01,Sample X1,0.097,
A02,Sample X2,0.096,
A03,Sample X3,0.118,
A04,Sample X4,0.122,
A05,Sample X5,0.106,
A06,Sample X6,0.104,
A07,Sample X7,0.103,
A08,Sample X8,0.111,
A09,Sample X9,0.116,
A10,Sample X10,0.104,
A11,Sample X11,0.103,
A12,Sample X12,0.121,
A13,Sample X13,0.117,
A14,Sample X14,0.097,
A15,Sample X15,0.108,
A16,Sample X16,0.110,
A17,Sample X17,0.113,
A18,Sample X18,0.801,
A19,Sample X19,0.586,
A20,Sample X20,0.599,
A21,Sample X21,0.665,
A22,Sample X22,0.653,
A23,Sample X23,0.077,
A24,Sample X24,0.071,
B01,Sample X25,0.089,
B02,Sample X26,0.099,
B03,Sample X27,0.110,
B04,Sample X28,0.463,
B05,Sample X29,0.794,
B06,Sample X30,0.928,
B07,Sample X31,0.906,
B08,Sample X32,0.962,
B09,Sample X33,0.670,
B10,Sample X34,0.875,
B11,Sample X35,0.113,
B12,Sample X36,0.763,
B13,Sample X37,0.716,
B14,Sample X38,0.752,
B15,Sample X39,0.793,
B16,Sample X40,0.677,
B17,Sample X41,0.702,
B18,Sample X42,0.666,
B19,Sample X43,0.667,
B20,Sample X44,0.620,
B21,Sample X45,0.743,
B22,Sample X46,0.609,
B23,Sample X47,0.070,
B24,Sample X48,0.067,
C01,Sample X49,0.082,
C02,Sample X50,0.091,
C03,Sample X51,0.799,
C04,Sample X52,0.652,
C05,Sample X53,0.695,
C06,Sample X54,0.548,
C07,Sample X55,0.653,
C08,Sample X56,0.131,
C09,Sample X57,0.719,
C10,Sample X58,0.571,
C11,Sample X59,0.658,
C12,Sample X60,0.106,
C13,Sample X61,0.123,
C14,Sample X62,0.114,
C15,Sample X63,0.779,
C16,Sample X64,0.604,
C17,Sample X65,0.617,
C18,Sample X66,0.593,
C19,Sample X67,0.493,
C20,Sample X68,0.590,
C21,Sample X69,0.615,
C22,Sample X70,0.425,
C23,Sample X71,0.071,
C24,Sample X72,0.063,
D01,Sample X73,0.093,
D02,Sample X74,0.090,
D03,Sample X75,0.111,
D04,Sample X76,0.670,
D05,Sample X77,0.592,
D06,Sample X78,0.638,
D07,Sample X79,0.643,
D08,Sample X80,0.627,
D09,Sample X81,0.091,
D10,Sample X82,0.575,
D11,Sample X83,0.656,
D12,Sample X84,0.666,
