Well,Content,Well Scan: Average (600),
A01,Sample X1,0.099,
A02,Sample X2,0.098,
A03,Sample X3,0.117,
A04,Sample X4,0.123,
A05,Sample X5,0.107,
A06,Sample X6,0.105,
A07,Sample X7,0.103,
A08,Sample X8,0.109,
A09,Sample X9,0.116,
A10,Sample X10,0.103,
A11,Sample X11,0.103,
A12,Sample X12,0.121,
A13,Sample X13,0.116,
A14,Sample X14,0.097,
A15,Sample X15,0.108,
A16,Sample X16,0.108,
A17,Sample X17,0.114,
A18,Sample X18,0.893,
A19,Sample X19,0.693,
A20,Sample X20,0.704,
A21,Sample X21,0.768,
A22,Sample X22,0.749,
A23,Sample X23,0.075,
A24,Sample X24,0.070,
B01,Sample X25,0.091,
B02,Sample X26,0.100,
B03,Sample X27,0.109,
B04,Sample X28,0.566,
B05,Sample X29,0.939,
B06,Sample X30,1.046,
B07,Sample X31,1.002,
B08,Sample X32,1.077,
B09,Sample X33,0.758,
B10,Sample X34,1.023,
B11,Sample X35,0.112,
B12,Sample X36,0.881,
B13,Sample X37,0.818,
B14,Sample X38,0.847,
B15,Sample X39,0.961,
B16,Sample X40,0.788,
B17,Sample X41,0.768,
B18,Sample X42,0.756,
B19,Sample X43,0.720,
B20,Sample X44,0.686,
B21,Sample X45,0.828,
B22,Sample X46,0.657,
B23,Sample X47,0.071,
B24,Sample X48,0.068,
C01,Sample X49,0.084,
C02,Sample X50,0.091,
C03,Sample X51,0.872,
C04,Sample X52,0.878,
C05,Sample X53,0.802,
C06,Sample X54,0.690,
C07,Sample X55,0.740,
C08,Sample X56,0.129,
C09,Sample X57,0.835,
C10,Sample X58,0.614,
C11,Sample X59,0.760,
C12,Sample X60,0.105,
C13,Sample X61,0.118,
C14,Sample X62,0.114,
C15,Sample X63,0.868,
C16,Sample X64,1.000,
C17,Sample X65,0.888,
C18,Sample X66,0.723,
C19,Sample X67,0.560,
C20,Sample X68,0.642,
C21,Sample X69,0.685,
C22,Sample X70,0.517,
C23,Sample X71,0.070,
C24,Sample X72,0.063,
D01,Sample X73,0.092,
D02,Sample X74,0.090,
D03,Sample X75,0.109,
D04,Sample X76,0.756,
D05,Sample X77,0.829,
D06,Sample X78,0.862,
D07,Sample X79,0.746,
D08,Sample X80,0.726,
D09,Sample X81,0.089,
D10,Sample X82,0.723,
D11,Sample X83,0.932,
D12,Sample X84,0.980,
D13,Sample X85,0.121,
D14,Sample X86,0.831,
D15,Sample X87,0.160,
D16,Sample X88,0.356,
D17,Sample X89,0.128,
D18,Sample X90,0.468,
D19,Sample X91,0.188,
D20,Sample X92,0.114,
D21,Sample X93,0.114,
D22,Sample X94,0.100,
D23,Sample X95,0.070,
D24,Sample X96,0.067,
E01,Sample X97,0.087,
E02,Sample X98,0.083,
E03,Sample X99,0.109,
E04,Sample X100,0.748,
E05,Sample X101,0.122,
E06,Sample X102,0.368,
E07,Sample X103,0.121,
E08,Sample X104,0.123,
E09,Sample X105,0.621,
E10,Sample X106,0.107,
E11,Sample X107,0.103,
E12,Sample X108,0.106,
E13,Sample X109,0.686,
E14,Sample X110,0.672,
E15,Sample X111,0.100,
E16,Sample X112,0.691,
