Well,Content,Raw Data (600),
A01,Sample X1,0.156,
A02,Sample X2,0.144,
A03,Sample X3,0.886,
A04,Sample X4,0.685,
A05,Sample X5,0.408,
A06,Sample X6,0.333,
A07,Sample X7,0.294,
A08,Sample X8,0.460,
A09,Sample X9,0.482,
A10,Sample X10,0.485,
A11,Sample X11,0.467,
A12,Sample X12,0.491,
A13,Sample X13,0.454,
A14,Sample X14,0.397,
A15,Sample X15,0.413,
A16,Sample X16,0.500,
A17,Sample X17,0.424,
A18,Sample X18,3.519,
A19,Sample X19,3.514,
A20,Sample X20,3.472,
A21,Sample X21,3.393,
A22,Sample X22,3.823,
A23,Sample X23,0.134,
A24,Sample X24,0.136,
B01,Sample X25,0.154,
B02,Sample X26,0.147,
B03,Sample X27,3.223,
B04,Sample X28,2.939,
B05,Sample X29,3.204,
B06,Sample X30,2.630,
B07,Sample X31,3.227,
B08,Sample X32,3.288,
B09,Sample X33,3.268,
B10,Sample X34,3.010,
B11,Sample X35,2.728,
B12,Sample X36,2.607,
B13,Sample X37,2.839,
B14,Sample X38,3.084,
B15,Sample X39,3.237,
B16,Sample X40,3.046,
B17,Sample X41,3.147,
B18,Sample X42,3.116,
B19,Sample X43,2.917,
B20,Sample X44,3.110,
B21,Sample X45,3.279,
B22,Sample X46,3.713,
B23,Sample X47,0.134,
B24,Sample X48,0.150,
C01,Sample X49,0.161,
C02,Sample X50,0.147,
C03,Sample X51,0.347,
C04,Sample X52,0.797,
C05,Sample X53,1.659,
C06,Sample X54,0.375,
C07,Sample X55,2.239,
C08,Sample X56,1.471,
C09,Sample X57,2.107,
C10,Sample X58,2.966,
C11,Sample X59,3.196,
C12,Sample X60,2.342,
C13,Sample X61,3.226,
C14,Sample X62,2.550,
C15,Sample X63,0.912,
C16,Sample X64,0.407,
C17,Sample X65,1.679,
C18,Sample X66,1.102,
C19,Sample X67,3.099,
C20,Sample X68,3.254,
C21,Sample X69,2.122,
C22,Sample X70,2.986,
C23,Sample X71,0.147,
C24,Sample X72,0.143,
D01,Sample X73,0.158,
D02,Sample X74,0.158,
D03,Sample X75,3.523,
D04,Sample X76,3.872,
D05,Sample X77,0.768,
