Well,Content,Well Scan: Average (600),
A01,Sample X1,0.127,
A02,Sample X2,0.128,
A03,Sample X3,0.085,
A04,Sample X4,0.087,
A05,Sample X5,0.081,
A06,Sample X6,0.082,
A07,Sample X7,0.085,
A08,Sample X8,0.105,
A09,Sample X9,0.096,
A10,Sample X10,0.095,
A11,Sample X11,0.091,
A12,Sample X12,0.121,
A13,Sample X13,0.109,
A14,Sample X14,0.098,
A15,Sample X15,0.094,
A16,Sample X16,0.094,
A17,Sample X17,0.106,
A18,Sample X18,2.074,
A19,Sample X19,1.795,
A20,Sample X20,1.946,
A21,Sample X21,1.444,
A22,Sample X22,0.877,
A23,Sample X23,0.072,
A24,Sample X24,0.073,
B01,Sample X25,0.088,
B02,Sample X26,0.090,
B03,Sample X27,1.808,
B04,Sample X28,0.151,
B05,Sample X29,1.375,
B06,Sample X30,1.741,
B07,Sample X31,1.877,
B08,Sample X32,1.675,
B09,Sample X33,2.557,
B10,Sample X34,2.206,
B11,Sample X35,1.551,
B12,Sample X36,1.644,
B13,Sample X37,2.004,
B14,Sample X38,2.333,
B15,Sample X39,1.617,
B16,Sample X40,2.076,
B17,Sample X41,1.538,
B18,Sample X42,1.276,
B19,Sample X43,1.268,
B20,Sample X44,1.169,
B21,Sample X45,0.847,
B22,Sample X46,1.150,
B23,Sample X47,0.068,
B24,Sample X48,0.070,
C01,Sample X49,0.076,
C02,Sample X50,0.074,
C03,Sample X51,0.451,
C04,Sample X52,2.096,
C05,Sample X53,1.771,
C06,Sample X54,0.880,
C07,Sample X55,0.104,
C08,Sample X56,1.653,
C09,Sample X57,1.804,
C10,Sample X58,1.896,
C11,Sample X59,0.265,
C12,Sample X60,0.180,
C13,Sample X61,1.288,
C14,Sample X62,2.154,
C15,Sample X63,0.952,
C16,Sample X64,0.672,
C17,Sample X65,0.140,
C18,Sample X66,0.645,
C19,Sample X67,0.883,
C20,Sample X68,0.667,
C21,Sample X69,0.296,
C22,Sample X70,1.138,
C23,Sample X71,0.066,
C24,Sample X72,0.065,
D01,Sample X73,0.076,
D02,Sample X74,0.076,
D03,Sample X75,1.386,
D04,Sample X76,0.180,
D05,Sample X77,0.104,
D06,Sample X78,0.145,
D07,Sample X79,1.712,
D08,Sample X80,0.165,
D09,Sample X81,0.119,
D10,Sample X82,1.910,
D11,Sample X83,2.417,
D12,Sample X84,1.924,
D13,Sample X85,1.471,
D14,Sample X86,1.628,
D15,Sample X87,0.865,
D16,Sample X88,1.178,
D17,Sample X89,1.867,
D18,Sample X90,1.441,
D19,Sample X91,0.625,
D20,Sample X92,0.161,
D21,Sample X93,0.103,
D22,Sample X94,0.110,
D23,Sample X95,0.064,
D24,Sample X96,0.063,
E01,Sample X97,0.075,
E02,Sample X98,0.074,
E03,Sample X99,1.829,
E04,Sample X100,1.418,
E05,Sample X101,0.232,
E06,Sample X102,1.362,
E07,Sample X103,1.720,
E08,Sample X104,0.106,
E09,Sample X105,0.212,
E10,Sample X106,1.742,
E11,Sample X107,0.320,
E12,Sample X108,0.599,
E13,Sample X109,1.810,
E14,Sample X110,0.099,
E15,Sample X111,0.648,
E16,Sample X112,1.375,
E17,Sample X113,0.134,
E18,Sample X114,0.173,
E19,Sample X115,0.102,
E20,Sample X116,0.161,
E21,Sample X117,0.185,
E22,Sample X118,0.196,
E23,Sample X119,0.067,
E24,Sample X120,0.065,
F01,Sample X121,0.094,
F02,Sample X122,0.076,
F03,Sample X123,0.727,
F04,Sample X124,1.041,
F05,Sample X125,0.569,
F06,Sample X126,1.702,
F07,Sample X127,0.553,
F08,Sample X128,0.153,
F09,Sample X129,0.130,
F10,Sample X130,0.121,
F11,Sample X131,1.007,
F12,Sample X132,0.130,
F13,Sample X133,0.137,
F14,Sample X134,0.104,
F15,Sample X135,0.417,
F16,Sample X136,1.298,
F17,Sample X137,0.155,
F18,Sample X138,0.115,
F19,Sample X139,0.113,
F20,Sample X140,0.201,
F21,Sample X141,0.126,
F22,Sample X142,0.120,
F23,Sample X143,0.069,
F24,Sample X144,0.067,
G01,Sample X145,0.096,
G02,Sample X146,0.072,
G03,Sample X147,1.038,
G04,Sample X148,0.110,
G05,Sample X149,1.030,
G06,Sample X150,0.367,
G07,Sample X151,0.447,
G08,Sample X152,0.514,
G09,Sample X153,0.111,
G10,Sample X154,0.160,
G11,Sample X155,0.161,
G12,Sample X156,0.110,
G13,Sample X157,0.168,
G14,Sample X158,0.263,
G15,Sample X159,0.127,
G16,Sample X160,0.132,
G17,Sample X161,0.169,
G18,Sample X162,0.164,
G19,Sample X163,0.177,
G20,Sample X164,0.210,
G21,Sample X165,0.135,
G22,Sample X166,0.130,
G23,Sample X167,0.067,
G24,Sample X168,0.069,
H01,Sample X169,0.098,
H02,Sample X170,0.097,
H03,Sample X171,1.186,
H04,Sample X172,1.667,
H05,Sample X173,0.170,
H06,Sample X174,0.101,
H07,Sample X175,0.255,
H08,Sample X176,0.176,
H09,Sample X177,0.120,
H10,Sample X178,0.284,
H11,Sample X179,1.907,
H12,Sample X180,0.124,
H13,Sample X181,0.347,
H14,Sample X182,0.147,
H15,Sample X183,0.215,
H16,Sample X184,0.222,
H17,Sample X185,0.145,
H18,Sample X186,0.368,
H19,Sample X187,0.111,
H20,Sample X188,0.177,
H21,Sample X189,0.157,
H22,Sample X190,0.147,
H23,Sample X191,0.068,
H24,Sample X192,0.069,
I01,Sample X193,0.097,
I02,Sample X194,0.093,
I03,Sample X195,0.936,
I04,Sample X196,1.721,
I05,Sample X197,1.433,
I06,Sample X198,0.951,
I07,Sample X199,0.157,
I08,Sample X200,0.517,
I09,Sample X201,0.168,
I10,Sample X202,0.286,
I11,Sample X203,0.550,
I12,Sample X204,0.660,
I13,Sample X205,1.444,
I14,Sample X206,1.621,
I15,Sample X207,0.183,
I16,Sample X208,0.267,
I17,Sample X209,0.105,
I18,Sample X210,0.235,
I19,Sample X211,0.338,
I20,Sample X212,0.114,
I21,Sample X213,0.101,
I22,Sample X214,0.114,
