Well,Content,Well Scan: Average (600),
A01,Sample X1,0.102,
A02,Sample X2,0.122,
A03,Sample X3,0.097,
A04,Sample X4,0.101,
A05,Sample X5,0.094,
A06,Sample X6,0.097,
A07,Sample X7,0.097,
A08,Sample X8,0.114,
A09,Sample X9,0.109,
A10,Sample X10,0.107,
A11,Sample X11,0.106,
A12,Sample X12,0.132,
A13,Sample X13,0.126,
A14,Sample X14,0.111,
A15,Sample X15,0.109,
A16,Sample X16,0.107,
A17,Sample X17,0.127,
A18,Sample X18,0.247,
A19,Sample X19,0.362,
A20,Sample X20,0.231,
A21,Sample X21,0.236,
A22,Sample X22,0.228,
A23,Sample X23,0.069,
A24,Sample X24,0.068,
B01,Sample X25,0.082,
B02,Sample X26,0.089,
B03,Sample X27,0.414,
B04,Sample X28,0.180,
B05,Sample X29,0.431,
B06,Sample X30,0.291,
B07,Sample X31,0.357,
B08,Sample X32,0.319,
B09,Sample X33,0.245,
B10,Sample X34,0.506,
B11,Sample X35,0.355,
B12,Sample X36,0.295,
B13,Sample X37,0.377,
B14,Sample X38,0.890,
B15,Sample X39,0.663,
B16,Sample X40,0.309,
B17,Sample X41,0.320,
B18,Sample X42,0.341,
B19,Sample X43,0.227,
B20,Sample X44,0.236,
B21,Sample X45,0.186,
B22,Sample X46,0.241,
B23,Sample X47,0.062,
B24,Sample X48,0.065,
C01,Sample X49,0.072,
C02,Sample X50,0.072,
C03,Sample X51,0.171,
C04,Sample X52,0.221,
C05,Sample X53,0.437,
C06,Sample X54,0.250,
C07,Sample X55,0.117,
C08,Sample X56,0.218,
C09,Sample X57,0.603,
C10,Sample X58,0.287,
C11,Sample X59,0.266,
C12,Sample X60,0.219,
C13,Sample X61,0.277,
C14,Sample X62,0.212,
C15,Sample X63,0.226,
C16,Sample X64,0.221,
C17,Sample X65,0.154,
C18,Sample X66,0.173,
C19,Sample X67,0.221,
C20,Sample X68,0.181,
C21,Sample X69,0.221,
C22,Sample X70,0.298,
C23,Sample X71,0.066,
C24,Sample X72,0.061,
D01,Sample X73,0.072,
D02,Sample X74,0.074,
D03,Sample X75,0.274,
D04,Sample X76,0.129,
D05,Sample X77,0.111,
D06,Sample X78,0.167,
D07,Sample X79,0.242,
D08,Sample X80,0.175,
D09,Sample X81,0.132,
D10,Sample X82,0.419,
D11,Sample X83,0.339,
D12,Sample X84,0.398,
D13,Sample X85,0.148,
D14,Sample X86,0.189,
D15,Sample X87,0.227,
D16,Sample X88,0.340,
D17,Sample X89,0.368,
D18,Sample X90,0.117,
D19,Sample X91,0.251,
D20,Sample X92,0.187,
D21,Sample X93,0.107,
D22,Sample X94,0.137,
D23,Sample X95,0.060,
D24,Sample X96,0.060,
E01,Sample X97,0.072,
E02,Sample X98,0.071,
E03,Sample X99,0.379,
E04,Sample X100,0.252,
E05,Sample X101,0.140,
E06,Sample X102,0.237,
E07,Sample X103,0.245,
E08,Sample X104,0.106,
E09,Sample X105,0.215,
E10,Sample X106,0.257,
E11,Sample X107,0.140,
E12,Sample X108,0.203,
E13,Sample X109,0.149,
E14,Sample X110,0.105,
E15,Sample X111,0.139,
E16,Sample X112,0.230,
E17,Sample X113,0.142,
E18,Sample X114,0.176,
E19,Sample X115,0.101,
E20,Sample X116,0.160,
E21,Sample X117,0.214,
E22,Sample X118,0.118,
E23,Sample X119,0.065,
E24,Sample X120,0.062,
F01,Sample X121,0.091,
F02,Sample X122,0.074,
F03,Sample X123,0.221,
F04,Sample X124,0.296,
F05,Sample X125,0.203,
F06,Sample X126,0.241,
F07,Sample X127,0.221,
F08,Sample X128,0.171,
F09,Sample X129,0.127,
F10,Sample X130,0.115,
F11,Sample X131,0.228,
F12,Sample X132,0.134,
F13,Sample X133,0.146,
F14,Sample X134,0.120,
F15,Sample X135,0.136,
F16,Sample X136,0.141,
F17,Sample X137,0.179,
F18,Sample X138,0.111,
F19,Sample X139,0.114,
F20,Sample X140,0.202,
F21,Sample X141,0.136,
F22,Sample X142,0.141,
F23,Sample X143,0.064,
F24,Sample X144,0.063,
G01,Sample X145,0.092,
G02,Sample X146,0.071,
G03,Sample X147,0.132,
G04,Sample X148,0.111,
G05,Sample X149,0.200,
G06,Sample X150,0.143,
G07,Sample X151,0.156,
G08,Sample X152,0.156,
G09,Sample X153,0.115,
G10,Sample X154,0.139,
G11,Sample X155,0.132,
G12,Sample X156,0.112,
G13,Sample X157,0.154,
G14,Sample X158,0.241,
G15,Sample X159,0.262,
G16,Sample X160,0.200,
G17,Sample X161,0.167,
G18,Sample X162,0.185,
G19,Sample X163,0.196,
G20,Sample X164,0.215,
G21,Sample X165,0.153,
G22,Sample X166,0.153,
G23,Sample X167,0.068,
G24,Sample X168,0.068,
H01,Sample X169,0.110,
H02,Sample X170,0.104,
H03,Sample X171,0.212,
H04,Sample X172,0.183,
H05,Sample X173,0.168,
H06,Sample X174,0.113,
H07,Sample X175,0.122,
H08,Sample X176,0.203,
H09,Sample X177,0.117,
H10,Sample X178,0.298,
H11,Sample X179,0.215,
H12,Sample X180,0.132,
H13,Sample X181,0.212,
H14,Sample X182,0.328,
H15,Sample X183,0.315,
H16,Sample X184,0.373,
H17,Sample X185,0.263,
H18,Sample X186,0.623,
H19,Sample X187,0.195,
H20,Sample X188,0.146,
H21,Sample X189,0.161,
H22,Sample X190,0.185,
H23,Sample X191,0.071,
H24,Sample X192,0.072,
I01,Sample X193,0.095,
I02,Sample X194,0.096,
I03,Sample X195,0.184,
I04,Sample X196,0.165,
I05,Sample X197,0.315,
I06,Sample X198,0.202,
I07,Sample X199,0.123,
I08,Sample X200,0.162,
I09,Sample X201,0.177,
I10,Sample X202,0.261,
I11,Sample X203,0.168,
I12,Sample X204,0.176,
I13,Sample X205,0.281,
I14,Sample X206,0.210,
I15,Sample X207,0.461,
I16,Sample X208,0.512,
I17,Sample X209,0.571,
I18,Sample X210,0.365,
I19,Sample X211,0.689,
I20,Sample X212,0.135,
I21,Sample X213,0.113,
I22,Sample X214,0.141,
I23,Sample X215,0.066,
I24,Sample X216,0.066,
J01,Sample X217,0.086,
J02,Sample X218,0.075,
J03,Sample X219,0.111,
J04,Sample X220,0.133,
J05,Sample X221,0.161,
J06,Sample X222,0.139,
J07,Sample X223,0.119,
J08,Sample X224,0.115,
J09,Sample X225,0.156,
J10,Sample X226,0.186,
J11,Sample X227,0.272,
J12,Sample X228,0.497,
J13,Sample X229,0.229,
J14,Sample X230,0.219,
J15,Sample X231,0.329,
J16,Sample X232,0.398,
J17,Sample X233,0.283,
J18,Sample X234,0.527,
J19,Sample X235,0.160,
J20,Sample X236,0.188,
J21,Sample X237,0.170,
J22,Sample X238,0.172,
J23,Sample X239,0.063,
J24,Sample X240,0.065,
K01,Sample X241,0.081,
K02,Sample X242,0.075,
K03,Sample X243,0.142,
K04,Sample X244,0.113,
K05,Sample X245,0.149,
K06,Sample X246,0.301,
K07,Sample X247,0.239,
K08,Sample X248,0.197,
K09,Sample X249,0.134,
K10,Sample X250,0.222,
K11,Sample X251,0.135,
K12,Sample X252,0.171,
K13,Sample X253,0.227,
K14,Sample X254,0.181,
K15,Sample X255,0.192,
K16,Sample X256,0.408,
K17,Sample X257,0.438,
K18,Sample X258,0.399,
K19,Sample X259,0.149,
K20,Sample X260,0.233,
K21,Sample X261,0.202,
K22,Sample X262,0.337,
K23,Sample X263,0.074,
K24,Sample X264,0.064,
L01,Sample X265,0.066,
L02,Sample X266,0.069,
L03,Sample X267,0.161,
L04,Sample X268,0.184,
L05,Sample X269,0.211,
L06,Sample X270,0.221,
L07,Sample X271,0.135,
L08,Sample X272,0.184,
L09,Sample X273,0.155,
L10,Sample X274,0.486,
L11,Sample X275,0.136,
L12,Sample X276,0.187,
L13,Sample X277,0.146,
L14,Sample X278,0.134,
L15,Sample X279,0.122,
L16,Sample X280,0.172,
L17,Sample X281,0.191,
L18,Sample X282,0.199,
L19,Sample X283,0.173,
L20,Sample X284,0.153,
L21,Sample X285,0.260,
L22,Sample X286,0.129,
L23,Sample X287,0.071,
L24,Sample X288,0.062,
M01,Sample X289,0.070,
M02,Sample X290,0.062,
M03,Sample X291,0.135,
M04,Sample X292,0.180,
M05,Sample X293,0.124,
M06,Sample X294,0.151,
M07,Sample X295,0.119,
M08,Sample X296,0.156,
M09,Sample X297,0.149,
M10,Sample X298,0.138,
M11,Sample X299,0.164,
M12,Sample X300,0.268,
M13,Sample X301,0.154,
M14,Sample X302,0.118,
M15,Sample X303,0.135,
M16,Sample X304,0.130,
M17,Sample X305,0.114,
M18,Sample X306,0.187,
M19,Sample X307,0.125,
M20,Sample X308,0.137,
M21,Sample X309,0.146,
M22,Sample X310,0.336,
M23,Sample X311,0.062,
M24,Sample X312,0.058,
N01,Sample X313,0.086,
N02,Sample X314,0.072,
N03,Sample X315,0.188,
N04,Sample X316,0.149,
N05,Sample X317,0.104,
N06,Sample X318,0.112,
N07,Sample X319,0.165,
N08,Sample X320,0.369,
N09,Sample X321,0.126,
N10,Sample X322,0.118,
N11,Sample X323,0.131,
N12,Sample X324,0.213,
N13,Sample X325,0.173,
N14,Sample X326,0.205,
N15,Sample X327,0.186,
N16,Sample X328,0.140,
N17,Sample X329,0.229,
N18,Sample X330,0.118,
N19,Sample X331,0.323,
N20,Sample X332,0.113,
N21,Sample X333,0.200,
N22,Sample X334,0.103,
N23,Sample X335,0.059,
N24,Sample X336,0.062,
O01,Sample X337,0.093,
O02,Sample X338,0.061,
O03,Sample X339,0.485,
O04,Sample X340,0.231,
O05,Sample X341,0.284,
O06,Sample X342,0.181,
O07,Sample X343,0.182,
O08,Sample X344,0.279,
O09,Sample X345,0.119,
O10,Sample X346,0.182,
O11,Sample X347,0.108,
O12,Sample X348,0.103,
O13,Sample X349,0.133,
O14,Sample X350,0.213,
O15,Sample X351,0.647,
O16,Sample X352,0.187,
O17,Sample X353,0.137,
