Well,Content,Well Scan: Average (600),
A01,Sample X1,0.104,
A02,Sample X2,0.125,
A03,Sample X3,0.085,
A04,Sample X4,0.088,
A05,Sample X5,0.081,
A06,Sample X6,0.083,
A07,Sample X7,0.084,
A08,Sample X8,0.105,
A09,Sample X9,0.099,
A10,Sample X10,0.097,
A11,Sample X11,0.096,
A12,Sample X12,0.124,
A13,Sample X13,0.115,
A14,Sample X14,0.100,
A15,Sample X15,0.100,
A16,Sample X16,0.097,
A17,Sample X17,0.113,
A18,Sample X18,0.648,
A19,Sample X19,0.594,
A20,Sample X20,0.496,
A21,Sample X21,0.486,
A22,Sample X22,0.467,
A23,Sample X23,0.071,
A24,Sample X24,0.073,
B01,Sample X25,0.084,
B02,Sample X26,0.089,
B03,Sample X27,0.668,
B04,Sample X28,0.161,
B05,Sample X29,0.671,
B06,Sample X30,0.806,
B07,Sample X31,0.618,
B08,Sample X32,0.537,
B09,Sample X33,0.535,
B10,Sample X34,1.193,
B11,Sample X35,0.704,
B12,Sample X36,0.538,
B13,Sample X37,0.643,
B14,Sample X38,1.108,
B15,Sample X39,1.094,
B16,Sample X40,0.588,
B17,Sample X41,0.527,
B18,Sample X42,0.541,
B19,Sample X43,0.440,
B20,Sample X44,0.448,
B21,Sample X45,0.402,
B22,Sample X46,0.415,
B23,Sample X47,0.066,
B24,Sample X48,0.069,
C01,Sample X49,0.076,
C02,Sample X50,0.074,
C03,Sample X51,0.309,
C04,Sample X52,0.588,
C05,Sample X53,0.714,
C06,Sample X54,0.436,
C07,Sample X55,0.103,
C08,Sample X56,0.511,
C09,Sample X57,0.874,
C10,Sample X58,0.608,
C11,Sample X59,0.270,
C12,Sample X60,0.182,
C13,Sample X61,0.522,
C14,Sample X62,0.458,
C15,Sample X63,0.413,
C16,Sample X64,0.457,
C17,Sample X65,0.136,
C18,Sample X66,0.322,
C19,Sample X67,0.419,
C20,Sample X68,0.380,
C21,Sample X69,0.223,
C22,Sample X70,0.498,
C23,Sample X71,0.064,
C24,Sample X72,0.063,
D01,Sample X73,0.076,
D02,Sample X74,0.078,
D03,Sample X75,0.487,
D04,Sample X76,0.152,
D05,Sample X77,0.111,
D06,Sample X78,0.151,
D07,Sample X79,0.433,
D08,Sample X80,0.178,
D09,Sample X81,0.125,
D10,Sample X82,0.605,
D11,Sample X83,0.591,
D12,Sample X84,0.680,
D13,Sample X85,0.293,
D14,Sample X86,0.469,
D15,Sample X87,0.426,
D16,Sample X88,0.670,
D17,Sample X89,0.678,
D18,Sample X90,0.366,
D19,Sample X91,0.429,
D20,Sample X92,0.167,
D21,Sample X93,0.105,
D22,Sample X94,0.133,
D23,Sample X95,0.064,
D24,Sample X96,0.062,
E01,Sample X97,0.075,
E02,Sample X98,0.074,
E03,Sample X99,0.668,
E04,Sample X100,0.523,
E05,Sample X101,0.265,
E06,Sample X102,0.466,
E07,Sample X103,0.463,
E08,Sample X104,0.109,
E09,Sample X105,0.230,
E10,Sample X106,0.539,
E11,Sample X107,0.153,
E12,Sample X108,0.363,
E13,Sample X109,0.437,
E14,Sample X110,0.108,
