Well,Content,Well Scan: Average (600),
A01,Sample X1,0.102,
A02,Sample X2,0.123,
A03,Sample X3,0.131,
A04,Sample X4,0.187,
A05,Sample X5,0.283,
A06,Sample X6,0.370,
A07,Sample X7,0.298,
A08,Sample X8,0.387,
A09,Sample X9,0.402,
A10,Sample X10,0.449,
A11,Sample X11,0.471,
A12,Sample X12,0.492,
A13,Sample X13,0.454,
A14,Sample X14,0.449,
A15,Sample X15,0.374,
A16,Sample X16,0.480,
A17,Sample X17,0.429,
A18,Sample X18,0.430,
A19,Sample X19,0.541,
A20,Sample X20,0.474,
A21,Sample X21,0.438,
A22,Sample X22,0.360,
A23,Sample X23,0.271,
A24,Sample X24,0.087,
B01,Sample X25,0.102,
B02,Sample X26,0.177,
B03,Sample X27,0.511,
B04,Sample X28,0.393,
B05,Sample X29,0.520,
B06,Sample X30,0.383,
B07,Sample X31,0.504,
B08,Sample X32,0.425,
B09,Sample X33,0.458,
B10,Sample X34,0.675,
B11,Sample X35,0.534,
B12,Sample X36,0.563,
B13,Sample X37,0.606,
B14,Sample X38,0.992,
B15,Sample X39,0.809,
B16,Sample X40,0.478,
B17,Sample X41,0.563,
B18,Sample X42,0.642,
B19,Sample X43,0.503,
B20,Sample X44,0.510,
B21,Sample X45,0.478,
B22,Sample X46,0.272,
B23,Sample X47,0.293,
B24,Sample X48,0.091,
C01,Sample X49,0.208,
C02,Sample X50,0.302,
C03,Sample X51,0.440,
C04,Sample X52,0.490,
C05,Sample X53,0.576,
C06,Sample X54,0.451,
C07,Sample X55,0.474,
C08,Sample X56,0.393,
C09,Sample X57,0.799,
C10,Sample X58,0.511,
C11,Sample X59,0.807,
C12,Sample X60,0.690,
C13,Sample X61,0.694,
C14,Sample X62,0.650,
C15,Sample X63,0.517,
C16,Sample X64,0.668,
C17,Sample X65,0.419,
C18,Sample X66,0.562,
C19,Sample X67,0.512,
C20,Sample X68,0.469,
C21,Sample X69,0.548,
C22,Sample X70,0.376,
C23,Sample X71,0.251,
C24,Sample X72,0.147,
D01,Sample X73,0.224,
D02,Sample X74,0.341,
D03,Sample X75,0.412,
D04,Sample X76,0.401,
