Well,Content,Well Scan: Average (600),
A01,Sample X1,0.103,
A02,Sample X2,0.123,
A03,Sample X3,0.085,
A04,Sample X4,0.090,
A05,Sample X5,0.083,
A06,Sample X6,0.086,
A07,Sample X7,0.087,
A08,Sample X8,0.106,
A09,Sample X9,0.101,
A10,Sample X10,0.100,
A11,Sample X11,0.098,
A12,Sample X12,0.126,
A13,Sample X13,0.117,
A14,Sample X14,0.102,
A15,Sample X15,0.103,
A16,Sample X16,0.100,
A17,Sample X17,0.115,
A18,Sample X18,0.475,
A19,Sample X19,0.514,
A20,Sample X20,0.434,
A21,Sample X21,0.410,
A22,Sample X22,0.385,
A23,Sample X23,0.070,
A24,Sample X24,0.073,
B01,Sample X25,0.083,
B02,Sample X26,0.089,
B03,Sample X27,0.578,
B04,Sample X28,0.163,
B05,Sample X29,0.593,
B06,Sample X30,0.677,
B07,Sample X31,0.525,
B08,Sample X32,0.462,
B09,Sample X33,0.417,
B10,Sample X34,0.691,
B11,Sample X35,0.543,
B12,Sample X36,0.465,
B13,Sample X37,0.568,
B14,Sample X38,1.033,
B15,Sample X39,0.871,
B16,Sample X40,0.513,
B17,Sample X41,0.472,
B18,Sample X42,0.495,
B19,Sample X43,0.372,
B20,Sample X44,0.368,
B21,Sample X45,0.321,
B22,Sample X46,0.343,
B23,Sample X47,0.066,
B24,Sample X48,0.070,
C01,Sample X49,0.075,
C02,Sample X50,0.076,
C03,Sample X51,0.241,
C04,Sample X52,0.494,
C05,Sample X53,0.655,
C06,Sample X54,0.377,
C07,Sample X55,0.106,
C08,Sample X56,0.420,
C09,Sample X57,0.795,
C10,Sample X58,0.475,
C11,Sample X59,0.266,
C12,Sample X60,0.192,
C13,Sample X61,0.453,
C14,Sample X62,0.384,
C15,Sample X63,0.375,
C16,Sample X64,0.370,
C17,Sample X65,0.140,
C18,Sample X66,0.297,
C19,Sample X67,0.362,
C20,Sample X68,0.308,
C21,Sample X69,0.230,
C22,Sample X70,0.424,
C23,Sample X71,0.065,
C24,Sample X72,0.063,
D01,Sample X73,0.075,
D02,Sample X74,0.077,
D03,Sample X75,0.421,
D04,Sample X76,0.162,
D05,Sample X77,0.112,
D06,Sample X78,0.151,
D07,Sample X79,0.383,
D08,Sample X80,0.185,
D09,Sample X81,0.127,
D10,Sample X82,0.551,
D11,Sample X83,0.485,
D12,Sample X84,0.571,
D13,Sample X85,0.260,
D14,Sample X86,0.387,
D15,Sample X87,0.372,
D16,Sample X88,0.570,
D17,Sample X89,0.627,
D18,Sample X90,0.298,
D19,Sample X91,0.339,
D20,Sample X92,0.162,
D21,Sample X93,0.106,
D22,Sample X94,0.136,
D23,Sample X95,0.063,
D24,Sample X96,0.064,
E01,Sample X97,0.074,
E02,Sample X98,0.074,
E03,Sample X99,0.599,
E04,Sample X100,0.437,
E05,Sample X101,0.214,
E06,Sample X102,0.404,
E07,Sample X103,0.400,
E08,Sample X104,0.107,
E09,Sample X105,0.227,
E10,Sample X106,0.444,
E11,Sample X107,0.139,
E12,Sample X108,0.332,
E13,Sample X109,0.344,
E14,Sample X110,0.110,
E15,Sample X111,0.267,
E16,Sample X112,0.360,
E17,Sample X113,0.144,
E18,Sample X114,0.181,
E19,Sample X115,0.104,
E20,Sample X116,0.174,
E21,Sample X117,0.195,
E22,Sample X118,0.160,
E23,Sample X119,0.066,
E24,Sample X120,0.066,
F01,Sample X121,0.090,
F02,Sample X122,0.074,
F03,Sample X123,0.347,
F04,Sample X124,0.464,
F05,Sample X125,0.328,
F06,Sample X126,0.337,
F07,Sample X127,0.360,
F08,Sample X128,0.164,
F09,Sample X129,0.112,
F10,Sample X130,0.120,
F11,Sample X131,0.372,
F12,Sample X132,0.136,
F13,Sample X133,0.145,
F14,Sample X134,0.117,
F15,Sample X135,0.152,
F16,Sample X136,0.260,
F17,Sample X137,0.163,
F18,Sample X138,0.115,
F19,Sample X139,0.120,
F20,Sample X140,0.215,
F21,Sample X141,0.137,
F22,Sample X142,0.133,
F23,Sample X143,0.071,
F24,Sample X144,0.069,
G01,Sample X145,0.093,
G02,Sample X146,0.073,
G03,Sample X147,0.213,
G04,Sample X148,0.111,
G05,Sample X149,0.275,
G06,Sample X150,0.150,
G07,Sample X151,0.279,
G08,Sample X152,0.305,
G09,Sample X153,0.119,
G10,Sample X154,0.147,
G11,Sample X155,0.149,
G12,Sample X156,0.112,
G13,Sample X157,0.172,
G14,Sample X158,0.280,
G15,Sample X159,0.129,
G16,Sample X160,0.140,
G17,Sample X161,0.192,
G18,Sample X162,0.185,
G19,Sample X163,0.183,
G20,Sample X164,0.219,
G21,Sample X165,0.154,
G22,Sample X166,0.145,
G23,Sample X167,0.068,
G24,Sample X168,0.069,
H01,Sample X169,0.102,
H02,Sample X170,0.097,
H03,Sample X171,0.391,
H04,Sample X172,0.313,
H05,Sample X173,0.169,
H06,Sample X174,0.104,
H07,Sample X175,0.125,
H08,Sample X176,0.158,
H09,Sample X177,0.111,
H10,Sample X178,0.269,
H11,Sample X179,0.370,
H12,Sample X180,0.133,
H13,Sample X181,0.268,
H14,Sample X182,0.153,
H15,Sample X183,0.225,
H16,Sample X184,0.225,
H17,Sample X185,0.156,
H18,Sample X186,0.366,
H19,Sample X187,0.115,
H20,Sample X188,0.178,
H21,Sample X189,0.164,
H22,Sample X190,0.150,
H23,Sample X191,0.069,
H24,Sample X192,0.067,
I01,Sample X193,0.097,
I02,Sample X194,0.092,
I03,Sample X195,0.296,
I04,Sample X196,0.354,
I05,Sample X197,0.464,
I06,Sample X198,0.358,
I07,Sample X199,0.124,
I08,Sample X200,0.274,
I09,Sample X201,0.165,
I10,Sample X202,0.254,
I11,Sample X203,0.261,
I12,Sample X204,0.335,
I13,Sample X205,0.385,
I14,Sample X206,0.357,
I15,Sample X207,0.205,
I16,Sample X208,0.276,
I17,Sample X209,0.113,
I18,Sample X210,0.262,
I19,Sample X211,0.361,
I20,Sample X212,0.121,
I21,Sample X213,0.109,
I22,Sample X214,0.124,
I23,Sample X215,0.065,
I24,Sample X216,0.067,
J01,Sample X217,0.086,
J02,Sample X218,0.073,
J03,Sample X219,0.106,
J04,Sample X220,0.124,
J05,Sample X221,0.140,
J06,Sample X222,0.133,
J07,Sample X223,0.116,
J08,Sample X224,0.110,
J09,Sample X225,0.150,
J10,Sample X226,0.192,
J11,Sample X227,0.342,
J12,Sample X228,0.671,
J13,Sample X229,0.279,
J14,Sample X230,0.107,
J15,Sample X231,0.152,
J16,Sample X232,0.251,
J17,Sample X233,0.129,
J18,Sample X234,0.421,
J19,Sample X235,0.136,
J20,Sample X236,0.189,
J21,Sample X237,0.221,
J22,Sample X238,0.171,
J23,Sample X239,0.064,
J24,Sample X240,0.066,
K01,Sample X241,0.078,
K02,Sample X242,0.073,
K03,Sample X243,0.226,
K04,Sample X244,0.107,
K05,Sample X245,0.152,
K06,Sample X246,0.297,
K07,Sample X247,0.281,
K08,Sample X248,0.237,
K09,Sample X249,0.139,
K10,Sample X250,0.346,
K11,Sample X251,0.124,
K12,Sample X252,0.155,
K13,Sample X253,0.289,
K14,Sample X254,0.232,
K15,Sample X255,0.104,
K16,Sample X256,0.202,
K17,Sample X257,0.262,
K18,Sample X258,0.348,
K19,Sample X259,0.198,
K20,Sample X260,0.203,
K21,Sample X261,0.196,
K22,Sample X262,0.411,
K23,Sample X263,0.077,
K24,Sample X264,0.065,
L01,Sample X265,0.068,
L02,Sample X266,0.070,
L03,Sample X267,0.163,
L04,Sample X268,0.219,
L05,Sample X269,0.320,
L06,Sample X270,0.276,
L07,Sample X271,0.132,
L08,Sample X272,0.225,
L09,Sample X273,0.150,
L10,Sample X274,0.493,
L11,Sample X275,0.135,
L12,Sample X276,0.194,
L13,Sample X277,0.220,
L14,Sample X278,0.124,
L15,Sample X279,0.117,
L16,Sample X280,0.131,
L17,Sample X281,0.186,
L18,Sample X282,0.197,
L19,Sample X283,0.222,
L20,Sample X284,0.153,
L21,Sample X285,0.381,
L22,Sample X286,0.135,
L23,Sample X287,0.070,
L24,Sample X288,0.065,
M01,Sample X289,0.070,
M02,Sample X290,0.061,
M03,Sample X291,0.140,
M04,Sample X292,0.302,
M05,Sample X293,0.122,
M06,Sample X294,0.152,
M07,Sample X295,0.117,
M08,Sample X296,0.150,
M09,Sample X297,0.142,
M10,Sample X298,0.205,
M11,Sample X299,0.190,
M12,Sample X300,0.165,
M13,Sample X301,0.149,
M14,Sample X302,0.110,
M15,Sample X303,0.133,
M16,Sample X304,0.121,
M17,Sample X305,0.109,
M18,Sample X306,0.182,
M19,Sample X307,0.122,
M20,Sample X308,0.206,
M21,Sample X309,0.188,
M22,Sample X310,0.479,
M23,Sample X311,0.064,
M24,Sample X312,0.061,
N01,Sample X313,0.091,
N02,Sample X314,0.074,
N03,Sample X315,0.213,
N04,Sample X316,0.128,
N05,Sample X317,0.101,
N06,Sample X318,0.115,
N07,Sample X319,0.291,
N08,Sample X320,0.339,
N09,Sample X321,0.127,
N10,Sample X322,0.113,
N11,Sample X323,0.132,
N12,Sample X324,0.200,
N13,Sample X325,0.165,
N14,Sample X326,0.216,
N15,Sample X327,0.209,
N16,Sample X328,0.137,
N17,Sample X329,0.224,
N18,Sample X330,0.116,
N19,Sample X331,0.361,
N20,Sample X332,0.112,
N21,Sample X333,0.214,
N22,Sample X334,0.140,
N23,Sample X335,0.064,
N24,Sample X336,0.066,
O01,Sample X337,0.096,
O02,Sample X338,0.062,
O03,Sample X339,0.686,
O04,Sample X340,0.372,
O05,Sample X341,0.342,
O06,Sample X342,0.335,
O07,Sample X343,0.345,
O08,Sample X344,0.505,
O09,Sample X345,0.109,
O10,Sample X346,0.173,
O11,Sample X347,0.102,
O12,Sample X348,0.097,
O13,Sample X349,0.152,
O14,Sample X350,0.349,
O15,Sample X351,0.690,
O16,Sample X352,0.166,
O17,Sample X353,0.168,
O18,Sample X354,0.240,
O19,Sample X355,0.161,
O20,Sample X356,0.199,
O21,Sample X357,0.334,
O22,Sample X358,0.281,
O23,Sample X359,0.062,
O24,Sample X360,0.061,
P01,Sample X361,0.376,
P02,Sample X362,0.064,
P03,Sample X363,0.095,
P04,Sample X364,0.107,
P05,Sample X365,0.106,
P06,Sample X366,0.106,
P07,Sample X367,0.103,
P08,Sample X368,0.117,
P09,Sample X369,0.100,
P10,Sample X370,0.094,
P11,Sample X371,0.093,
P12,Sample X372,0.096,
P13,Sample X373,0.400,
P14,Sample X374,0.160,
P15,Sample X375,0.480,
P16,Sample X376,0.398,
P17,Sample X377,0.431,
P18,Sample X378,0.158,
P19,Sample X379,0.137,
P20,Sample X380,0.352,
P21,Sample X381,0.345,
P22,Sample X382,0.090,
P23,Sample X383,0.062,
P24,Sample X384,0.060,
