Well,Content,Well Scan: Average (600),
A01,Sample X1,0.134,
A02,Sample X2,0.128,
A03,Sample X3,0.085,
A04,Sample X4,0.086,
A05,Sample X5,0.080,
A06,Sample X6,0.080,
A07,Sample X7,0.081,
A08,Sample X8,0.104,
A09,Sample X9,0.096,
A10,Sample X10,0.095,
A11,Sample X11,0.092,
A12,Sample X12,0.122,
A13,Sample X13,0.113,
A14,Sample X14,0.097,
A15,Sample X15,0.097,
A16,Sample X16,0.094,
A17,Sample X17,0.109,
A18,Sample X18,1.726,
A19,Sample X19,1.500,
A20,Sample X20,1.780,
A21,Sample X21,1.305,
A22,Sample X22,0.668,
A23,Sample X23,0.072,
A24,Sample X24,0.073,
B01,Sample X25,0.087,
B02,Sample X26,0.090,
B03,Sample X27,1.703,
B04,Sample X28,0.151,
B05,Sample X29,1.437,
B06,Sample X30,1.371,
B07,Sample X31,1.818,
B08,Sample X32,1.358,
B09,Sample X33,1.982,
B10,Sample X34,1.655,
B11,Sample X35,1.378,
B12,Sample X36,1.550,
B13,Sample X37,1.929,
B14,Sample X38,2.262,
B15,Sample X39,1.349,
B16,Sample X40,1.978,
B17,Sample X41,1.052,
B18,Sample X42,0.975,
B19,Sample X43,0.768,
B20,Sample X44,0.975,
B21,Sample X45,0.611,
B22,Sample X46,0.604,
B23,Sample X47,0.067,
B24,Sample X48,0.071,
C01,Sample X49,0.076,
C02,Sample X50,0.074,
C03,Sample X51,0.430,
C04,Sample X52,1.560,
C05,Sample X53,1.646,
C06,Sample X54,0.659,
C07,Sample X55,0.105,
C08,Sample X56,1.616,
C09,Sample X57,1.680,
C10,Sample X58,1.162,
C11,Sample X59,0.269,
C12,Sample X60,0.187,
C13,Sample X61,1.042,
C14,Sample X62,1.307,
C15,Sample X63,0.843,
C16,Sample X64,0.574,
C17,Sample X65,0.139,
C18,Sample X66,0.455,
C19,Sample X67,0.643,
C20,Sample X68,0.568,
C21,Sample X69,0.253,
C22,Sample X70,0.939,
C23,Sample X71,0.066,
C24,Sample X72,0.064,
D01,Sample X73,0.077,
D02,Sample X74,0.076,
D03,Sample X75,1.096,
D04,Sample X76,0.173,
D05,Sample X77,0.105,
D06,Sample X78,0.150,
D07,Sample X79,1.514,
D08,Sample X80,0.170,
D09,Sample X81,0.121,
D10,Sample X82,1.699,
D11,Sample X83,1.901,
D12,Sample X84,1.463,
D13,Sample X85,1.324,
D14,Sample X86,1.397,
D15,Sample X87,0.713,
D16,Sample X88,1.063,
D17,Sample X89,1.604,
D18,Sample X90,1.061,
D19,Sample X91,0.557,
D20,Sample X92,0.181,
D21,Sample X93,0.101,
D22,Sample X94,0.112,
D23,Sample X95,0.064,
D24,Sample X96,0.064,
E01,Sample X97,0.074,
E02,Sample X98,0.074,
E03,Sample X99,1.699,
E04,Sample X100,1.317,
E05,Sample X101,0.226,
E06,Sample X102,1.209,
E07,Sample X103,1.467,
E08,Sample X104,0.107,
E09,Sample X105,0.211,
E10,Sample X106,1.423,
E11,Sample X107,0.265,
E12,Sample X108,0.507,
E13,Sample X109,1.000,
E14,Sample X110,0.101,
E15,Sample X111,0.572,
E16,Sample X112,0.646,
E17,Sample X113,0.135,
E18,Sample X114,0.173,
E19,Sample X115,0.104,
E20,Sample X116,0.165,
E21,Sample X117,0.203,
E22,Sample X118,0.196,
E23,Sample X119,0.067,
E24,Sample X120,0.065,
F01,Sample X121,0.093,
F02,Sample X122,0.076,
F03,Sample X123,0.633,
F04,Sample X124,0.943,
F05,Sample X125,0.518,
F06,Sample X126,0.628,
F07,Sample X127,0.518,
F08,Sample X128,0.155,
F09,Sample X129,0.129,
F10,Sample X130,0.119,
F11,Sample X131,0.896,
F12,Sample X132,0.133,
F13,Sample X133,0.138,
F14,Sample X134,0.106,
F15,Sample X135,0.372,
F16,Sample X136,0.580,
F17,Sample X137,0.148,
F18,Sample X138,0.116,
F19,Sample X139,0.116,
F20,Sample X140,0.202,
F21,Sample X141,0.127,
F22,Sample X142,0.121,
F23,Sample X143,0.069,
F24,Sample X144,0.068,
G01,Sample X145,0.095,
G02,Sample X146,0.074,
G03,Sample X147,0.527,
G04,Sample X148,0.111,
G05,Sample X149,0.561,
G06,Sample X150,0.317,
G07,Sample X151,0.391,
G08,Sample X152,0.452,
G09,Sample X153,0.112,
G10,Sample X154,0.155,
G11,Sample X155,0.159,
G12,Sample X156,0.111,
G13,Sample X157,0.167,
G14,Sample X158,0.272,
G15,Sample X159,0.125,
G16,Sample X160,0.134,
G17,Sample X161,0.178,
G18,Sample X162,0.175,
G19,Sample X163,0.180,
G20,Sample X164,0.205,
G21,Sample X165,0.139,
G22,Sample X166,0.137,
G23,Sample X167,0.068,
G24,Sample X168,0.068,
H01,Sample X169,0.099,
H02,Sample X170,0.098,
H03,Sample X171,1.093,
H04,Sample X172,0.549,
H05,Sample X173,0.170,
H06,Sample X174,0.103,
H07,Sample X175,0.239,
H08,Sample X176,0.180,
H09,Sample X177,0.118,
H10,Sample X178,0.282,
H11,Sample X179,1.458,
H12,Sample X180,0.127,
H13,Sample X181,0.328,
H14,Sample X182,0.144,
H15,Sample X183,0.215,
H16,Sample X184,0.233,
H17,Sample X185,0.148,
H18,Sample X186,0.360,
H19,Sample X187,0.111,
H20,Sample X188,0.170,
H21,Sample X189,0.156,
H22,Sample X190,0.149,
H23,Sample X191,0.071,
H24,Sample X192,0.070,
I01,Sample X193,0.098,
I02,Sample X194,0.093,
I03,Sample X195,0.828,
I04,Sample X196,1.546,
I05,Sample X197,1.336,
I06,Sample X198,0.852,
I07,Sample X199,0.132,
I08,Sample X200,0.470,
I09,Sample X201,0.166,
I10,Sample X202,0.288,
I11,Sample X203,0.520,
I12,Sample X204,0.621,
I13,Sample X205,1.333,
I14,Sample X206,1.155,
I15,Sample X207,0.190,
I16,Sample X208,0.266,
I17,Sample X209,0.107,
I18,Sample X210,0.241,
I19,Sample X211,0.336,
I20,Sample X212,0.116,
I21,Sample X213,0.104,
I22,Sample X214,0.115,
I23,Sample X215,0.065,
I24,Sample X216,0.069,
J01,Sample X217,0.086,
J02,Sample X218,0.073,
J03,Sample X219,0.101,
J04,Sample X220,0.126,
J05,Sample X221,0.143,
J06,Sample X222,0.140,
J07,Sample X223,0.112,
J08,Sample X224,0.105,
J09,Sample X225,0.148,
J10,Sample X226,0.190,
J11,Sample X227,0.954,
J12,Sample X228,0.915,
J13,Sample X229,0.455,
J14,Sample X230,0.098,
J15,Sample X231,0.334,
J16,Sample X232,0.232,
J17,Sample X233,0.111,
J18,Sample X234,0.411,
J19,Sample X235,0.128,
J20,Sample X236,0.174,
J21,Sample X237,0.400,
J22,Sample X238,0.160,
J23,Sample X239,0.064,
J24,Sample X240,0.067,
K01,Sample X241,0.081,
K02,Sample X242,0.072,
K03,Sample X243,0.497,
K04,Sample X244,0.104,
K05,Sample X245,0.151,
K06,Sample X246,0.289,
K07,Sample X247,0.512,
K08,Sample X248,1.031,
K09,Sample X249,0.138,
K10,Sample X250,1.025,
K11,Sample X251,0.117,
K12,Sample X252,0.180,
K13,Sample X253,0.283,
K14,Sample X254,0.274,
K15,Sample X255,0.094,
K16,Sample X256,0.460,
K17,Sample X257,0.251,
K18,Sample X258,0.335,
K19,Sample X259,0.430,
K20,Sample X260,0.197,
K21,Sample X261,0.184,
K22,Sample X262,0.724,
K23,Sample X263,0.077,
K24,Sample X264,0.067,
L01,Sample X265,0.069,
L02,Sample X266,0.072,
L03,Sample X267,0.155,
L04,Sample X268,0.354,
L05,Sample X269,1.397,
L06,Sample X270,0.513,
L07,Sample X271,0.126,
L08,Sample X272,0.254,
L09,Sample X273,0.139,
L10,Sample X274,0.478,
L11,Sample X275,0.416,
L12,Sample X276,0.187,
L13,Sample X277,0.299,
L14,Sample X278,0.118,
L15,Sample X279,0.104,
L16,Sample X280,0.126,
L17,Sample X281,0.177,
L18,Sample X282,0.182,
L19,Sample X283,0.492,
L20,Sample X284,0.141,
L21,Sample X285,0.737,
L22,Sample X286,0.127,
L23,Sample X287,0.069,
L24,Sample X288,0.065,
M01,Sample X289,0.279,
M02,Sample X290,0.062,
M03,Sample X291,0.137,
M04,Sample X292,1.026,
M05,Sample X293,0.126,
M06,Sample X294,0.153,
M07,Sample X295,0.114,
M08,Sample X296,0.142,
M09,Sample X297,0.137,
M10,Sample X298,0.490,
M11,Sample X299,0.128,
M12,Sample X300,0.159,
M13,Sample X301,0.146,
M14,Sample X302,0.102,
M15,Sample X303,0.135,
M16,Sample X304,0.112,
M17,Sample X305,0.104,
M18,Sample X306,0.175,
M19,Sample X307,0.116,
M20,Sample X308,0.949,
M21,Sample X309,0.376,
M22,Sample X310,0.975,
M23,Sample X311,0.066,
M24,Sample X312,0.063,
N01,Sample X313,0.093,
N02,Sample X314,0.075,
N03,Sample X315,0.382,
N04,Sample X316,0.112,
N05,Sample X317,0.095,
N06,Sample X318,0.113,
N07,Sample X319,0.600,
N08,Sample X320,0.302,
N09,Sample X321,0.132,
N10,Sample X322,0.110,
N11,Sample X323,0.118,
N12,Sample X324,0.193,
N13,Sample X325,0.169,
N14,Sample X326,0.211,
N15,Sample X327,0.226,
N16,Sample X328,0.136,
N17,Sample X329,0.217,
N18,Sample X330,0.143,
N19,Sample X331,1.009,
N20,Sample X332,0.106,
N21,Sample X333,0.540,
N22,Sample X334,0.638,
N23,Sample X335,0.064,
N24,Sample X336,0.066,
O01,Sample X337,0.099,
O02,Sample X338,0.064,
O03,Sample X339,1.554,
O04,Sample X340,0.647,
O05,Sample X341,0.643,
O06,Sample X342,0.795,
