Well,Content,Well Scan: Average (600),
A01,Sample X1,0.173,
A02,Sample X2,0.135,
A03,Sample X3,0.117,
A04,Sample X4,0.123,
A05,Sample X5,0.111,
A06,Sample X6,0.114,
A07,Sample X7,0.118,
A08,Sample X8,0.121,
A09,Sample X9,0.126,
A10,Sample X10,0.123,
A11,Sample X11,0.127,
A12,Sample X12,0.149,
A13,Sample X13,0.148,
A14,Sample X14,0.132,
A15,Sample X15,0.126,
A16,Sample X16,0.127,
A17,Sample X17,0.137,
A18,Sample X18,0.142,
A19,Sample X19,0.208,
A20,Sample X20,0.123,
A21,Sample X21,0.126,
A22,Sample X22,0.145,
A23,Sample X23,0.075,
A24,Sample X24,0.074,
B01,Sample X25,0.095,
B02,Sample X26,0.117,
B03,Sample X27,0.332,
B04,Sample X28,0.128,
B05,Sample X29,0.172,
B06,Sample X30,0.154,
B07,Sample X31,0.182,
B08,Sample X32,0.214,
B09,Sample X33,0.449,
B10,Sample X34,0.562,
B11,Sample X35,0.370,
B12,Sample X36,0.423,
B13,Sample X37,0.519,
B14,Sample X38,0.826,
B15,Sample X39,0.415,
B16,Sample X40,0.345,
B17,Sample X41,0.330,
B18,Sample X42,0.453,
B19,Sample X43,0.292,
B20,Sample X44,0.213,
B21,Sample X45,0.142,
B22,Sample X46,0.160,
B23,Sample X47,0.069,
B24,Sample X48,0.071,
C01,Sample X49,0.090,
C02,Sample X50,0.092,
C03,Sample X51,0.156,
C04,Sample X52,0.156,
C05,Sample X53,0.385,
C06,Sample X54,0.349,
C07,Sample X55,0.459,
C08,Sample X56,0.539,
C09,Sample X57,0.727,
C10,Sample X58,0.569,
C11,Sample X59,0.850,
C12,Sample X60,0.648,
C13,Sample X61,0.737,
C14,Sample X62,0.654,
C15,Sample X63,0.462,
C16,Sample X64,0.568,
C17,Sample X65,0.310,
C18,Sample X66,0.526,
C19,Sample X67,0.484,
C20,Sample X68,0.389,
C21,Sample X69,0.404,
C22,Sample X70,0.160,
C23,Sample X71,0.087,
C24,Sample X72,0.095,
D01,Sample X73,0.101,
D02,Sample X74,0.102,
D03,Sample X75,0.169,
D04,Sample X76,0.232,
D05,Sample X77,0.374,
D06,Sample X78,0.585,
D07,Sample X79,0.468,
D08,Sample X80,0.381,
D09,Sample X81,0.572,
D10,Sample X82,0.892,
D11,Sample X83,0.829,
D12,Sample X84,0.817,
D13,Sample X85,0.297,
D14,Sample X86,0.456,
D15,Sample X87,0.636,
D16,Sample X88,0.619,
D17,Sample X89,0.518,
D18,Sample X90,0.574,
D19,Sample X91,0.706,
D20,Sample X92,0.516,
D21,Sample X93,0.398,
D22,Sample X94,0.366,
D23,Sample X95,0.089,
D24,Sample X96,0.089,
E01,Sample X97,0.102,
E02,Sample X98,0.102,
E03,Sample X99,0.309,
E04,Sample X100,0.326,
E05,Sample X101,0.535,
E06,Sample X102,0.553,
E07,Sample X103,0.616,
E08,Sample X104,0.315,
E09,Sample X105,0.602,
E10,Sample X106,0.742,
E11,Sample X107,0.617,
E12,Sample X108,0.735,
E13,Sample X109,0.615,
E14,Sample X110,0.375,
E15,Sample X111,0.874,
E16,Sample X112,0.577,
E17,Sample X113,0.532,
E18,Sample X114,0.859,
E19,Sample X115,0.587,
E20,Sample X116,0.524,
E21,Sample X117,0.635,
E22,Sample X118,0.507,
E23,Sample X119,0.265,
E24,Sample X120,0.101,
F01,Sample X121,0.126,
F02,Sample X122,0.108,
F03,Sample X123,0.180,
F04,Sample X124,0.458,
F05,Sample X125,0.682,
F06,Sample X126,0.529,
F07,Sample X127,0.491,
F08,Sample X128,0.709,
F09,Sample X129,0.762,
F10,Sample X130,0.727,
F11,Sample X131,0.617,
F12,Sample X132,0.682,
F13,Sample X133,0.406,
F14,Sample X134,0.540,
F15,Sample X135,0.812,
F16,Sample X136,0.589,
F17,Sample X137,0.572,
F18,Sample X138,0.750,
F19,Sample X139,0.731,
F20,Sample X140,0.627,
F21,Sample X141,0.484,
F22,Sample X142,0.894,
F23,Sample X143,0.466,
F24,Sample X144,0.107,
G01,Sample X145,0.124,
G02,Sample X146,0.104,
G03,Sample X147,0.160,
G04,Sample X148,0.374,
G05,Sample X149,0.608,
G06,Sample X150,0.490,
G07,Sample X151,0.351,
G08,Sample X152,0.539,
G09,Sample X153,0.737,
G10,Sample X154,0.913,
G11,Sample X155,0.612,
G12,Sample X156,0.504,
G13,Sample X157,0.220,
G14,Sample X158,0.790,
G15,Sample X159,0.941,
G16,Sample X160,0.562,
G17,Sample X161,0.710,
G18,Sample X162,0.796,
G19,Sample X163,0.749,
G20,Sample X164,0.587,
G21,Sample X165,0.619,
G22,Sample X166,0.397,
G23,Sample X167,0.269,
G24,Sample X168,0.110,
H01,Sample X169,0.144,
H02,Sample X170,0.131,
H03,Sample X171,0.183,
H04,Sample X172,0.523,
H05,Sample X173,0.502,
H06,Sample X174,0.570,
H07,Sample X175,0.538,
H08,Sample X176,0.900,
H09,Sample X177,0.630,
H10,Sample X178,0.532,
H11,Sample X179,0.613,
H12,Sample X180,0.624,
H13,Sample X181,0.515,
H14,Sample X182,0.765,
H15,Sample X183,0.813,
H16,Sample X184,0.807,
H17,Sample X185,0.700,
H18,Sample X186,0.911,
H19,Sample X187,0.704,
H20,Sample X188,0.725,
H21,Sample X189,0.595,
H22,Sample X190,0.879,
H23,Sample X191,0.527,
H24,Sample X192,0.112,
I01,Sample X193,0.130,
I02,Sample X194,0.130,
I03,Sample X195,0.169,
I04,Sample X196,0.264,
I05,Sample X197,0.647,
I06,Sample X198,0.692,
I07,Sample X199,0.541,
I08,Sample X200,0.704,
I09,Sample X201,0.717,
I10,Sample X202,0.527,
I11,Sample X203,0.429,
I12,Sample X204,0.714,
I13,Sample X205,0.774,
I14,Sample X206,0.858,
I15,Sample X207,0.597,
I16,Sample X208,0.887,
I17,Sample X209,0.553,
I18,Sample X210,0.619,
I19,Sample X211,0.669,
I20,Sample X212,0.541,
I21,Sample X213,0.574,
I22,Sample X214,0.498,
I23,Sample X215,0.417,
I24,Sample X216,0.116,
J01,Sample X217,0.124,
J02,Sample X218,0.114,
J03,Sample X219,0.148,
J04,Sample X220,0.414,
J05,Sample X221,0.568,
J06,Sample X222,0.529,
J07,Sample X223,0.568,
J08,Sample X224,0.786,
J09,Sample X225,0.907,
J10,Sample X226,0.722,
J11,Sample X227,0.957,
J12,Sample X228,1.109,
J13,Sample X229,0.491,
