Well,Content,Well Scan: Average (600),
A01,Sample X1,0.069,
A02,Sample X2,0.063,
A03,Sample X3,0.261,
A04,Sample X4,0.251,
A05,Sample X5,0.226,
A06,Sample X6,0.184,
A07,Sample X7,0.121,
A08,Sample X8,0.121,
A09,Sample X9,0.100,
A10,Sample X10,0.104,
A11,Sample X11,0.115,
A12,Sample X12,0.116,
A13,Sample X13,0.133,
A14,Sample X14,0.116,
A15,Sample X15,0.100,
A16,Sample X16,0.107,
A17,Sample X17,0.117,
A18,Sample X18,0.240,
A19,Sample X19,0.221,
A20,Sample X20,0.220,
A21,Sample X21,0.424,
A22,Sample X22,0.386,
A23,Sample X23,0.073,
A24,Sample X24,0.052,
B01,Sample X25,0.127,
B02,Sample X26,0.063,
B03,Sample X27,0.182,
B04,Sample X28,0.235,
B05,Sample X29,0.235,
B06,Sample X30,0.419,
B07,Sample X31,0.240,
B08,Sample X32,0.262,
B09,Sample X33,0.208,
B10,Sample X34,0.233,
B11,Sample X35,0.182,
B12,Sample X36,0.228,
B13,Sample X37,0.284,
B14,Sample X38,0.213,
B15,Sample X39,0.223,
B16,Sample X40,0.248,
B17,Sample X41,0.245,
B18,Sample X42,0.213,
B19,Sample X43,0.196,
B20,Sample X44,0.295,
B21,Sample X45,0.301,
B22,Sample X46,0.391,
B23,Sample X47,0.077,
B24,Sample X48,0.111,
C01,Sample X49,0.058,
C02,Sample X50,0.057,
C03,Sample X51,0.203,
C04,Sample X52,0.232,
C05,Sample X53,0.228,
C06,Sample X54,0.210,
C07,Sample X55,0.215,
C08,Sample X56,0.192,
C09,Sample X57,0.198,
C10,Sample X58,0.228,
C11,Sample X59,0.211,
C12,Sample X60,0.107,
C13,Sample X61,0.156,
C14,Sample X62,0.231,
C15,Sample X63,0.236,
C16,Sample X64,0.218,
C17,Sample X65,0.249,
C18,Sample X66,0.194,
C19,Sample X67,0.194,
C20,Sample X68,0.227,
C21,Sample X69,0.204,
C22,Sample X70,0.138,
C23,Sample X71,0.074,
C24,Sample X72,0.093,
D01,Sample X73,0.063,
D02,Sample X74,0.060,
D03,Sample X75,0.223,
D04,Sample X76,0.197,
D05,Sample X77,0.198,
D06,Sample X78,0.210,
D07,Sample X79,0.203,
D08,Sample X80,0.268,
D09,Sample X81,0.156,
D10,Sample X82,0.217,
D11,Sample X83,0.208,
D12,Sample X84,0.226,
D13,Sample X85,0.175,
D14,Sample X86,0.215,
D15,Sample X87,0.229,
D16,Sample X88,0.143,
D17,Sample X89,0.274,
D18,Sample X90,0.221,
D19,Sample X91,0.197,
D20,Sample X92,0.216,
D21,Sample X93,0.212,
D22,Sample X94,0.199,
D23,Sample X95,0.065,
D24,Sample X96,0.084,
E01,Sample X97,0.066,
E02,Sample X98,0.060,
E03,Sample X99,0.208,
E04,Sample X100,0.187,
E05,Sample X101,0.209,
E06,Sample X102,0.188,
E07,Sample X103,0.153,
E08,Sample X104,0.140,
E09,Sample X105,0.216,
E10,Sample X106,0.120,
E11,Sample X107,0.152,
E12,Sample X108,0.206,
E13,Sample X109,0.254,
E14,Sample X110,0.223,
E15,Sample X111,0.315,
E16,Sample X112,0.257,
E17,Sample X113,0.229,
E18,Sample X114,0.188,
E19,Sample X115,0.182,
E20,Sample X116,0.209,
E21,Sample X117,0.295,
E22,Sample X118,0.217,
E23,Sample X119,0.064,
E24,Sample X120,0.093,
F01,Sample X121,0.074,
F02,Sample X122,0.062,
F03,Sample X123,0.164,
F04,Sample X124,0.168,
F05,Sample X125,0.205,
F06,Sample X126,0.219,
F07,Sample X127,0.205,
F08,Sample X128,0.246,
F09,Sample X129,0.204,
F10,Sample X130,0.243,
F11,Sample X131,0.214,
F12,Sample X132,0.225,
F13,Sample X133,0.120,
F14,Sample X134,0.224,
F15,Sample X135,0.123,
F16,Sample X136,0.256,
F17,Sample X137,0.230,
F18,Sample X138,0.218,
F19,Sample X139,0.224,
F20,Sample X140,0.241,
F21,Sample X141,0.197,
F22,Sample X142,0.324,
F23,Sample X143,0.101,
F24,Sample X144,0.063,
G01,Sample X145,0.077,
G02,Sample X146,0.071,
G03,Sample X147,0.182,
G04,Sample X148,0.229,
G05,Sample X149,0.202,
G06,Sample X150,0.187,
G07,Sample X151,0.104,
G08,Sample X152,0.187,
G09,Sample X153,0.179,
G10,Sample X154,0.226,
G11,Sample X155,0.199,
G12,Sample X156,0.228,
G13,Sample X157,0.230,
G14,Sample X158,0.218,
G15,Sample X159,0.223,
