Well,Content,Well Scan: Average (600),
A01,Sample X1,0.041,
A02,Sample X2,0.060,
A03,Sample X3,0.135,
A04,Sample X4,0.288,
A05,Sample X5,0.385,
A06,Sample X6,0.338,
A07,Sample X7,0.484,
A08,Sample X8,0.256,
A09,Sample X9,0.364,
A10,Sample X10,0.354,
A11,Sample X11,0.386,
A12,Sample X12,0.374,
A13,Sample X13,0.352,
A14,Sample X14,0.378,
A15,Sample X15,0.460,
A16,Sample X16,0.417,
A17,Sample X17,0.239,
A18,Sample X18,0.363,
A19,Sample X19,0.386,
A20,Sample X20,0.314,
A21,Sample X21,0.078,
A22,Sample X22,0.065,
A23,Sample X23,0.044,
A24,Sample X24,0.053,
B01,Sample X25,0.054,
B02,Sample X26,0.255,
B03,Sample X27,0.349,
B04,Sample X28,0.363,
B05,Sample X29,0.493,
B06,Sample X30,0.120,
B07,Sample X31,0.472,
B08,Sample X32,0.365,
B09,Sample X33,0.383,
B10,Sample X34,0.391,
B11,Sample X35,0.395,
B12,Sample X36,0.416,
B13,Sample X37,0.437,
B14,Sample X38,0.429,
B15,Sample X39,0.439,
B16,Sample X40,0.461,
B17,Sample X41,0.374,
B18,Sample X42,0.167,
B19,Sample X43,0.102,
B20,Sample X44,0.073,
B21,Sample X45,0.063,
B22,Sample X46,0.091,
B23,Sample X47,0.044,
B24,Sample X48,0.119,
C01,Sample X49,0.073,
C02,Sample X50,0.286,
C03,Sample X51,0.354,
C04,Sample X52,0.425,
C05,Sample X53,0.525,
C06,Sample X54,0.429,
C07,Sample X55,0.452,
C08,Sample X56,0.440,
C09,Sample X57,0.438,
C10,Sample X58,0.415,
C11,Sample X59,0.457,
C12,Sample X60,0.404,
C13,Sample X61,0.461,
C14,Sample X62,0.467,
C15,Sample X63,0.400,
C16,Sample X64,0.361,
C17,Sample X65,0.420,
C18,Sample X66,0.189,
C19,Sample X67,0.475,
C20,Sample X68,0.409,
C21,Sample X69,0.314,
C22,Sample X70,0.159,
C23,Sample X71,0.235,
C24,Sample X72,0.068,
