Well,Content,Well Scan: Average (600),
A01,Sample X1,0.062,
A02,Sample X2,0.058,
A03,Sample X3,0.205,
A04,Sample X4,0.189,
A05,Sample X5,0.165,
A06,Sample X6,0.144,
A07,Sample X7,0.116,
A08,Sample X8,0.116,
A09,Sample X9,0.098,
A10,Sample X10,0.104,
A11,Sample X11,0.116,
A12,Sample X12,0.111,
A13,Sample X13,0.134,
A14,Sample X14,0.120,
A15,Sample X15,0.106,
A16,Sample X16,0.119,
A17,Sample X17,0.127,
A18,Sample X18,0.191,
A19,Sample X19,0.194,
A20,Sample X20,0.188,
A21,Sample X21,0.367,
A22,Sample X22,0.324,
A23,Sample X23,0.088,
A24,Sample X24,0.061,
B01,Sample X25,0.111,
B02,Sample X26,0.065,
B03,Sample X27,0.134,
B04,Sample X28,0.186,
B05,Sample X29,0.183,
B06,Sample X30,0.411,
B07,Sample X31,0.190,
B08,Sample X32,0.226,
B09,Sample X33,0.169,
B10,Sample X34,0.189,
B11,Sample X35,0.148,
B12,Sample X36,0.184,
B13,Sample X37,0.238,
B14,Sample X38,0.182,
B15,Sample X39,0.175,
B16,Sample X40,0.199,
B17,Sample X41,0.206,
B18,Sample X42,0.187,
B19,Sample X43,0.144,
B20,Sample X44,0.269,
B21,Sample X45,0.259,
B22,Sample X46,0.347,
B23,Sample X47,0.088,
B24,Sample X48,0.124,
C01,Sample X49,0.057,
C02,Sample X50,0.056,
C03,Sample X51,0.155,
C04,Sample X52,0.190,
C05,Sample X53,0.189,
C06,Sample X54,0.167,
C07,Sample X55,0.172,
C08,Sample X56,0.162,
C09,Sample X57,0.161,
C10,Sample X58,0.198,
C11,Sample X59,0.174,
C12,Sample X60,0.103,
C13,Sample X61,0.158,
C14,Sample X62,0.200,
C15,Sample X63,0.197,
C16,Sample X64,0.182,
C17,Sample X65,0.216,
C18,Sample X66,0.168,
C19,Sample X67,0.174,
C20,Sample X68,0.201,
C21,Sample X69,0.166,
C22,Sample X70,0.135,
C23,Sample X71,0.065,
C24,Sample X72,0.083,
D01,Sample X73,0.063,
D02,Sample X74,0.060,
D03,Sample X75,0.181,
D04,Sample X76,0.161,
D05,Sample X77,0.170,
D06,Sample X78,0.183,
D07,Sample X79,0.167,
D08,Sample X80,0.225,
D09,Sample X81,0.142,
D10,Sample X82,0.193,
D11,Sample X83,0.181,
D12,Sample X84,0.185,
D13,Sample X85,0.179,
D14,Sample X86,0.179,
D15,Sample X87,0.198,
D16,Sample X88,0.140,
D17,Sample X89,0.230,
D18,Sample X90,0.196,
D19,Sample X91,0.177,
D20,Sample X92,0.172,
D21,Sample X93,0.191,
D22,Sample X94,0.166,
D23,Sample X95,0.075,
D24,Sample X96,0.087,
E01,Sample X97,0.064,
E02,Sample X98,0.060,
E03,Sample X99,0.175,
E04,Sample X100,0.156,
E05,Sample X101,0.173,
E06,Sample X102,0.158,
E07,Sample X103,0.135,
E08,Sample X104,0.135,
E09,Sample X105,0.178,
E10,Sample X106,0.118,
E11,Sample X107,0.140,
E12,Sample X108,0.174,
E13,Sample X109,0.201,
E14,Sample X110,0.188,
E15,Sample X111,0.278,
E16,Sample X112,0.209,
E17,Sample X113,0.206,
E18,Sample X114,0.148,
E19,Sample X115,0.139,
E20,Sample X116,0.169,
E21,Sample X117,0.291,
E22,Sample X118,0.177,
E23,Sample X119,0.075,
E24,Sample X120,0.098,
F01,Sample X121,0.075,
F02,Sample X122,0.066,
F03,Sample X123,0.136,
F04,Sample X124,0.137,
F05,Sample X125,0.161,
F06,Sample X126,0.182,
F07,Sample X127,0.166,
F08,Sample X128,0.219,
F09,Sample X129,0.169,
F10,Sample X130,0.200,
F11,Sample X131,0.179,
F12,Sample X132,0.196,
F13,Sample X133,0.117,
F14,Sample X134,0.179,
F15,Sample X135,0.135,
F16,Sample X136,0.211,
F17,Sample X137,0.188,
F18,Sample X138,0.189,
F19,Sample X139,0.186,
F20,Sample X140,0.200,
F21,Sample X141,0.187,
F22,Sample X142,0.299,
F23,Sample X143,0.072,
F24,Sample X144,0.065,
G01,Sample X145,0.076,
G02,Sample X146,0.071,
G03,Sample X147,0.144,
G04,Sample X148,0.183,
G05,Sample X149,0.164,
G06,Sample X150,0.161,
G07,Sample X151,0.104,
G08,Sample X152,0.152,
G09,Sample X153,0.147,
G10,Sample X154,0.184,
G11,Sample X155,0.169,
G12,Sample X156,0.188,
G13,Sample X157,0.197,
G14,Sample X158,0.176,
G15,Sample X159,0.189,
G16,Sample X160,0.162,
G17,Sample X161,0.183,
G18,Sample X162,0.187,
G19,Sample X163,0.196,
G20,Sample X164,0.237,
G21,Sample X165,0.200,
G22,Sample X166,0.125,
G23,Sample X167,0.085,
G24,Sample X168,0.146,
H01,Sample X169,0.071,
H02,Sample X170,0.054,
H03,Sample X171,0.174,
H04,Sample X172,0.128,
H05,Sample X173,0.171,
H06,Sample X174,0.151,
H07,Sample X175,0.123,
H08,Sample X176,0.232,
H09,Sample X177,0.267,
H10,Sample X178,0.198,
H11,Sample X179,0.198,
H12,Sample X180,0.187,
H13,Sample X181,0.207,
H14,Sample X182,0.189,
H15,Sample X183,0.184,
H16,Sample X184,0.201,
H17,Sample X185,0.209,
H18,Sample X186,0.236,
H19,Sample X187,0.164,
H20,Sample X188,0.223,
H21,Sample X189,0.221,
H22,Sample X190,0.163,
H23,Sample X191,0.138,
H24,Sample X192,0.164,
I01,Sample X193,0.081,
I02,Sample X194,0.056,
I03,Sample X195,0.143,
I04,Sample X196,0.171,
I05,Sample X197,0.160,
I06,Sample X198,0.164,
I07,Sample X199,0.172,
I08,Sample X200,0.196,
I09,Sample X201,0.107,
I10,Sample X202,0.178,
I11,Sample X203,0.208,
I12,Sample X204,0.134,
I13,Sample X205,0.251,
I14,Sample X206,0.155,
I15,Sample X207,0.148,
I16,Sample X208,0.217,
I17,Sample X209,0.224,
I18,Sample X210,0.280,
I19,Sample X211,0.331,
I20,Sample X212,0.145,
I21,Sample X213,0.135,
I22,Sample X214,0.123,
I23,Sample X215,0.058,
I24,Sample X216,0.066,
J01,Sample X217,0.061,
J02,Sample X218,0.082,
J03,Sample X219,0.174,
J04,Sample X220,0.165,
J05,Sample X221,0.207,
J06,Sample X222,0.182,
J07,Sample X223,0.165,
J08,Sample X224,0.206,
J09,Sample X225,0.185,
J10,Sample X226,0.196,
J11,Sample X227,0.155,
J12,Sample X228,0.175,
J13,Sample X229,0.167,
J14,Sample X230,0.224,
J15,Sample X231,0.233,
J16,Sample X232,0.141,
J17,Sample X233,0.190,
J18,Sample X234,0.298,
J19,Sample X235,0.199,
J20,Sample X236,0.312,
J21,Sample X237,0.165,
J22,Sample X238,0.171,
J23,Sample X239,0.081,
J24,Sample X240,0.062,
K01,Sample X241,0.056,
K02,Sample X242,0.062,
K03,Sample X243,0.130,
K04,Sample X244,0.163,
K05,Sample X245,0.167,
K06,Sample X246,0.157,
K07,Sample X247,0.144,
K08,Sample X248,0.203,
K09,Sample X249,0.140,
K10,Sample X250,0.220,
K11,Sample X251,0.186,
K12,Sample X252,0.181,
K13,Sample X253,0.142,
K14,Sample X254,0.181,
K15,Sample X255,0.112,
K16,Sample X256,0.167,
K17,Sample X257,0.260,
K18,Sample X258,0.218,
K19,Sample X259,0.219,
K20,Sample X260,0.166,
K21,Sample X261,0.150,
K22,Sample X262,0.124,
K23,Sample X263,0.124,
K24,Sample X264,0.171,
L01,Sample X265,0.048,
L02,Sample X266,0.053,
L03,Sample X267,0.188,
L04,Sample X268,0.117,
L05,Sample X269,0.163,
L06,Sample X270,0.175,
L07,Sample X271,0.157,
L08,Sample X272,0.234,
L09,Sample X273,0.116,
L10,Sample X274,0.214,
L11,Sample X275,0.095,
L12,Sample X276,0.165,
L13,Sample X277,0.182,
L14,Sample X278,0.211,
L15,Sample X279,0.100,
L16,Sample X280,0.173,
L17,Sample X281,0.142,
L18,Sample X282,0.206,
L19,Sample X283,0.181,
L20,Sample X284,0.172,
L21,Sample X285,0.189,
L22,Sample X286,0.162,
L23,Sample X287,0.116,
L24,Sample X288,0.179,
M01,Sample X289,0.050,
M02,Sample X290,0.048,
M03,Sample X291,0.110,
M04,Sample X292,0.146,
M05,Sample X293,0.205,
M06,Sample X294,0.181,
M07,Sample X295,0.149,
M08,Sample X296,0.210,
M09,Sample X297,0.183,
M10,Sample X298,0.089,
M11,Sample X299,0.161,
M12,Sample X300,0.156,
M13,Sample X301,0.183,
M14,Sample X302,0.132,
M15,Sample X303,0.125,
M16,Sample X304,0.141,
M17,Sample X305,0.138,
M18,Sample X306,0.173,
M19,Sample X307,0.156,
M20,Sample X308,0.163,
M21,Sample X309,0.154,
M22,Sample X310,0.148,
M23,Sample X311,0.097,
M24,Sample X312,0.093,
N01,Sample X313,0.074,
N02,Sample X314,0.052,
N03,Sample X315,0.143,
N04,Sample X316,0.177,
N05,Sample X317,0.126,
N06,Sample X318,0.249,
N07,Sample X319,0.187,
N08,Sample X320,0.209,
N09,Sample X321,0.187,
N10,Sample X322,0.164,
N11,Sample X323,0.179,
N12,Sample X324,0.163,
N13,Sample X325,0.206,
N14,Sample X326,0.182,
N15,Sample X327,0.189,
N16,Sample X328,0.190,
N17,Sample X329,0.157,
N18,Sample X330,0.178,
N19,Sample X331,0.188,
N20,Sample X332,0.170,
N21,Sample X333,0.172,
N22,Sample X334,0.185,
N23,Sample X335,0.063,
N24,Sample X336,0.063,
O01,Sample X337,0.079,
O02,Sample X338,0.049,
O03,Sample X339,0.156,
O04,Sample X340,0.103,
O05,Sample X341,0.174,
O06,Sample X342,0.116,
O07,Sample X343,0.187,
O08,Sample X344,0.180,
O09,Sample X345,0.233,
O10,Sample X346,0.158,
O11,Sample X347,0.116,
O12,Sample X348,0.122,
O13,Sample X349,0.158,
O14,Sample X350,0.129,
O15,Sample X351,0.170,
O16,Sample X352,0.180,
O17,Sample X353,0.165,
O18,Sample X354,0.160,
O19,Sample X355,0.184,
O20,Sample X356,0.156,
O21,Sample X357,0.147,
O22,Sample X358,0.185,
O23,Sample X359,0.062,
O24,Sample X360,0.064,
P01,Sample X361,0.074,
P02,Sample X362,0.058,
P03,Sample X363,0.114,
P04,Sample X364,0.105,
P05,Sample X365,0.119,
P06,Sample X366,0.111,
P07,Sample X367,0.123,
P08,Sample X368,0.130,
P09,Sample X369,0.128,
P10,Sample X370,0.122,
P11,Sample X371,0.105,
P12,Sample X372,0.107,
P13,Sample X373,0.199,
P14,Sample X374,0.170,
P15,Sample X375,0.175,
P16,Sample X376,0.164,
P17,Sample X377,0.175,
P18,Sample X378,0.194,
P19,Sample X379,0.172,
P20,Sample X380,0.178,
P21,Sample X381,0.183,
P22,Sample X382,0.166,
P23,Sample X383,0.057,
P24,Sample X384,0.064,
