Well,Content,Well Scan: Average (600),
A01,Sample X1,0.064,
A02,Sample X2,0.059,
A03,Sample X3,0.229,
A04,Sample X4,0.209,
A05,Sample X5,0.182,
A06,Sample X6,0.156,
A07,Sample X7,0.120,
A08,Sample X8,0.117,
A09,Sample X9,0.098,
A10,Sample X10,0.101,
A11,Sample X11,0.115,
A12,Sample X12,0.112,
A13,Sample X13,0.134,
A14,Sample X14,0.119,
A15,Sample X15,0.103,
A16,Sample X16,0.111,
A17,Sample X17,0.125,
A18,Sample X18,0.213,
A19,Sample X19,0.206,
A20,Sample X20,0.192,
A21,Sample X21,0.386,
A22,Sample X22,0.341,
A23,Sample X23,0.086,
A24,Sample X24,0.053,
B01,Sample X25,0.118,
B02,Sample X26,0.062,
B03,Sample X27,0.153,
B04,Sample X28,0.203,
B05,Sample X29,0.201,
B06,Sample X30,0.390,
B07,Sample X31,0.208,
B08,Sample X32,0.234,
B09,Sample X33,0.189,
B10,Sample X34,0.202,
B11,Sample X35,0.159,
B12,Sample X36,0.205,
B13,Sample X37,0.263,
B14,Sample X38,0.196,
B15,Sample X39,0.190,
B16,Sample X40,0.217,
B17,Sample X41,0.214,
B18,Sample X42,0.199,
B19,Sample X43,0.167,
B20,Sample X44,0.274,
B21,Sample X45,0.281,
B22,Sample X46,0.364,
B23,Sample X47,0.082,
B24,Sample X48,0.114,
C01,Sample X49,0.057,
C02,Sample X50,0.057,
C03,Sample X51,0.174,
C04,Sample X52,0.202,
C05,Sample X53,0.200,
C06,Sample X54,0.186,
C07,Sample X55,0.193,
C08,Sample X56,0.168,
C09,Sample X57,0.173,
C10,Sample X58,0.210,
C11,Sample X59,0.187,
C12,Sample X60,0.113,
C13,Sample X61,0.162,
C14,Sample X62,0.211,
C15,Sample X63,0.218,
C16,Sample X64,0.193,
C17,Sample X65,0.231,
C18,Sample X66,0.172,
C19,Sample X67,0.178,
C20,Sample X68,0.209,
C21,Sample X69,0.178,
C22,Sample X70,0.135,
C23,Sample X71,0.054,
C24,Sample X72,0.097,
D01,Sample X73,0.063,
D02,Sample X74,0.061,
D03,Sample X75,0.197,
D04,Sample X76,0.173,
D05,Sample X77,0.187,
D06,Sample X78,0.199,
D07,Sample X79,0.180,
D08,Sample X80,0.237,
D09,Sample X81,0.150,
D10,Sample X82,0.201,
D11,Sample X83,0.190,
D12,Sample X84,0.206,
D13,Sample X85,0.173,
D14,Sample X86,0.187,
D15,Sample X87,0.209,
D16,Sample X88,0.139,
D17,Sample X89,0.249,
D18,Sample X90,0.206,
D19,Sample X91,0.188,
D20,Sample X92,0.184,
D21,Sample X93,0.200,
D22,Sample X94,0.182,
D23,Sample X95,0.071,
D24,Sample X96,0.096,
E01,Sample X97,0.066,
E02,Sample X98,0.061,
E03,Sample X99,0.189,
E04,Sample X100,0.166,
E05,Sample X101,0.185,
E06,Sample X102,0.173,
E07,Sample X103,0.141,
E08,Sample X104,0.135,
E09,Sample X105,0.194,
E10,Sample X106,0.119,
E11,Sample X107,0.144,
E12,Sample X108,0.184,
E13,Sample X109,0.220,
E14,Sample X110,0.199,
E15,Sample X111,0.294,
E16,Sample X112,0.232,
E17,Sample X113,0.212,
E18,Sample X114,0.162,
E19,Sample X115,0.155,
E20,Sample X116,0.187,
E21,Sample X117,0.301,
E22,Sample X118,0.182,
E23,Sample X119,0.072,
E24,Sample X120,0.097,
F01,Sample X121,0.073,
F02,Sample X122,0.062,
F03,Sample X123,0.144,
F04,Sample X124,0.156,
F05,Sample X125,0.179,
F06,Sample X126,0.193,
F07,Sample X127,0.179,
F08,Sample X128,0.223,
F09,Sample X129,0.186,
F10,Sample X130,0.210,
F11,Sample X131,0.193,
F12,Sample X132,0.208,
F13,Sample X133,0.121,
F14,Sample X134,0.197,
F15,Sample X135,0.131,
F16,Sample X136,0.227,
F17,Sample X137,0.203,
F18,Sample X138,0.198,
F19,Sample X139,0.201,
F20,Sample X140,0.210,
F21,Sample X141,0.201,
F22,Sample X142,0.301,
F23,Sample X143,0.065,
F24,Sample X144,0.063,
G01,Sample X145,0.076,
G02,Sample X146,0.070,
G03,Sample X147,0.160,
G04,Sample X148,0.197,
G05,Sample X149,0.177,
G06,Sample X150,0.171,
G07,Sample X151,0.102,
G08,Sample X152,0.163,
G09,Sample X153,0.158,
G10,Sample X154,0.203,
G11,Sample X155,0.181,
G12,Sample X156,0.208,
G13,Sample X157,0.206,
G14,Sample X158,0.181,
G15,Sample X159,0.205,
G16,Sample X160,0.172,
G17,Sample X161,0.194,
G18,Sample X162,0.194,
G19,Sample X163,0.208,
G20,Sample X164,0.244,
G21,Sample X165,0.219,
G22,Sample X166,0.125,
G23,Sample X167,0.085,
G24,Sample X168,0.140,
H01,Sample X169,0.073,
H02,Sample X170,0.056,
H03,Sample X171,0.191,
H04,Sample X172,0.125,
H05,Sample X173,0.180,
H06,Sample X174,0.169,
H07,Sample X175,0.141,
H08,Sample X176,0.229,
H09,Sample X177,0.277,
H10,Sample X178,0.203,
H11,Sample X179,0.208,
H12,Sample X180,0.206,
H13,Sample X181,0.213,
H14,Sample X182,0.209,
H15,Sample X183,0.196,
H16,Sample X184,0.204,
H17,Sample X185,0.223,
H18,Sample X186,0.240,
H19,Sample X187,0.174,
H20,Sample X188,0.228,
H21,Sample X189,0.237,
H22,Sample X190,0.173,
H23,Sample X191,0.138,
H24,Sample X192,0.164,
I01,Sample X193,0.084,
I02,Sample X194,0.057,
I03,Sample X195,0.160,
I04,Sample X196,0.180,
I05,Sample X197,0.173,
I06,Sample X198,0.181,
I07,Sample X199,0.188,
I08,Sample X200,0.212,
I09,Sample X201,0.110,
I10,Sample X202,0.195,
I11,Sample X203,0.218,
I12,Sample X204,0.140,
I13,Sample X205,0.271,
I14,Sample X206,0.168,
I15,Sample X207,0.157,
I16,Sample X208,0.228,
I17,Sample X209,0.222,
I18,Sample X210,0.298,
I19,Sample X211,0.343,
I20,Sample X212,0.162,
I21,Sample X213,0.143,
I22,Sample X214,0.124,
I23,Sample X215,0.056,
I24,Sample X216,0.066,
J01,Sample X217,0.062,
J02,Sample X218,0.082,
J03,Sample X219,0.188,
J04,Sample X220,0.180,
J05,Sample X221,0.216,
J06,Sample X222,0.202,
J07,Sample X223,0.183,
J08,Sample X224,0.215,
J09,Sample X225,0.201,
J10,Sample X226,0.209,
J11,Sample X227,0.159,
J12,Sample X228,0.189,
J13,Sample X229,0.177,
J14,Sample X230,0.231,
J15,Sample X231,0.244,
J16,Sample X232,0.151,
J17,Sample X233,0.202,
J18,Sample X234,0.310,
J19,Sample X235,0.214,
J20,Sample X236,0.323,
J21,Sample X237,0.177,
J22,Sample X238,0.177,
J23,Sample X239,0.078,
J24,Sample X240,0.068,
K01,Sample X241,0.056,
K02,Sample X242,0.062,
K03,Sample X243,0.134,
K04,Sample X244,0.182,
K05,Sample X245,0.181,
K06,Sample X246,0.174,
K07,Sample X247,0.160,
K08,Sample X248,0.216,
K09,Sample X249,0.160,
K10,Sample X250,0.239,
K11,Sample X251,0.204,
K12,Sample X252,0.197,
K13,Sample X253,0.165,
K14,Sample X254,0.205,
K15,Sample X255,0.119,
K16,Sample X256,0.185,
K17,Sample X257,0.273,
K18,Sample X258,0.224,
K19,Sample X259,0.235,
K20,Sample X260,0.181,
K21,Sample X261,0.170,
K22,Sample X262,0.128,
K23,Sample X263,0.120,
K24,Sample X264,0.177,
L01,Sample X265,0.050,
L02,Sample X266,0.056,
L03,Sample X267,0.210,
L04,Sample X268,0.130,
L05,Sample X269,0.175,
L06,Sample X270,0.187,
L07,Sample X271,0.170,
L08,Sample X272,0.253,
L09,Sample X273,0.120,
L10,Sample X274,0.236,
L11,Sample X275,0.101,
L12,Sample X276,0.175,
L13,Sample X277,0.192,
L14,Sample X278,0.228,
L15,Sample X279,0.096,
L16,Sample X280,0.183,
L17,Sample X281,0.154,
L18,Sample X282,0.213,
L19,Sample X283,0.191,
L20,Sample X284,0.180,
L21,Sample X285,0.185,
L22,Sample X286,0.170,
L23,Sample X287,0.103,
L24,Sample X288,0.176,
M01,Sample X289,0.051,
M02,Sample X290,0.048,
M03,Sample X291,0.121,
M04,Sample X292,0.160,
M05,Sample X293,0.222,
M06,Sample X294,0.195,
M07,Sample X295,0.160,
M08,Sample X296,0.230,
M09,Sample X297,0.187,
M10,Sample X298,0.088,
M11,Sample X299,0.175,
M12,Sample X300,0.178,
M13,Sample X301,0.196,
M14,Sample X302,0.137,
M15,Sample X303,0.110,
M16,Sample X304,0.154,
M17,Sample X305,0.162,
M18,Sample X306,0.200,
M19,Sample X307,0.168,
M20,Sample X308,0.178,
M21,Sample X309,0.157,
M22,Sample X310,0.164,
M23,Sample X311,0.103,
M24,Sample X312,0.094,
N01,Sample X313,0.078,
N02,Sample X314,0.051,
N03,Sample X315,0.163,
N04,Sample X316,0.192,
N05,Sample X317,0.132,
N06,Sample X318,0.258,
N07,Sample X319,0.198,
N08,Sample X320,0.207,
N09,Sample X321,0.191,
N10,Sample X322,0.173,
N11,Sample X323,0.183,
N12,Sample X324,0.185,
N13,Sample X325,0.205,
N14,Sample X326,0.188,
N15,Sample X327,0.205,
N16,Sample X328,0.210,
N17,Sample X329,0.182,
N18,Sample X330,0.194,
N19,Sample X331,0.224,
N20,Sample X332,0.175,
N21,Sample X333,0.182,
N22,Sample X334,0.199,
N23,Sample X335,0.065,
N24,Sample X336,0.062,
O01,Sample X337,0.079,
O02,Sample X338,0.054,
O03,Sample X339,0.176,
O04,Sample X340,0.102,
O05,Sample X341,0.182,
O06,Sample X342,0.125,
O07,Sample X343,0.226,
O08,Sample X344,0.201,
O09,Sample X345,0.251,
O10,Sample X346,0.176,
O11,Sample X347,0.113,
O12,Sample X348,0.148,
O13,Sample X349,0.173,
O14,Sample X350,0.184,
O15,Sample X351,0.193,
O16,Sample X352,0.190,
O17,Sample X353,0.184,
O18,Sample X354,0.170,
O19,Sample X355,0.210,
O20,Sample X356,0.176,
O21,Sample X357,0.164,
O22,Sample X358,0.195,
O23,Sample X359,0.054,
O24,Sample X360,0.056,
P01,Sample X361,0.077,
P02,Sample X362,0.060,
P03,Sample X363,0.110,
P04,Sample X364,0.105,
P05,Sample X365,0.124,
P06,Sample X366,0.113,
P07,Sample X367,0.143,
P08,Sample X368,0.139,
P09,Sample X369,0.129,
P10,Sample X370,0.120,
P11,Sample X371,0.104,
P12,Sample X372,0.107,
P13,Sample X373,0.218,
P14,Sample X374,0.189,
P15,Sample X375,0.193,
P16,Sample X376,0.180,
P17,Sample X377,0.196,
P18,Sample X378,0.211,
P19,Sample X379,0.190,
P20,Sample X380,0.195,
P21,Sample X381,0.202,
P22,Sample X382,0.183,
P23,Sample X383,0.055,
P24,Sample X384,0.064,
