Well,Content,Well Scan: Average (600),
A01,Sample X1,0.089,
A02,Sample X2,0.076,
A03,Sample X3,0.781,
A04,Sample X4,0.784,
A05,Sample X5,0.779,
A06,Sample X6,0.768,
A07,Sample X7,0.777,
A08,Sample X8,0.197,
A09,Sample X9,0.140,
A10,Sample X10,0.064,
A11,Sample X11,0.058,
A12,Sample X12,0.066,
A13,Sample X13,0.101,
A14,Sample X14,0.070,
A15,Sample X15,0.079,
A16,Sample X16,0.061,
A17,Sample X17,0.059,
A18,Sample X18,0.607,
A19,Sample X19,0.635,
A20,Sample X20,0.642,
A21,Sample X21,0.663,
A22,Sample X22,0.652,
A23,Sample X23,0.048,
A24,Sample X24,0.048,
B01,Sample X25,0.075,
B02,Sample X26,0.524,
B03,Sample X27,0.672,
B04,Sample X28,0.701,
B05,Sample X29,0.687,
B06,Sample X30,0.680,
B07,Sample X31,0.644,
B08,Sample X32,0.613,
B09,Sample X33,0.640,
B10,Sample X34,0.593,
B11,Sample X35,0.558,
B12,Sample X36,0.650,
B13,Sample X37,0.550,
B14,Sample X38,0.537,
B15,Sample X39,0.568,
B16,Sample X40,0.575,
B17,Sample X41,0.595,
B18,Sample X42,0.566,
B19,Sample X43,0.565,
B20,Sample X44,0.584,
B21,Sample X45,0.583,
B22,Sample X46,0.579,
B23,Sample X47,0.046,
B24,Sample X48,0.052,
C01,Sample X49,0.063,
C02,Sample X50,0.082,
C03,Sample X51,0.065,
C04,Sample X52,0.284,
C05,Sample X53,0.384,
C06,Sample X54,0.216,
C07,Sample X55,0.502,
C08,Sample X56,0.404,
C09,Sample X57,0.555,
C10,Sample X58,0.503,
C11,Sample X59,0.485,
C12,Sample X60,0.455,
C13,Sample X61,0.502,
C14,Sample X62,0.488,
C15,Sample X63,0.286,
C16,Sample X64,0.266,
C17,Sample X65,0.490,
C18,Sample X66,0.399,
C19,Sample X67,0.642,
C20,Sample X68,0.508,
C21,Sample X69,0.561,
C22,Sample X70,0.566,
C23,Sample X71,0.051,
C24,Sample X72,0.048,
D01,Sample X73,0.068,
D02,Sample X74,0.069,
D03,Sample X75,0.626,
D04,Sample X76,0.569,
D05,Sample X77,0.337,
D06,Sample X78,0.525,
D07,Sample X79,0.332,
D08,Sample X80,0.549,
D09,Sample X81,0.473,
D10,Sample X82,0.487,
D11,Sample X83,0.534,
D12,Sample X84,0.482,
D13,Sample X85,0.411,
D14,Sample X86,0.450,
D15,Sample X87,0.452,
D16,Sample X88,0.489,
D17,Sample X89,0.483,
D18,Sample X90,0.465,
D19,Sample X91,0.469,
D20,Sample X92,0.510,
D21,Sample X93,0.547,
D22,Sample X94,0.566,
D23,Sample X95,0.050,
D24,Sample X96,0.087,
E01,Sample X97,0.066,
E02,Sample X98,0.063,
E03,Sample X99,0.607,
E04,Sample X100,0.491,
E05,Sample X101,0.289,
E06,Sample X102,0.638,
E07,Sample X103,0.505,
E08,Sample X104,0.536,
E09,Sample X105,0.132,
E10,Sample X106,0.419,
E11,Sample X107,0.452,
E12,Sample X108,0.203,
E13,Sample X109,0.442,
E14,Sample X110,0.250,
E15,Sample X111,0.213,
E16,Sample X112,0.435,
E17,Sample X113,0.177,
E18,Sample X114,0.437,
E19,Sample X115,0.054,
E20,Sample X116,0.429,
E21,Sample X117,0.521,
E22,Sample X118,0.397,
E23,Sample X119,0.053,
E24,Sample X120,0.049,
F01,Sample X121,0.071,
F02,Sample X122,0.065,
F03,Sample X123,0.534,
F04,Sample X124,0.550,
F05,Sample X125,0.334,
F06,Sample X126,0.506,
F07,Sample X127,0.222,
F08,Sample X128,0.512,
F09,Sample X129,0.552,
F10,Sample X130,0.432,
F11,Sample X131,0.442,
F12,Sample X132,0.435,
F13,Sample X133,0.449,
F14,Sample X134,0.413,
F15,Sample X135,0.470,
F16,Sample X136,0.425,
F17,Sample X137,0.372,
F18,Sample X138,0.450,
F19,Sample X139,0.455,
F20,Sample X140,0.479,
F21,Sample X141,0.523,
F22,Sample X142,0.563,
F23,Sample X143,0.052,
F24,Sample X144,0.053,
G01,Sample X145,0.083,
G02,Sample X146,0.059,
G03,Sample X147,0.625,
G04,Sample X148,0.479,
G05,Sample X149,0.488,
G06,Sample X150,0.211,
G07,Sample X151,0.080,
G08,Sample X152,0.396,
G09,Sample X153,0.261,
G10,Sample X154,0.452,
G11,Sample X155,0.172,
G12,Sample X156,0.216,
G13,Sample X157,0.177,
G14,Sample X158,0.237,
G15,Sample X159,0.410,
G16,Sample X160,0.425,
G17,Sample X161,0.491,
G18,Sample X162,0.412,
G19,Sample X163,0.152,
G20,Sample X164,0.490,
G21,Sample X165,0.508,
G22,Sample X166,0.528,
G23,Sample X167,0.055,
G24,Sample X168,0.052,
H01,Sample X169,0.065,
H02,Sample X170,0.061,
H03,Sample X171,0.626,
H04,Sample X172,0.606,
H05,Sample X173,0.413,
H06,Sample X174,0.508,
H07,Sample X175,0.346,
H08,Sample X176,0.514,
H09,Sample X177,0.402,
H10,Sample X178,0.452,
H11,Sample X179,0.447,
H12,Sample X180,0.423,
H13,Sample X181,0.285,
H14,Sample X182,0.408,
H15,Sample X183,0.438,
H16,Sample X184,0.417,
H17,Sample X185,0.452,
H18,Sample X186,0.475,
H19,Sample X187,0.465,
H20,Sample X188,0.462,
H21,Sample X189,0.530,
H22,Sample X190,0.518,
H23,Sample X191,0.053,
H24,Sample X192,0.092,
I01,Sample X193,0.083,
I02,Sample X194,0.058,
I03,Sample X195,0.232,
I04,Sample X196,0.555,
I05,Sample X197,0.490,
I06,Sample X198,0.492,
I07,Sample X199,0.522,
I08,Sample X200,0.148,
I09,Sample X201,0.485,
I10,Sample X202,0.425,
I11,Sample X203,0.419,
I12,Sample X204,0.400,
I13,Sample X205,0.459,
I14,Sample X206,0.466,
I15,Sample X207,0.433,
I16,Sample X208,0.429,
I17,Sample X209,0.423,
I18,Sample X210,0.517,
I19,Sample X211,0.242,
