Well,Content,Well Scan: Average (600),
A01,Sample X1,0.081,
A02,Sample X2,0.076,
A03,Sample X3,0.688,
A04,Sample X4,0.726,
A05,Sample X5,0.709,
A06,Sample X6,0.715,
A07,Sample X7,0.720,
A08,Sample X8,0.200,
A09,Sample X9,0.092,
A10,Sample X10,0.067,
A11,Sample X11,0.060,
A12,Sample X12,0.065,
A13,Sample X13,0.102,
A14,Sample X14,0.069,
A15,Sample X15,0.078,
A16,Sample X16,0.059,
A17,Sample X17,0.057,
A18,Sample X18,0.576,
A19,Sample X19,0.618,
A20,Sample X20,0.612,
A21,Sample X21,0.650,
A22,Sample X22,0.635,
A23,Sample X23,0.049,
A24,Sample X24,0.047,
B01,Sample X25,0.073,
B02,Sample X26,0.493,
B03,Sample X27,0.647,
B04,Sample X28,0.676,
B05,Sample X29,0.657,
B06,Sample X30,0.638,
B07,Sample X31,0.598,
B08,Sample X32,0.557,
B09,Sample X33,0.583,
B10,Sample X34,0.523,
B11,Sample X35,0.513,
B12,Sample X36,0.583,
B13,Sample X37,0.502,
B14,Sample X38,0.485,
B15,Sample X39,0.511,
B16,Sample X40,0.530,
B17,Sample X41,0.544,
B18,Sample X42,0.513,
B19,Sample X43,0.524,
B20,Sample X44,0.538,
B21,Sample X45,0.545,
B22,Sample X46,0.554,
B23,Sample X47,0.049,
B24,Sample X48,0.047,
C01,Sample X49,0.064,
C02,Sample X50,0.076,
C03,Sample X51,0.066,
C04,Sample X52,0.267,
C05,Sample X53,0.361,
C06,Sample X54,0.200,
C07,Sample X55,0.444,
C08,Sample X56,0.368,
C09,Sample X57,0.486,
C10,Sample X58,0.468,
C11,Sample X59,0.454,
C12,Sample X60,0.418,
C13,Sample X61,0.476,
C14,Sample X62,0.460,
C15,Sample X63,0.280,
C16,Sample X64,0.261,
C17,Sample X65,0.458,
C18,Sample X66,0.388,
C19,Sample X67,0.586,
C20,Sample X68,0.463,
C21,Sample X69,0.498,
C22,Sample X70,0.552,
C23,Sample X71,0.048,
C24,Sample X72,0.048,
D01,Sample X73,0.067,
D02,Sample X74,0.068,
D03,Sample X75,0.603,
D04,Sample X76,0.530,
D05,Sample X77,0.316,
D06,Sample X78,0.483,
D07,Sample X79,0.330,
D08,Sample X80,0.502,
D09,Sample X81,0.437,
D10,Sample X82,0.443,
D11,Sample X83,0.531,
D12,Sample X84,0.440,
D13,Sample X85,0.372,
D14,Sample X86,0.417,
D15,Sample X87,0.428,
D16,Sample X88,0.467,
D17,Sample X89,0.457,
D18,Sample X90,0.434,
D19,Sample X91,0.442,
D20,Sample X92,0.474,
D21,Sample X93,0.512,
D22,Sample X94,0.525,
D23,Sample X95,0.053,
D24,Sample X96,0.047,
E01,Sample X97,0.062,
E02,Sample X98,0.059,
E03,Sample X99,0.587,
E04,Sample X100,0.471,
E05,Sample X101,0.288,
E06,Sample X102,0.567,
E07,Sample X103,0.468,
E08,Sample X104,0.477,
E09,Sample X105,0.150,
E10,Sample X106,0.391,
E11,Sample X107,0.428,
E12,Sample X108,0.201,
E13,Sample X109,0.410,
E14,Sample X110,0.248,
E15,Sample X111,0.221,
E16,Sample X112,0.412,
E17,Sample X113,0.175,
E18,Sample X114,0.404,
E19,Sample X115,0.055,
E20,Sample X116,0.397,
E21,Sample X117,0.522,
E22,Sample X118,0.371,
E23,Sample X119,0.060,
E24,Sample X120,0.053,
F01,Sample X121,0.070,
F02,Sample X122,0.064,
F03,Sample X123,0.554,
F04,Sample X124,0.510,
F05,Sample X125,0.328,
F06,Sample X126,0.464,
F07,Sample X127,0.218,
F08,Sample X128,0.477,
F09,Sample X129,0.558,
F10,Sample X130,0.399,
F11,Sample X131,0.421,
F12,Sample X132,0.415,
F13,Sample X133,0.426,
F14,Sample X134,0.392,
F15,Sample X135,0.445,
F16,Sample X136,0.400,
F17,Sample X137,0.351,
F18,Sample X138,0.421,
F19,Sample X139,0.424,
F20,Sample X140,0.448,
F21,Sample X141,0.488,
F22,Sample X142,0.515,
F23,Sample X143,0.060,
F24,Sample X144,0.055,
G01,Sample X145,0.080,
G02,Sample X146,0.058,
G03,Sample X147,0.568,
G04,Sample X148,0.485,
G05,Sample X149,0.375,
G06,Sample X150,0.204,
G07,Sample X151,0.083,
G08,Sample X152,0.404,
G09,Sample X153,0.254,
G10,Sample X154,0.425,
G11,Sample X155,0.160,
G12,Sample X156,0.210,
G13,Sample X157,0.184,
G14,Sample X158,0.229,
G15,Sample X159,0.398,
G16,Sample X160,0.417,
G17,Sample X161,0.463,
G18,Sample X162,0.388,
G19,Sample X163,0.150,
G20,Sample X164,0.465,
G21,Sample X165,0.468,
G22,Sample X166,0.493,
G23,Sample X167,0.060,
G24,Sample X168,0.056,
H01,Sample X169,0.062,
H02,Sample X170,0.061,
H03,Sample X171,0.616,
H04,Sample X172,0.546,
H05,Sample X173,0.364,
H06,Sample X174,0.467,
H07,Sample X175,0.359,
H08,Sample X176,0.477,
H09,Sample X177,0.380,
H10,Sample X178,0.427,
H11,Sample X179,0.431,
H12,Sample X180,0.407,
H13,Sample X181,0.292,
H14,Sample X182,0.388,
H15,Sample X183,0.408,
H16,Sample X184,0.394,
H17,Sample X185,0.422,
H18,Sample X186,0.442,
H19,Sample X187,0.429,
H20,Sample X188,0.437,
H21,Sample X189,0.483,
H22,Sample X190,0.476,
H23,Sample X191,0.057,
H24,Sample X192,0.093,
I01,Sample X193,0.082,
I02,Sample X194,0.058,
I03,Sample X195,0.209,
I04,Sample X196,0.518,
I05,Sample X197,0.442,
I06,Sample X198,0.453,
I07,Sample X199,0.502,
I08,Sample X200,0.144,
I09,Sample X201,0.464,
I10,Sample X202,0.411,
I11,Sample X203,0.399,
I12,Sample X204,0.388,
I13,Sample X205,0.440,
I14,Sample X206,0.443,
I15,Sample X207,0.408,
I16,Sample X208,0.408,
I17,Sample X209,0.382,
I18,Sample X210,0.483,
I19,Sample X211,0.233,
I20,Sample X212,0.489,
I21,Sample X213,0.198,
I22,Sample X214,0.310,
I23,Sample X215,0.587,
I24,Sample X216,0.048,
J01,Sample X217,0.066,
J02,Sample X218,0.059,
J03,Sample X219,0.557,
J04,Sample X220,0.534,
J05,Sample X221,0.405,
J06,Sample X222,0.500,
J07,Sample X223,0.479,
J08,Sample X224,0.509,
J09,Sample X225,0.411,
J10,Sample X226,0.435,
J11,Sample X227,0.255,
J12,Sample X228,0.398,
J13,Sample X229,0.201,
J14,Sample X230,0.402,
J15,Sample X231,0.056,
J16,Sample X232,0.407,
J17,Sample X233,0.324,
J18,Sample X234,0.400,
J19,Sample X235,0.150,
J20,Sample X236,0.505,
J21,Sample X237,0.196,
J22,Sample X238,0.536,
J23,Sample X239,0.047,
J24,Sample X240,0.049,
K01,Sample X241,0.064,
K02,Sample X242,0.065,
K03,Sample X243,0.526,
K04,Sample X244,0.332,
K05,Sample X245,0.598,
K06,Sample X246,0.514,
K07,Sample X247,0.440,
K08,Sample X248,0.455,
K09,Sample X249,0.515,
K10,Sample X250,0.406,
K11,Sample X251,0.311,
K12,Sample X252,0.390,
K13,Sample X253,0.384,
K14,Sample X254,0.398,
K15,Sample X255,0.217,
K16,Sample X256,0.390,
K17,Sample X257,0.376,
K18,Sample X258,0.479,
K19,Sample X259,0.137,
K20,Sample X260,0.514,
K21,Sample X261,0.507,
K22,Sample X262,0.506,
K23,Sample X263,0.055,
K24,Sample X264,0.051,
L01,Sample X265,0.056,
L02,Sample X266,0.055,
L03,Sample X267,0.180,
L04,Sample X268,0.586,
L05,Sample X269,0.523,
L06,Sample X270,0.492,
L07,Sample X271,0.446,
L08,Sample X272,0.500,
L09,Sample X273,0.464,
L10,Sample X274,0.419,
L11,Sample X275,0.420,
L12,Sample X276,0.404,
L13,Sample X277,0.326,
L14,Sample X278,0.416,
L15,Sample X279,0.410,
L16,Sample X280,0.399,
L17,Sample X281,0.420,
L18,Sample X282,0.437,
L19,Sample X283,0.441,
L20,Sample X284,0.480,
L21,Sample X285,0.473,
L22,Sample X286,0.537,
L23,Sample X287,0.048,
L24,Sample X288,0.050,
M01,Sample X289,0.057,
M02,Sample X290,0.108,
M03,Sample X291,0.557,
M04,Sample X292,0.584,
M05,Sample X293,0.558,
M06,Sample X294,0.526,
M07,Sample X295,0.606,
M08,Sample X296,0.515,
M09,Sample X297,0.464,
M10,Sample X298,0.442,
M11,Sample X299,0.428,
M12,Sample X300,0.382,
M13,Sample X301,0.407,
M14,Sample X302,0.436,
M15,Sample X303,0.435,
M16,Sample X304,0.453,
M17,Sample X305,0.307,
M18,Sample X306,0.483,
M19,Sample X307,0.438,
M20,Sample X308,0.470,
M21,Sample X309,0.182,
M22,Sample X310,0.194,
M23,Sample X311,0.046,
M24,Sample X312,0.046,
N01,Sample X313,0.081,
N02,Sample X314,0.052,
N03,Sample X315,0.648,
N04,Sample X316,0.625,
N05,Sample X317,0.600,
N06,Sample X318,0.548,
N07,Sample X319,0.547,
N08,Sample X320,0.519,
N09,Sample X321,0.455,
N10,Sample X322,0.465,
N11,Sample X323,0.443,
N12,Sample X324,0.433,
N13,Sample X325,0.468,
N14,Sample X326,0.455,
N15,Sample X327,0.428,
N16,Sample X328,0.435,
N17,Sample X329,0.476,
N18,Sample X330,0.484,
N19,Sample X331,0.470,
N20,Sample X332,0.547,
N21,Sample X333,0.634,
N22,Sample X334,0.541,
N23,Sample X335,0.048,
N24,Sample X336,0.047,
O01,Sample X337,0.088,
O02,Sample X338,0.051,
O03,Sample X339,0.588,
O04,Sample X340,0.648,
O05,Sample X341,0.591,
O06,Sample X342,0.602,
O07,Sample X343,0.565,
O08,Sample X344,0.557,
O09,Sample X345,0.520,
O10,Sample X346,0.511,
O11,Sample X347,0.469,
O12,Sample X348,0.459,
O13,Sample X349,0.480,
O14,Sample X350,0.487,
O15,Sample X351,0.465,
O16,Sample X352,0.475,
O17,Sample X353,0.494,
O18,Sample X354,0.520,
O19,Sample X355,0.530,
O20,Sample X356,0.529,
O21,Sample X357,0.532,
O22,Sample X358,0.619,
O23,Sample X359,0.045,
O24,Sample X360,0.046,
P01,Sample X361,0.087,
P02,Sample X362,0.059,
P03,Sample X363,0.213,
P04,Sample X364,0.205,
P05,Sample X365,0.172,
P06,Sample X366,0.128,
P07,Sample X367,0.085,
P08,Sample X368,0.508,
P09,Sample X369,0.359,
P10,Sample X370,0.238,
P11,Sample X371,0.121,
P12,Sample X372,0.081,
P13,Sample X373,0.488,
P14,Sample X374,0.494,
P15,Sample X375,0.499,
P16,Sample X376,0.507,
P17,Sample X377,0.510,
P18,Sample X378,0.547,
P19,Sample X379,0.557,
P20,Sample X380,0.606,
P21,Sample X381,0.594,
P22,Sample X382,0.582,
P23,Sample X383,0.055,
P24,Sample X384,0.046,
