Well,Content,Well Scan: Average (600),
A01,Sample X1,0.072,
A02,Sample X2,0.068,
A03,Sample X3,0.675,
A04,Sample X4,0.696,
A05,Sample X5,0.728,
A06,Sample X6,0.746,
A07,Sample X7,0.750,
A08,Sample X8,0.139,
A09,Sample X9,0.089,
A10,Sample X10,0.066,
A11,Sample X11,0.064,
A12,Sample X12,0.064,
A13,Sample X13,0.105,
A14,Sample X14,0.070,
A15,Sample X15,0.082,
A16,Sample X16,0.063,
A17,Sample X17,0.063,
A18,Sample X18,0.506,
A19,Sample X19,0.492,
A20,Sample X20,0.549,
A21,Sample X21,0.541,
A22,Sample X22,0.545,
A23,Sample X23,0.053,
A24,Sample X24,0.046,
B01,Sample X25,0.068,
B02,Sample X26,0.498,
B03,Sample X27,0.595,
B04,Sample X28,0.657,
B05,Sample X29,0.618,
B06,Sample X30,0.642,
B07,Sample X31,0.579,
B08,Sample X32,0.597,
B09,Sample X33,0.584,
B10,Sample X34,0.516,
B11,Sample X35,0.529,
B12,Sample X36,0.653,
B13,Sample X37,0.520,
B14,Sample X38,0.522,
B15,Sample X39,0.526,
B16,Sample X40,0.547,
B17,Sample X41,0.568,
B18,Sample X42,0.478,
B19,Sample X43,0.508,
B20,Sample X44,0.516,
B21,Sample X45,0.466,
B22,Sample X46,0.453,
B23,Sample X47,0.054,
B24,Sample X48,0.057,
C01,Sample X49,0.062,
C02,Sample X50,0.071,
C03,Sample X51,0.064,
C04,Sample X52,0.248,
C05,Sample X53,0.300,
C06,Sample X54,0.157,
C07,Sample X55,0.382,
C08,Sample X56,0.304,
C09,Sample X57,0.454,
C10,Sample X58,0.467,
C11,Sample X59,0.506,
C12,Sample X60,0.484,
C13,Sample X61,0.551,
C14,Sample X62,0.506,
C15,Sample X63,0.268,
C16,Sample X64,0.216,
C17,Sample X65,0.466,
C18,Sample X66,0.345,
C19,Sample X67,0.497,
C20,Sample X68,0.446,
C21,Sample X69,0.422,
C22,Sample X70,0.431,
C23,Sample X71,0.057,
C24,Sample X72,0.053,
D01,Sample X73,0.064,
D02,Sample X74,0.066,
D03,Sample X75,0.583,
D04,Sample X76,0.593,
D05,Sample X77,0.267,
D06,Sample X78,0.560,
D07,Sample X79,0.334,
D08,Sample X80,0.562,
D09,Sample X81,0.413,
D10,Sample X82,0.501,
D11,Sample X83,0.503,
D12,Sample X84,0.510,
D13,Sample X85,0.372,
D14,Sample X86,0.482,
D15,Sample X87,0.522,
D16,Sample X88,0.606,
D17,Sample X89,0.506,
D18,Sample X90,0.419,
D19,Sample X91,0.395,
D20,Sample X92,0.453,
D21,Sample X93,0.438,
D22,Sample X94,0.422,
D23,Sample X95,0.064,
D24,Sample X96,0.054,
E01,Sample X97,0.059,
E02,Sample X98,0.060,
E03,Sample X99,0.554,
E04,Sample X100,0.367,
E05,Sample X101,0.285,
E06,Sample X102,0.372,
E07,Sample X103,0.458,
E08,Sample X104,0.469,
E09,Sample X105,0.214,
E10,Sample X106,0.444,
E11,Sample X107,0.511,
E12,Sample X108,0.179,
E13,Sample X109,0.430,
E14,Sample X110,0.206,
E15,Sample X111,0.200,
E16,Sample X112,0.478,
E17,Sample X113,0.194,
E18,Sample X114,0.366,
E19,Sample X115,0.055,
E20,Sample X116,0.298,
E21,Sample X117,0.448,
E22,Sample X118,0.325,
E23,Sample X119,0.068,
E24,Sample X120,0.057,
F01,Sample X121,0.064,
F02,Sample X122,0.061,
F03,Sample X123,0.520,
F04,Sample X124,0.584,
F05,Sample X125,0.332,
F06,Sample X126,0.504,
F07,Sample X127,0.255,
F08,Sample X128,0.533,
F09,Sample X129,0.603,
F10,Sample X130,0.455,
F11,Sample X131,0.475,
F12,Sample X132,0.509,
F13,Sample X133,0.480,
F14,Sample X134,0.455,
F15,Sample X135,0.564,
F16,Sample X136,0.460,
F17,Sample X137,0.381,
F18,Sample X138,0.420,
F19,Sample X139,0.421,
F20,Sample X140,0.468,
F21,Sample X141,0.533,
F22,Sample X142,0.455,
F23,Sample X143,0.069,
F24,Sample X144,0.065,
G01,Sample X145,0.075,
G02,Sample X146,0.058,
G03,Sample X147,0.533,
G04,Sample X148,0.466,
G05,Sample X149,0.425,
G06,Sample X150,0.218,
G07,Sample X151,0.096,
G08,Sample X152,0.408,
G09,Sample X153,0.270,
G10,Sample X154,0.477,
G11,Sample X155,0.125,
G12,Sample X156,0.162,
G13,Sample X157,0.255,
G14,Sample X158,0.243,
G15,Sample X159,0.469,
G16,Sample X160,0.463,
G17,Sample X161,0.551,
G18,Sample X162,0.411,
G19,Sample X163,0.140,
G20,Sample X164,0.480,
G21,Sample X165,0.454,
G22,Sample X166,0.442,
G23,Sample X167,0.071,
G24,Sample X168,0.066,
H01,Sample X169,0.060,
H02,Sample X170,0.059,
H03,Sample X171,0.610,
H04,Sample X172,0.612,
H05,Sample X173,0.451,
H06,Sample X174,0.517,
H07,Sample X175,0.453,
H08,Sample X176,0.546,
H09,Sample X177,0.310,
H10,Sample X178,0.499,
H11,Sample X179,0.496,
H12,Sample X180,0.481,
H13,Sample X181,0.333,
H14,Sample X182,0.431,
H15,Sample X183,0.449,
H16,Sample X184,0.471,
H17,Sample X185,0.436,
H18,Sample X186,0.403,
H19,Sample X187,0.420,
H20,Sample X188,0.459,
H21,Sample X189,0.428,
H22,Sample X190,0.393,
H23,Sample X191,0.067,
H24,Sample X192,0.099,
I01,Sample X193,0.078,
I02,Sample X194,0.057,
I03,Sample X195,0.158,
I04,Sample X196,0.541,
I05,Sample X197,0.572,
I06,Sample X198,0.490,
I07,Sample X199,0.506,
I08,Sample X200,0.123,
I09,Sample X201,0.529,
I10,Sample X202,0.502,
I11,Sample X203,0.332,
I12,Sample X204,0.444,
I13,Sample X205,0.597,
I14,Sample X206,0.620,
I15,Sample X207,0.474,
I16,Sample X208,0.440,
I17,Sample X209,0.401,
I18,Sample X210,0.483,
I19,Sample X211,0.274,
I20,Sample X212,0.541,
I21,Sample X213,0.157,
I22,Sample X214,0.302,
I23,Sample X215,0.184,
I24,Sample X216,0.057,
J01,Sample X217,0.065,
J02,Sample X218,0.060,
J03,Sample X219,0.543,
J04,Sample X220,0.572,
J05,Sample X221,0.365,
J06,Sample X222,0.559,
J07,Sample X223,0.523,
J08,Sample X224,0.553,
J09,Sample X225,0.481,
J10,Sample X226,0.501,
J11,Sample X227,0.315,
J12,Sample X228,0.467,
J13,Sample X229,0.085,
J14,Sample X230,0.464,
J15,Sample X231,0.058,
J16,Sample X232,0.465,
J17,Sample X233,0.377,
J18,Sample X234,0.381,
J19,Sample X235,0.112,
J20,Sample X236,0.489,
J21,Sample X237,0.153,
J22,Sample X238,0.442,
J23,Sample X239,0.053,
J24,Sample X240,0.059,
K01,Sample X241,0.063,
K02,Sample X242,0.057,
K03,Sample X243,0.534,
K04,Sample X244,0.324,
K05,Sample X245,0.684,
K06,Sample X246,0.537,
K07,Sample X247,0.445,
K08,Sample X248,0.525,
K09,Sample X249,0.560,
K10,Sample X250,0.475,
K11,Sample X251,0.283,
K12,Sample X252,0.476,
K13,Sample X253,0.455,
K14,Sample X254,0.425,
K15,Sample X255,0.203,
K16,Sample X256,0.424,
K17,Sample X257,0.386,
K18,Sample X258,0.429,
K19,Sample X259,0.099,
K20,Sample X260,0.499,
K21,Sample X261,0.449,
K22,Sample X262,0.436,
K23,Sample X263,0.061,
K24,Sample X264,0.055,
L01,Sample X265,0.054,
L02,Sample X266,0.055,
L03,Sample X267,0.104,
L04,Sample X268,0.587,
L05,Sample X269,0.544,
L06,Sample X270,0.544,
L07,Sample X271,0.490,
L08,Sample X272,0.551,
L09,Sample X273,0.506,
L10,Sample X274,0.464,
L11,Sample X275,0.437,
L12,Sample X276,0.445,
L13,Sample X277,0.372,
L14,Sample X278,0.434,
L15,Sample X279,0.454,
L16,Sample X280,0.430,
L17,Sample X281,0.417,
L18,Sample X282,0.409,
L19,Sample X283,0.425,
L20,Sample X284,0.430,
L21,Sample X285,0.472,
L22,Sample X286,0.437,
L23,Sample X287,0.054,
L24,Sample X288,0.053,
M01,Sample X289,0.055,
M02,Sample X290,0.049,
M03,Sample X291,0.499,
M04,Sample X292,0.560,
M05,Sample X293,0.582,
M06,Sample X294,0.488,
M07,Sample X295,0.562,
M08,Sample X296,0.513,
M09,Sample X297,0.473,
M10,Sample X298,0.471,
M11,Sample X299,0.431,
M12,Sample X300,0.419,
M13,Sample X301,0.325,
M14,Sample X302,0.502,
M15,Sample X303,0.516,
M16,Sample X304,0.518,
M17,Sample X305,0.255,
M18,Sample X306,0.469,
M19,Sample X307,0.346,
M20,Sample X308,0.454,
M21,Sample X309,0.118,
M22,Sample X310,0.163,
M23,Sample X311,0.050,
M24,Sample X312,0.045,
N01,Sample X313,0.076,
N02,Sample X314,0.050,
N03,Sample X315,0.497,
N04,Sample X316,0.590,
N05,Sample X317,0.571,
N06,Sample X318,0.513,
N07,Sample X319,0.532,
N08,Sample X320,0.508,
N09,Sample X321,0.475,
N10,Sample X322,0.431,
N11,Sample X323,0.407,
N12,Sample X324,0.411,
N13,Sample X325,0.522,
N14,Sample X326,0.449,
N15,Sample X327,0.433,
N16,Sample X328,0.416,
N17,Sample X329,0.408,
N18,Sample X330,0.389,
N19,Sample X331,0.392,
N20,Sample X332,0.493,
N21,Sample X333,0.624,
N22,Sample X334,0.429,
N23,Sample X335,0.049,
N24,Sample X336,0.056,
O01,Sample X337,0.082,
O02,Sample X338,0.052,
O03,Sample X339,0.555,
O04,Sample X340,0.580,
O05,Sample X341,0.546,
O06,Sample X342,0.608,
O07,Sample X343,0.515,
