Well,Content,Well Scan: Average (600),
A01,Sample X1,0.080,
A02,Sample X2,0.070,
A03,Sample X3,0.157,
A04,Sample X4,0.136,
A05,Sample X5,0.152,
A06,Sample X6,0.113,
A07,Sample X7,0.118,
A08,Sample X8,0.115,
A09,Sample X9,0.102,
A10,Sample X10,0.124,
A11,Sample X11,0.093,
A12,Sample X12,0.122,
A13,Sample X13,0.120,
A14,Sample X14,0.130,
A15,Sample X15,0.112,
A16,Sample X16,0.132,
A17,Sample X17,0.114,
A18,Sample X18,0.157,
A19,Sample X19,0.182,
A20,Sample X20,0.141,
A21,Sample X21,0.149,
A22,Sample X22,0.147,
A23,Sample X23,0.062,
A24,Sample X24,0.060,
B01,Sample X25,0.055,
B02,Sample X26,0.065,
B03,Sample X27,0.139,
B04,Sample X28,0.122,
B05,Sample X29,0.137,
B06,Sample X30,0.161,
B07,Sample X31,0.143,
B08,Sample X32,0.172,
B09,Sample X33,0.158,
B10,Sample X34,0.161,
B11,Sample X35,0.147,
B12,Sample X36,0.170,
B13,Sample X37,0.167,
B14,Sample X38,0.170,
B15,Sample X39,0.171,
B16,Sample X40,0.177,
B17,Sample X41,0.177,
B18,Sample X42,0.161,
B19,Sample X43,0.176,
B20,Sample X44,0.153,
B21,Sample X45,0.160,
B22,Sample X46,0.156,
B23,Sample X47,0.066,
B24,Sample X48,0.082,
C01,Sample X49,0.059,
C02,Sample X50,0.055,
C03,Sample X51,0.076,
C04,Sample X52,0.079,
C05,Sample X53,0.135,
C06,Sample X54,0.113,
C07,Sample X55,0.162,
C08,Sample X56,0.115,
C09,Sample X57,0.167,
C10,Sample X58,0.159,
C11,Sample X59,0.169,
C12,Sample X60,0.147,
C13,Sample X61,0.155,
C14,Sample X62,0.140,
C15,Sample X63,0.153,
C16,Sample X64,0.169,
C17,Sample X65,0.113,
C18,Sample X66,0.162,
C19,Sample X67,0.095,
C20,Sample X68,0.139,
C21,Sample X69,0.162,
C22,Sample X70,0.133,
C23,Sample X71,0.061,
C24,Sample X72,0.062,
D01,Sample X73,0.055,
D02,Sample X74,0.052,
D03,Sample X75,0.183,
D04,Sample X76,0.134,
D05,Sample X77,0.128,
D06,Sample X78,0.136,
D07,Sample X79,0.128,
D08,Sample X80,0.176,
D09,Sample X81,0.133,
D10,Sample X82,0.148,
D11,Sample X83,0.140,
D12,Sample X84,0.167,
D13,Sample X85,0.116,
D14,Sample X86,0.160,
D15,Sample X87,0.148,
D16,Sample X88,0.175,
D17,Sample X89,0.174,
D18,Sample X90,0.156,
D19,Sample X91,0.152,
D20,Sample X92,0.171,
D21,Sample X93,0.139,
D22,Sample X94,0.146,
D23,Sample X95,0.056,
D24,Sample X96,0.065,
E01,Sample X97,0.059,
E02,Sample X98,0.059,
E03,Sample X99,0.156,
E04,Sample X100,0.125,
E05,Sample X101,0.109,
E06,Sample X102,0.122,
E07,Sample X103,0.130,
E08,Sample X104,0.174,
E09,Sample X105,0.129,
E10,Sample X106,0.093,
E11,Sample X107,0.140,
E12,Sample X108,0.114,
E13,Sample X109,0.149,
E14,Sample X110,0.135,
E15,Sample X111,0.079,
E16,Sample X112,0.157,
E17,Sample X113,0.138,
E18,Sample X114,0.142,
E19,Sample X115,0.111,
E20,Sample X116,0.144,
E21,Sample X117,0.127,
E22,Sample X118,0.119,
E23,Sample X119,0.074,
E24,Sample X120,0.072,
F01,Sample X121,0.069,
F02,Sample X122,0.056,
F03,Sample X123,0.098,
F04,Sample X124,0.152,
F05,Sample X125,0.111,
F06,Sample X126,0.159,
F07,Sample X127,0.117,
F08,Sample X128,0.162,
F09,Sample X129,0.097,
F10,Sample X130,0.160,
F11,Sample X131,0.150,
F12,Sample X132,0.178,
F13,Sample X133,0.156,
F14,Sample X134,0.166,
F15,Sample X135,0.171,
F16,Sample X136,0.162,
F17,Sample X137,0.188,
F18,Sample X138,0.187,
F19,Sample X139,0.166,
F20,Sample X140,0.173,
F21,Sample X141,0.164,
F22,Sample X142,0.147,
F23,Sample X143,0.076,
F24,Sample X144,0.091,
G01,Sample X145,0.081,
G02,Sample X146,0.063,
G03,Sample X147,0.148,
G04,Sample X148,0.121,
G05,Sample X149,0.143,
G06,Sample X150,0.115,
G07,Sample X151,0.115,
G08,Sample X152,0.145,
G09,Sample X153,0.144,
G10,Sample X154,0.161,
G11,Sample X155,0.134,
G12,Sample X156,0.144,
G13,Sample X157,0.135,
G14,Sample X158,0.102,
G15,Sample X159,0.147,
G16,Sample X160,0.165,
G17,Sample X161,0.183,
G18,Sample X162,0.152,
G19,Sample X163,0.125,
G20,Sample X164,0.154,
G21,Sample X165,0.168,
G22,Sample X166,0.164,
G23,Sample X167,0.066,
G24,Sample X168,0.083,
H01,Sample X169,0.055,
H02,Sample X170,0.055,
H03,Sample X171,0.113,
H04,Sample X172,0.143,
H05,Sample X173,0.200,
H06,Sample X174,0.159,
H07,Sample X175,0.143,
H08,Sample X176,0.168,
H09,Sample X177,0.150,
H10,Sample X178,0.156,
H11,Sample X179,0.187,
H12,Sample X180,0.200,
H13,Sample X181,0.178,
H14,Sample X182,0.175,
H15,Sample X183,0.149,
H16,Sample X184,0.166,
H17,Sample X185,0.171,
H18,Sample X186,0.157,
H19,Sample X187,0.099,
H20,Sample X188,0.179,
H21,Sample X189,0.159,
H22,Sample X190,0.151,
H23,Sample X191,0.061,
H24,Sample X192,0.086,
I01,Sample X193,0.064,
I02,Sample X194,0.055,
I03,Sample X195,0.129,
I04,Sample X196,0.149,
I05,Sample X197,0.169,
I06,Sample X198,0.142,
I07,Sample X199,0.104,
I08,Sample X200,0.122,
I09,Sample X201,0.155,
I10,Sample X202,0.160,
I11,Sample X203,0.151,
I12,Sample X204,0.170,
I13,Sample X205,0.173,
I14,Sample X206,0.249,
I15,Sample X207,0.163,
I16,Sample X208,0.164,
I17,Sample X209,0.134,
I18,Sample X210,0.157,
I19,Sample X211,0.203,
I20,Sample X212,0.118,
I21,Sample X213,0.123,
I22,Sample X214,0.112,
I23,Sample X215,0.068,
I24,Sample X216,0.075,
J01,Sample X217,0.056,
J02,Sample X218,0.050,
J03,Sample X219,0.143,
J04,Sample X220,0.148,
J05,Sample X221,0.231,
J06,Sample X222,0.156,
J07,Sample X223,0.157,
J08,Sample X224,0.174,
J09,Sample X225,0.127,
J10,Sample X226,0.161,
J11,Sample X227,0.127,
J12,Sample X228,0.189,
J13,Sample X229,0.112,
J14,Sample X230,0.166,
J15,Sample X231,0.096,
J16,Sample X232,0.166,
J17,Sample X233,0.161,
J18,Sample X234,0.155,
J19,Sample X235,0.152,
J20,Sample X236,0.163,
J21,Sample X237,0.119,
J22,Sample X238,0.149,
J23,Sample X239,0.058,
J24,Sample X240,0.058,
K01,Sample X241,0.056,
K02,Sample X242,0.058,
K03,Sample X243,0.161,
K04,Sample X244,0.197,
K05,Sample X245,0.150,
K06,Sample X246,0.138,
K07,Sample X247,0.143,
K08,Sample X248,0.170,
K09,Sample X249,0.133,
K10,Sample X250,0.131,
K11,Sample X251,0.164,
K12,Sample X252,0.168,
K13,Sample X253,0.169,
K14,Sample X254,0.164,
K15,Sample X255,0.131,
K16,Sample X256,0.133,
K17,Sample X257,0.186,
K18,Sample X258,0.159,
K19,Sample X259,0.138,
K20,Sample X260,0.163,
K21,Sample X261,0.136,
K22,Sample X262,0.132,
K23,Sample X263,0.069,
K24,Sample X264,0.060,
L01,Sample X265,0.060,
L02,Sample X266,0.052,
L03,Sample X267,0.141,
L04,Sample X268,0.146,
L05,Sample X269,0.160,
L06,Sample X270,0.159,
L07,Sample X271,0.137,
L08,Sample X272,0.146,
L09,Sample X273,0.172,
L10,Sample X274,0.155,
L11,Sample X275,0.198,
L12,Sample X276,0.356,
L13,Sample X277,0.116,
L14,Sample X278,0.161,
L15,Sample X279,0.152,
L16,Sample X280,0.153,
L17,Sample X281,0.172,
L18,Sample X282,0.159,
L19,Sample X283,0.135,
L20,Sample X284,0.150,
L21,Sample X285,0.163,
L22,Sample X286,0.140,
L23,Sample X287,0.053,
L24,Sample X288,0.062,
M01,Sample X289,0.051,
M02,Sample X290,0.052,
M03,Sample X291,0.147,
M04,Sample X292,0.123,
M05,Sample X293,0.106,
M06,Sample X294,0.163,
M07,Sample X295,0.164,
M08,Sample X296,0.144,
M09,Sample X297,0.168,
M10,Sample X298,0.157,
M11,Sample X299,0.188,
M12,Sample X300,0.152,
M13,Sample X301,0.098,
M14,Sample X302,0.147,
M15,Sample X303,0.151,
M16,Sample X304,0.163,
M17,Sample X305,0.150,
M18,Sample X306,0.122,
M19,Sample X307,0.146,
M20,Sample X308,0.152,
M21,Sample X309,0.104,
M22,Sample X310,0.119,
M23,Sample X311,0.054,
M24,Sample X312,0.059,
N01,Sample X313,0.053,
N02,Sample X314,0.056,
N03,Sample X315,0.130,
N04,Sample X316,0.144,
N05,Sample X317,0.162,
N06,Sample X318,0.194,
N07,Sample X319,0.160,
N08,Sample X320,0.168,
N09,Sample X321,0.174,
N10,Sample X322,0.157,
N11,Sample X323,0.144,
N12,Sample X324,0.150,
N13,Sample X325,0.156,
N14,Sample X326,0.144,
N15,Sample X327,0.167,
N16,Sample X328,0.146,
N17,Sample X329,0.163,
N18,Sample X330,0.150,
N19,Sample X331,0.140,
N20,Sample X332,0.151,
N21,Sample X333,0.148,
N22,Sample X334,0.141,
N23,Sample X335,0.050,
N24,Sample X336,0.062,
O01,Sample X337,0.052,
O02,Sample X338,0.060,
O03,Sample X339,0.118,
O04,Sample X340,0.144,
O05,Sample X341,0.157,
O06,Sample X342,0.133,
O07,Sample X343,0.142,
O08,Sample X344,0.144,
O09,Sample X345,0.169,
O10,Sample X346,0.144,
O11,Sample X347,0.153,
O12,Sample X348,0.144,
O13,Sample X349,0.151,
O14,Sample X350,0.137,
O15,Sample X351,0.155,
O16,Sample X352,0.143,
O17,Sample X353,0.154,
O18,Sample X354,0.155,
O19,Sample X355,0.149,
O20,Sample X356,0.147,
O21,Sample X357,0.133,
O22,Sample X358,0.130,
O23,Sample X359,0.052,
O24,Sample X360,0.061,
P01,Sample X361,0.064,
P02,Sample X362,0.057,
P03,Sample X363,0.105,
P04,Sample X364,0.092,
P05,Sample X365,0.106,
P06,Sample X366,0.117,
P07,Sample X367,0.132,
P08,Sample X368,0.139,
P09,Sample X369,0.148,
P10,Sample X370,0.115,
P11,Sample X371,0.107,
P12,Sample X372,0.101,
P13,Sample X373,0.153,
P14,Sample X374,0.151,
P15,Sample X375,0.233,
P16,Sample X376,0.149,
P17,Sample X377,0.151,
P18,Sample X378,0.157,
P19,Sample X379,0.154,
P20,Sample X380,0.147,
P21,Sample X381,0.149,
P22,Sample X382,0.136,
P23,Sample X383,0.051,
P24,Sample X384,0.048,
