Well,Content,Well Scan: Average (600),
A01,Sample X1,0.055,
A02,Sample X2,0.056,
A03,Sample X3,0.085,
A04,Sample X4,0.074,
A05,Sample X5,0.088,
A06,Sample X6,0.072,
A07,Sample X7,0.077,
A08,Sample X8,0.088,
A09,Sample X9,0.078,
A10,Sample X10,0.104,
A11,Sample X11,0.075,
A12,Sample X12,0.100,
A13,Sample X13,0.089,
A14,Sample X14,0.094,
A15,Sample X15,0.083,
A16,Sample X16,0.093,
A17,Sample X17,0.089,
A18,Sample X18,0.090,
A19,Sample X19,0.097,
A20,Sample X20,0.078,
A21,Sample X21,0.091,
A22,Sample X22,0.084,
A23,Sample X23,0.053,
A24,Sample X24,0.064,
B01,Sample X25,0.054,
B02,Sample X26,0.065,
B03,Sample X27,0.077,
B04,Sample X28,0.069,
B05,Sample X29,0.071,
B06,Sample X30,0.085,
B07,Sample X31,0.075,
B08,Sample X32,0.088,
B09,Sample X33,0.089,
B10,Sample X34,0.078,
B11,Sample X35,0.090,
B12,Sample X36,0.099,
B13,Sample X37,0.079,
B14,Sample X38,0.086,
B15,Sample X39,0.084,
B16,Sample X40,0.096,
B17,Sample X41,0.101,
B18,Sample X42,0.083,
B19,Sample X43,0.092,
B20,Sample X44,0.089,
B21,Sample X45,0.082,
B22,Sample X46,0.089,
B23,Sample X47,0.055,
B24,Sample X48,0.072,
C01,Sample X49,0.056,
C02,Sample X50,0.051,
C03,Sample X51,0.077,
C04,Sample X52,0.075,
C05,Sample X53,0.075,
C06,Sample X54,0.076,
C07,Sample X55,0.084,
C08,Sample X56,0.095,
C09,Sample X57,0.095,
C10,Sample X58,0.078,
C11,Sample X59,0.083,
C12,Sample X60,0.082,
C13,Sample X61,0.068,
C14,Sample X62,0.085,
C15,Sample X63,0.072,
C16,Sample X64,0.092,
C17,Sample X65,0.097,
C18,Sample X66,0.085,
C19,Sample X67,0.078,
C20,Sample X68,0.082,
C21,Sample X69,0.093,
C22,Sample X70,0.081,
C23,Sample X71,0.054,
C24,Sample X72,0.053,
D01,Sample X73,0.055,
D02,Sample X74,0.055,
D03,Sample X75,0.110,
D04,Sample X76,0.092,
D05,Sample X77,0.081,
D06,Sample X78,0.076,
D07,Sample X79,0.087,
D08,Sample X80,0.105,
