Well,Content,Well Scan: Average (600),
A01,Sample X1,0.211,
A02,Sample X2,0.064,
A03,Sample X3,0.218,
A04,Sample X4,0.194,
A05,Sample X5,0.208,
A06,Sample X6,0.153,
A07,Sample X7,0.128,
A08,Sample X8,0.126,
A09,Sample X9,0.109,
A10,Sample X10,0.127,
A11,Sample X11,0.099,
A12,Sample X12,0.124,
A13,Sample X13,0.117,
A14,Sample X14,0.129,
A15,Sample X15,0.110,
A16,Sample X16,0.121,
A17,Sample X17,0.106,
A18,Sample X18,0.216,
A19,Sample X19,0.233,
A20,Sample X20,0.200,
A21,Sample X21,0.204,
A22,Sample X22,0.219,
A23,Sample X23,0.056,
A24,Sample X24,0.061,
B01,Sample X25,0.061,
B02,Sample X26,0.066,
B03,Sample X27,0.191,
B04,Sample X28,0.184,
B05,Sample X29,0.195,
B06,Sample X30,0.220,
B07,Sample X31,0.186,
B08,Sample X32,0.217,
B09,Sample X33,0.212,
B10,Sample X34,0.210,
B11,Sample X35,0.196,
B12,Sample X36,0.212,
B13,Sample X37,0.217,
B14,Sample X38,0.220,
B15,Sample X39,0.220,
B16,Sample X40,0.226,
B17,Sample X41,0.230,
B18,Sample X42,0.215,
B19,Sample X43,0.224,
B20,Sample X44,0.205,
B21,Sample X45,0.206,
B22,Sample X46,0.202,
B23,Sample X47,0.073,
B24,Sample X48,0.064,
C01,Sample X49,0.060,
C02,Sample X50,0.059,
C03,Sample X51,0.081,
C04,Sample X52,0.092,
C05,Sample X53,0.185,
C06,Sample X54,0.165,
C07,Sample X55,0.206,
C08,Sample X56,0.162,
C09,Sample X57,0.225,
C10,Sample X58,0.199,
C11,Sample X59,0.205,
C12,Sample X60,0.192,
C13,Sample X61,0.210,
C14,Sample X62,0.187,
C15,Sample X63,0.219,
C16,Sample X64,0.242,
C17,Sample X65,0.125,
C18,Sample X66,0.216,
C19,Sample X67,0.099,
C20,Sample X68,0.161,
C21,Sample X69,0.210,
C22,Sample X70,0.197,
C23,Sample X71,0.073,
C24,Sample X72,0.072,
D01,Sample X73,0.058,
D02,Sample X74,0.060,
D03,Sample X75,0.229,
D04,Sample X76,0.184,
D05,Sample X77,0.175,
D06,Sample X78,0.178,
D07,Sample X79,0.167,
D08,Sample X80,0.225,
D09,Sample X81,0.180,
D10,Sample X82,0.198,
D11,Sample X83,0.197,
