Well,Content,Raw Data (600),
A01,Sample X1,0.158,
A02,Sample X2,0.151,
A03,Sample X3,0.309,
A04,Sample X4,0.240,
A05,Sample X5,0.233,
A06,Sample X6,0.232,
A07,Sample X7,0.238,
A08,Sample X8,0.197,
A09,Sample X9,0.232,
A10,Sample X10,0.291,
A11,Sample X11,0.272,
A12,Sample X12,0.266,
A13,Sample X13,0.337,
A14,Sample X14,0.196,
A15,Sample X15,0.205,
A16,Sample X16,0.245,
A17,Sample X17,0.244,
A18,Sample X18,3.315,
A19,Sample X19,2.896,
A20,Sample X20,3.062,
A21,Sample X21,3.067,
A22,Sample X22,3.158,
A23,Sample X23,0.161,
A24,Sample X24,0.157,
B01,Sample X25,0.152,
B02,Sample X26,0.160,
B03,Sample X27,2.757,
B04,Sample X28,2.588,
B05,Sample X29,2.390,
B06,Sample X30,2.458,
B07,Sample X31,2.413,
B08,Sample X32,2.594,
B09,Sample X33,3.188,
B10,Sample X34,2.650,
B11,Sample X35,2.415,
B12,Sample X36,2.265,
B13,Sample X37,2.469,
B14,Sample X38,2.490,
B15,Sample X39,2.655,
B16,Sample X40,2.727,
B17,Sample X41,2.673,
B18,Sample X42,2.448,
B19,Sample X43,2.881,
B20,Sample X44,3.163,
B21,Sample X45,2.830,
B22,Sample X46,2.852,
B23,Sample X47,0.174,
B24,Sample X48,0.157,
C01,Sample X49,0.167,
C02,Sample X50,0.154,
C03,Sample X51,2.623,
C04,Sample X52,2.700,
C05,Sample X53,2.791,
C06,Sample X54,2.593,
C07,Sample X55,2.229,
C08,Sample X56,2.105,
C09,Sample X57,2.349,
C10,Sample X58,1.707,
C11,Sample X59,1.948,
C12,Sample X60,2.323,
C13,Sample X61,2.261,
C14,Sample X62,1.843,
C15,Sample X63,2.337,
C16,Sample X64,2.434,
C17,Sample X65,2.376,
C18,Sample X66,2.301,
C19,Sample X67,2.496,
C20,Sample X68,2.479,
C21,Sample X69,2.406,
C22,Sample X70,2.389,
C23,Sample X71,0.160,
C24,Sample X72,0.143,
D01,Sample X73,0.153,
D02,Sample X74,0.196,
D03,Sample X75,2.296,
D04,Sample X76,2.539,
D05,Sample X77,1.929,
D06,Sample X78,2.387,
D07,Sample X79,1.908,
D08,Sample X80,2.213,
D09,Sample X81,1.969,
D10,Sample X82,1.834,
D11,Sample X83,1.495,
D12,Sample X84,1.974,
D13,Sample X85,1.877,
D14,Sample X86,1.885,
D15,Sample X87,1.728,
D16,Sample X88,1.768,
D17,Sample X89,2.095,
D18,Sample X90,1.729,
D19,Sample X91,1.893,
D20,Sample X92,2.019,
D21,Sample X93,2.095,
D22,Sample X94,1.928,
D23,Sample X95,0.151,
D24,Sample X96,0.143,
E01,Sample X97,0.155,
E02,Sample X98,0.165,
E03,Sample X99,2.703,
E04,Sample X100,3.054,
E05,Sample X101,2.510,
E06,Sample X102,2.458,
E07,Sample X103,2.225,
E08,Sample X104,2.765,
E09,Sample X105,2.158,
E10,Sample X106,2.374,
E11,Sample X107,0.472,
E12,Sample X108,2.480,
E13,Sample X109,2.107,
E14,Sample X110,2.862,
E15,Sample X111,2.755,
E16,Sample X112,2.374,
E17,Sample X113,2.448,
E18,Sample X114,2.536,
E19,Sample X115,2.443,
E20,Sample X116,2.485,
E21,Sample X117,2.372,
E22,Sample X118,2.492,
E23,Sample X119,0.155,
E24,Sample X120,0.175,
F01,Sample X121,0.162,
F02,Sample X122,0.154,
F03,Sample X123,1.897,
F04,Sample X124,2.093,
F05,Sample X125,1.927,
F06,Sample X126,2.260,
F07,Sample X127,2.077,
F08,Sample X128,1.920,
F09,Sample X129,1.650,
F10,Sample X130,1.982,
F11,Sample X131,1.525,
F12,Sample X132,1.964,
F13,Sample X133,1.841,
F14,Sample X134,1.984,
F15,Sample X135,1.739,
F16,Sample X136,2.564,
F17,Sample X137,2.584,
F18,Sample X138,0.744,
F19,Sample X139,2.426,
F20,Sample X140,2.190,
F21,Sample X141,2.217,
F22,Sample X142,2.269,
F23,Sample X143,0.143,
F24,Sample X144,0.143,
G01,Sample X145,0.209,
G02,Sample X146,0.151,
G03,Sample X147,2.647,
G04,Sample X148,2.368,
G05,Sample X149,2.443,
G06,Sample X150,2.410,
G07,Sample X151,2.246,
G08,Sample X152,2.297,
G09,Sample X153,2.226,
G10,Sample X154,2.283,
G11,Sample X155,2.454,
G12,Sample X156,2.408,
G13,Sample X157,2.123,
G14,Sample X158,2.380,
G15,Sample X159,2.405,
G16,Sample X160,2.377,
G17,Sample X161,2.367,
G18,Sample X162,2.374,
G19,Sample X163,2.565,
G20,Sample X164,2.342,
G21,Sample X165,2.387,
G22,Sample X166,2.432,
G23,Sample X167,0.160,
G24,Sample X168,0.142,
H01,Sample X169,0.169,
H02,Sample X170,0.171,
H03,Sample X171,2.126,
H04,Sample X172,2.390,
H05,Sample X173,2.426,
H06,Sample X174,2.237,
H07,Sample X175,1.895,
H08,Sample X176,2.025,
H09,Sample X177,2.043,
H10,Sample X178,1.903,
H11,Sample X179,2.101,
H12,Sample X180,2.116,
H13,Sample X181,1.877,
H14,Sample X182,1.888,
H15,Sample X183,1.853,
H16,Sample X184,2.369,
H17,Sample X185,1.824,
H18,Sample X186,2.211,
H19,Sample X187,1.723,
H20,Sample X188,2.487,
H21,Sample X189,2.407,
H22,Sample X190,2.155,
H23,Sample X191,0.144,
H24,Sample X192,0.290,
I01,Sample X193,0.214,
I02,Sample X194,0.141,
I03,Sample X195,2.358,
I04,Sample X196,2.336,
I05,Sample X197,2.128,
I06,Sample X198,2.474,
I07,Sample X199,2.564,
I08,Sample X200,2.611,
I09,Sample X201,2.610,
I10,Sample X202,2.484,
